step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,,Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see a closed chest drawer. You see a closed antique trunk nearby. You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 7,0.0,False,
1,,,I should open the chest drawer to see if there is anything useful inside.,open chest drawer,,"You open the chest drawer, revealing an old key.


Your score has just gone up by one point.",Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. The chest drawer contains an old key. You wonder idly who left that here. You see a closed antique trunk nearby. You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,1 of 7,0.14285714285714285,False,
2,,,I should take the old key from the chest drawer.,take old key from chest drawer,,"You take the old key from the chest drawer.



Your score has just gone up by one point.",Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see a closed antique trunk nearby. You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
3,,,I should use the old key to unlock the antique trunk.,unlock antique trunk with old key,,That's unlocked at the moment.,Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see a closed antique trunk nearby. You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
4,,,"Since the antique trunk is already unlocked, I should open it to see what is inside.",open antique trunk,,You open the antique trunk.,Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see an opened antique trunk nearby. What a letdown! The antique trunk is empty! You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
5,,,I should go east through the closed wooden door to explore further.,go east,,You have to open the wooden door first.,Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see an opened antique trunk nearby. What a letdown! The antique trunk is empty! You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
6,,,I should open the wooden door before going east.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see an opened antique trunk nearby. What a letdown! The antique trunk is empty! You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
7,,,I should unlock the wooden door with the old key before opening it.,unlock wooden door with old key,,"You unlock wooden door.


Your score has just gone up by one point.",Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see an opened antique trunk nearby. What a letdown! The antique trunk is empty! You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 7,0.42857142857142855,False,
8,,,"Now that the wooden door is unlocked, I should open it to proceed east.",open wooden door,,"You open wooden door.


Your score has just gone up by one point.",Bedroom,"Well, here we are in a bedroom. Okay, just remember what you're here to do, and everything will go great.

You see an opened chest drawer. What a letdown! The chest drawer is empty! You see an opened antique trunk nearby. What a letdown! The antique trunk is empty! You can see a king-size bed. You can't really describe the king-size bed besides that it's typical. But oh no! there's nothing on this piece of junk. What, you think everything in TextWorld should have stuff on it?

There is an open wooden door leading east.",You are carrying: an old key.,4 of 7,0.5714285714285714,False,
9,,,I should go east through the now open wooden door.,go east,,"You arrive in a kitchen. A normal kind of place.

You make out a closed refrigerator. What's that over there? It looks like it's a counter. The counter is normal. But the thing hasn't got anything on it. As if things weren't amazing enough already, you can even see a stove. The stove is normal. But the thing is empty. What, you think everything in TextWorld should have stuff on it? You can make out a kitchen island. You see a note on the kitchen island.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A normal kind of place.

You make out a closed refrigerator. What's that over there? It looks like it's a counter. The counter is normal. But the thing hasn't got anything on it. As if things weren't amazing enough already, you can even see a stove. The stove is normal. But the thing is empty. What, you think everything in TextWorld should have stuff on it? You can make out a kitchen island. You see a note on the kitchen island.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,5 of 7,0.7142857142857143,False,
