step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Backyard,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is a closed wooden door leading north. There is a closed screen door leading south. There is an exit to the west. Don't worry, there is no door.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
1,"- Starting location is the backyard.
- Backyard contains a patio chair, patio table, and a closed BBQ.
- There is a closed wooden door to the north, a closed screen door to the south, and an exit to the west.
- Carrying an orange bell pepper and a yellow bell pepper.
- Task is to check the cookbook in the kitchen for a recipe and cook a meal.","I need to find the kitchen to check the cookbook. The backyard has doors leading north and south, and an exit west. I will try going north through the wooden door to see if it leads inside the house.",open wooden door,,You open wooden door.,Backyard,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is an open wooden door leading north. There is a closed screen door leading south. There is an exit to the west. Don't worry, there is no door.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
2,"- Backyard with patio chair, patio table, and closed BBQ.
- Wooden door to the north is now open.
- Screen door to the south is closed.
- Exit to the west without a door.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.",The wooden door is open but I am still in the backyard. I should go north through the open wooden door to enter the house and find the kitchen.,go north,,"You arrive in a shed. A normal kind of place.

You can make out a toolbox. There's something strange about this being here, but you can't put your finger on it. Were you looking for a workbench? Because look over there, it's a workbench. But the thing hasn't got anything on it.

There is an open wooden door leading south.",Shed,"You arrive in a shed. A normal kind of place.

You can make out a toolbox. There's something strange about this being here, but you can't put your finger on it. Were you looking for a workbench? Because look over there, it's a workbench. But the thing hasn't got anything on it.

There is an open wooden door leading south.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
3,"- Entered shed through open wooden door from backyard.
- Shed contains a toolbox and a workbench with nothing on it.
- Open wooden door leads south back to backyard.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.","The shed is not the kitchen. I should go back south to the backyard and try another exit, possibly west, to find the kitchen.",go south,,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is an open wooden door leading north. There is a closed screen door leading south. There is an exit to the west. Don't worry, there is no door.",Backyard,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is an open wooden door leading north. There is a closed screen door leading south. There is an exit to the west. Don't worry, there is no door.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
4,"- Backyard with patio chair, patio table, closed BBQ.
- Open wooden door north to shed.
- Closed screen door south.
- Exit west without door.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.",I will go west through the exit without a door to explore further and try to find the kitchen.,go west,,"Well how about that, you are in a place we're calling a garden. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east.

There is a banana, a raw red potato, a red apple, a red onion, a raw yellow potato and a carrot on the floor.",Garden,"Well how about that, you are in a place we're calling a garden. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east.

There is a banana, a raw red potato, a red apple, a red onion, a raw yellow potato and a carrot on the floor.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
5,"- Moved west from backyard to garden.
- Garden contains banana, raw red potato, red apple, red onion, raw yellow potato, carrot on the floor.
- Exit to the east back to backyard.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.",The garden might be near the house. I should go east back to the backyard and try the closed screen door to the south to see if it leads inside.,open screen door,,You can't see any such thing.,Garden,"Well how about that, you are in a place we're calling a garden. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east.

There is a banana, a raw red potato, a red apple, a red onion, a raw yellow potato and a carrot on the floor.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
6,"- In the garden with various vegetables and fruits on the floor.
- Exit to the east.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.
- Tried to open screen door from garden but no such thing visible.",The screen door is not accessible from the garden. I should go east back to the backyard and then try to open the screen door leading south from the backyard.,go east,,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is an open wooden door leading north. There is a closed screen door leading south. There is an exit to the west. Don't worry, there is no door.",Backyard,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is an open wooden door leading north. There is a closed screen door leading south. There is an exit to the west. Don't worry, there is no door.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
7,"- Back in backyard with patio chair, table, closed BBQ.
- Open wooden door north to shed.
- Closed screen door south.
- Exit west to garden.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.",I will try to open the closed screen door leading south from the backyard to see if it leads inside the house.,open screen door,,You open screen door.,Backyard,"You find yourself in a backyard. An ordinary one.

You see a patio chair. You wonder idly who left that here. Looks like someone's already been here and taken everything off it, though. You can make out a patio table. Now why would someone leave that there? The patio table is stylish. But the thing hasn't got anything on it. You make out a closed BBQ.

There is an open wooden door leading north. There is an open screen door leading south. There is an exit to the west. Don't worry, there is no door.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
8,"- Backyard with patio chair, table, closed BBQ.
- Open wooden door north to shed.
- Open screen door south.
- Exit west to garden.
- Carrying orange and yellow bell peppers.
- Task: find cookbook in kitchen, check recipe, cook meal.",I will go south through the now open screen door to explore inside the house.,go south,,"You arrive in a kitchen. A typical one. You begin looking for stuff.

You can make out a closed fridge. Oh, great. Here's an oven. Classic TextWorld. You can see a table. You see a cookbook and a knife on the table. You can make out a counter. Wow, isn't TextWorld just the best? You see a raw purple potato and a red hot pepper on the counter. You shudder, but continue examining the room. You see a stove. But there isn't a thing on it. Hm. Oh well

There is an open screen door leading north. There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.",Kitchen,"You arrive in a kitchen. A typical one. You begin looking for stuff.

You can make out a closed fridge. Oh, great. Here's an oven. Classic TextWorld. You can see a table. You see a cookbook and a knife on the table. You can make out a counter. Wow, isn't TextWorld just the best? You see a raw purple potato and a red hot pepper on the counter. You shudder, but continue examining the room. You see a stove. But there isn't a thing on it. Hm. Oh well

There is an open screen door leading north. There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 17,0.0,False,
9,"- In kitchen with closed fridge, oven, table with cookbook and knife, counter with raw purple potato and red hot pepper, stove.
- Open screen door north to backyard.
- Closed frosted-glass door west.
- Exit without door east.
- Carrying orange and yellow bell peppers.
- Task: check cookbook for recipe, cook meal.",I should take the cookbook from the table to check the recipe.,take cookbook from table,,You take the cookbook from the table.,Kitchen,"You arrive in a kitchen. A typical one. You begin looking for stuff.

You can make out a closed fridge. Oh, great. Here's an oven. Classic TextWorld. You can see a table. You see a knife on the table. You can make out a counter. Wow, isn't TextWorld just the best? You see a raw purple potato and a red hot pepper on the counter. You shudder, but continue examining the room. You see a stove. But there isn't a thing on it. Hm. Oh well

There is an open screen door leading north. There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.","You are carrying: a cookbook, an orange bell pepper and a yellow bell pepper.",0 of 17,0.0,False,
