step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Bathroom,"You've entered a bathroom.

You can see a toilet. The toilet is white. The toilet appears to be empty.

You don't like doors? Why not try going east, that entranceway is not blocked by one.","You are carrying: a block of cheese, a red onion and a raw red potato.",0 of 16,0.0,False,
1,"- Starting location is the bathroom.
- Inventory contains a block of cheese, a red onion, and a raw red potato.
- The bathroom has an east entranceway without a door.",I should leave the bathroom by going east to explore further and find the kitchen where the cookbook might be.,go east,,"Well how about that, you are in the place we're calling the corridor. You can barely contain your excitement.



You need an exit without a door? You should try going south. You need an exit without a door? You should try going west.",Corridor,"Well how about that, you are in the place we're calling the corridor. You can barely contain your excitement.



You need an exit without a door? You should try going south. You need an exit without a door? You should try going west.","You are carrying: a block of cheese, a red onion and a raw red potato.",0 of 16,0.0,False,
2,"- Starting location was the bathroom.
- Moved east to the corridor.
- Inventory contains a block of cheese, a red onion, and a raw red potato.
- Corridor has exits south and west without doors.",I should try going south or west to find the kitchen. I will go south first.,go south,,"You find yourself in a bedroom. A normal kind of place.

Oh wow! Is that what I think it is? It is! It's a bed. The bed is large. However, the bed, like an empty bed, has nothing on it.

There is an exit to the north. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.",Bedroom,"You find yourself in a bedroom. A normal kind of place.

Oh wow! Is that what I think it is? It is! It's a bed. The bed is large. However, the bed, like an empty bed, has nothing on it.

There is an exit to the north. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.","You are carrying: a block of cheese, a red onion and a raw red potato.",0 of 16,0.0,False,
3,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Inventory contains a block of cheese, a red onion, and a raw red potato.
- Bedroom has exits north and west without doors.",I should try going west from the bedroom to explore more and possibly find the kitchen.,go west,,"You've just shown up in a livingroom.

You make out a sofa. The sofa is comfy. But the thing hasn't got anything on it. What, you think everything in TextWorld should have stuff on it?

You need an exit without a door? You should try going east. You don't like doors? Why not try going west, that entranceway is not blocked by one.",Livingroom,"You've just shown up in a livingroom.

You make out a sofa. The sofa is comfy. But the thing hasn't got anything on it. What, you think everything in TextWorld should have stuff on it?

You need an exit without a door? You should try going east. You don't like doors? Why not try going west, that entranceway is not blocked by one.","You are carrying: a block of cheese, a red onion and a raw red potato.",0 of 16,0.0,False,
4,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Moved west to the living room.
- Inventory contains a block of cheese, a red onion, and a raw red potato.
- Living room has exits east and west without doors.",I should go west from the living room to try to find the kitchen.,go west,,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a red apple, a red hot pepper, a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.",Kitchen,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a red apple, a red hot pepper, a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.","You are carrying: a block of cheese, a red onion and a raw red potato.",0 of 16,0.0,False,
5,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Moved west to the living room.
- Moved west to the kitchen.
- Kitchen contains a fridge, oven, stove, table with a cookbook, counter with red apple, red hot pepper, banana, raw yellow potato, raw purple potato, and a knife.
- Inventory contains a block of cheese, a red onion, and a raw red potato.",I should examine the cookbook on the table to check the recipe for cooking a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red hot pepper
  red apple
  block of cheese
  orange bell pepper
  banana

Directions:
slice the red hot pepper
  fry the red hot pepper
  chop the red apple
  roast the red apple
  dice the block of cheese
  fry the block of cheese
  dice the orange bell pepper
  roast the orange bell pepper
  chop the banana
  fry the banana
  prepare meal",Kitchen,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a red apple, a red hot pepper, a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.","You are carrying: a block of cheese, a red onion and a raw red potato.",0 of 16,0.0,False,
6,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Moved west to the living room.
- Moved west to the kitchen.
- Kitchen contains a fridge, oven, stove, table with a cookbook, counter with red apple, red hot pepper, banana, raw yellow potato, raw purple potato, and a knife.
- Inventory contains a block of cheese, a red onion, and a raw red potato.
- Cookbook recipe requires: red hot pepper, red apple, block of cheese, orange bell pepper, banana.
- Recipe steps: slice and fry red hot pepper, chop and roast red apple, dice and fry block of cheese, dice and roast orange bell pepper, chop and fry banana, then prepare meal.","I need to gather the missing ingredients from the counter: red hot pepper, red apple, and banana. I will take the red hot pepper first.",take red hot pepper from counter,,"You take the red hot pepper from the counter.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a red apple, a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.","You are carrying: a red hot pepper, a block of cheese, a red onion and a raw red potato.",1 of 16,0.0625,False,
7,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Moved west to the living room.
- Moved west to the kitchen.
- Kitchen contains a fridge, oven, stove, table with a cookbook, counter with red apple, banana, raw yellow potato, raw purple potato, and a knife.
- Inventory contains a red hot pepper, block of cheese, red onion, and raw red potato.
- Cookbook recipe requires: red hot pepper, red apple, block of cheese, orange bell pepper, banana.
- Recipe steps: slice and fry red hot pepper, chop and roast red apple, dice and fry block of cheese, dice and roast orange bell pepper, chop and fry banana, then prepare meal.
- I have taken the red hot pepper.",I should take the red apple next from the counter.,take red apple from counter,,"You take the red apple from the counter.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.","You are carrying: a red apple, a red hot pepper, a block of cheese, a red onion and a raw red potato.",2 of 16,0.125,False,
8,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Moved west to the living room.
- Moved west to the kitchen.
- Kitchen contains a fridge, oven, stove, table with a cookbook, counter with banana, raw yellow potato, raw purple potato, and a knife.
- Inventory contains a red apple, red hot pepper, block of cheese, red onion, and raw red potato.
- Cookbook recipe requires: red hot pepper, red apple, block of cheese, orange bell pepper, banana.
- Recipe steps: slice and fry red hot pepper, chop and roast red apple, dice and fry block of cheese, dice and roast orange bell pepper, chop and fry banana, then prepare meal.
- I have taken the red hot pepper and red apple.",I should take the banana next from the counter.,take banana from counter,,You're carrying too many things already.,Kitchen,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.","You are carrying: a red apple, a red hot pepper, a block of cheese, a red onion and a raw red potato.",2 of 16,0.125,False,
9,"- Starting location was the bathroom.
- Moved east to the corridor.
- Moved south to the bedroom.
- Moved west to the living room.
- Moved west to the kitchen.
- Kitchen contains a fridge, oven, stove, table with a cookbook, counter with banana, raw yellow potato, raw purple potato, and a knife.
- Inventory contains a red apple, red hot pepper, block of cheese, red onion, and raw red potato.
- Cookbook recipe requires: red hot pepper, red apple, block of cheese, orange bell pepper, banana.
- Recipe steps: slice and fry red hot pepper, chop and roast red apple, dice and fry block of cheese, dice and roast orange bell pepper, chop and fry banana, then prepare meal.
- I have taken the red hot pepper and red apple.
- Cannot carry more items.","I need to free up inventory space by dropping an item not required for the recipe. The red onion and raw red potato are not in the recipe, so I will drop the red onion first.",drop red onion,,You drop the red onion on the ground.,Kitchen,"You find yourself in a kitchen. A normal kind of place.

Oh, great. Here's a fridge. The light flickers for a second, but nothing else happens. You make out a closed conventional looking oven close by. You rest your hand against a wall, but you miss the wall and fall onto a table. The table is massive. On the table you make out a cookbook. Look over there! a counter. On the counter you make out a banana, a raw yellow potato, a raw purple potato and a knife. You can see a stove. The stove is conventional. But the thing is empty.

There is a closed frosted-glass door leading west. You need an exit without a door? You should try going east.

There is a red onion on the floor.","You are carrying: a red apple, a red hot pepper, a block of cheese and a raw red potato.",2 of 16,0.125,False,
