step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,The dinner is almost ready! It's only missing a grilled bell pepper.,,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? You see an antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
1,,,I should go east through the wooden door to explore more rooms where I might find a bell pepper and a way to grill it.,go east,,You have to open the wooden door first.,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? You see an antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
2,,,I need to open the wooden door before I can go east.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? You see an antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
3,,,I need to find the old key to unlock the wooden door.,examine chest drawer,,"The chest drawer looks strong, and impossible to break. It is closed.",Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? You see an antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
4,,,I should examine the antique trunk to see if the old key is inside.,examine antique trunk,,"The antique trunk looks strong, and impossible to destroy. You can't see inside it because the lid's in your way.",Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? You see an antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
5,,,I should open the antique trunk to check inside.,open antique trunk,,You open the antique trunk.,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? You see an antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
6,,,I should check the chest drawer for any useful items.,open chest drawer,,"You open the chest drawer, revealing an old key.",Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? The chest drawer contains an old key. You see an antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
7,,,I should take the old key from the chest drawer.,take old key from chest drawer,,You take the old key from the chest drawer.,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? What a letdown! The chest drawer is empty! You see an antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
8,,,I should use the old key to unlock the closed wooden door leading east.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? What a letdown! The chest drawer is empty! You see an antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
9,,,I should open the unlocked wooden door leading east to proceed.,open wooden door,,You open wooden door.,Bedroom,"You arrive in a bedroom. A standard one.

You can see a chest drawer. Now why would someone leave that there? What a letdown! The chest drawer is empty! You see an antique trunk. What a letdown! The antique trunk is empty! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is an open wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
