step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to another profound game of TextWorld! First thing I need you to do is to attempt to go to the north. With that accomplished, go east. If you can manage that, make an attempt to head east. Then, go south. With that over with, attempt to head east. And then, make an effort to move north. With that done, ensure that the portal inside the attic is open. And then, move east. Then, pick-up the licorice strip from the floor of the washroom. Once that's all handled, you can stop!",,Salon,"You are in a salon. A standard one.

You rest your hand against a wall, but you miss the wall and fall onto a dresser. You scan the room, seeing a recliner. The recliner is standard. But there isn't a thing on it. Aw, here you were, all excited for there to be things on it!

There is an unblocked exit to the east. You need an unblocked exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
1,,I'll try to go north first.,go north,,"You're now in a sauna. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a locked cabinet, which looks ordinary, in the room. Look over there! a drawer.

There is an exit to the east. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded.",Sauna,"You're now in a sauna. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You see a locked cabinet, which looks ordinary, in the room. Look over there! a drawer.

There is an exit to the east. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
2,,I'll go east.,go east,,"Ah, the kitchen. This is some kind of kitchen, really great normal vibes in this place, a wonderful normal atmosphere. You begin to take stock of what's in the room.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unguarded exit to the west.",Kitchen,"Ah, the kitchen. This is some kind of kitchen, really great normal vibes in this place, a wonderful normal atmosphere. You begin to take stock of what's in the room.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,,I'll go east.,go east,,"Ah, the studio. This is some kind of studio, really great usual vibes in this place, a wonderful usual atmosphere. And now, well, you're in it.

You make out a case. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unblocked exit to the west.

There is a backup calendar on the floor.",Studio,"Ah, the studio. This is some kind of studio, really great usual vibes in this place, a wonderful usual atmosphere. And now, well, you're in it.

You make out a case. Empty! What kind of nightmare TextWorld is this?

There is an unblocked exit to the east. There is an unguarded exit to the south. There is an unblocked exit to the west.

There is a backup calendar on the floor.",You are carrying nothing.,0 of 1,0.0,False,
4,,I'll go south from the studio.,go south,,"You've stumbled into an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the laundromat.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a safe. You can't wait to tell the folks at home about this!

You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Laundromat,"You've stumbled into an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the laundromat.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a safe. You can't wait to tell the folks at home about this!

You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,,I'll go east from the laundromat.,go east,,"You find yourself in a pantry. An usual kind of place.



There is an open gate leading north. There is an open hatch leading south. There is an exit to the west. Don't worry, it is unguarded.",Pantry,"You find yourself in a pantry. An usual kind of place.



There is an open gate leading north. There is an open hatch leading south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
6,,I'll go north through the open gate.,go north,,"You arrive in an attic. A normal kind of place.

You can make out a locked display. You scan the room for a stand, and you find a stand. The stand is standard. But there isn't a thing on it.

There is a closed portal leading east. There is an open gate leading south. There is an exit to the west. Don't worry, it is unguarded.",Attic,"You arrive in an attic. A normal kind of place.

You can make out a locked display. You scan the room for a stand, and you find a stand. The stand is standard. But there isn't a thing on it.

There is a closed portal leading east. There is an open gate leading south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
7,,I'll open the closed portal in the attic.,open portal,,You open portal.,Attic,"You arrive in an attic. A normal kind of place.

You can make out a locked display. You scan the room for a stand, and you find a stand. The stand is standard. But there isn't a thing on it.

There is an open portal leading east. There is an open gate leading south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,,I'll go east through the open portal.,go east,,"Well I'll be, you are in the place we're calling the washroom. You can barely contain your excitement.



There is an open portal leading west. You don't like doors? Why not try going south, that entranceway is unguarded.

There is a licorice strip on the floor.",Washroom,"Well I'll be, you are in the place we're calling the washroom. You can barely contain your excitement.



There is an open portal leading west. You don't like doors? Why not try going south, that entranceway is unguarded.

There is a licorice strip on the floor.",You are carrying nothing.,0 of 1,0.0,False,
9,,I'll pick up the licorice strip from the floor.,take licorice strip,,"You pick up the licorice strip from the ground.



Your score has just gone up by one point.


                               *** The End ***

You scored 1 out of a possible 1, in 10 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Washroom,"Well I'll be, you are in the place we're calling the washroom. You can barely contain your excitement.



There is an open portal leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: a licorice strip.,1 of 1,1.0,True,
