step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are now playing a exciting round of TextWorld! First off, if it's not too much trouble, I need you to try to go south. Next, recover the type 2 keycard from the floor of the sauna. With the type 2 keycard, travel north. And then, unlock the type 2 gateway with the type 2 keycard. Then, doublecheck that the type 2 gateway is ajar. And then, make an effort to move west. Then, head west. And then, go to the west. After that, attempt to head west. Following that, go to the south. And then, attempt to go to the east. With that over with, venture east. Then, try to go to the east. And then, make an attempt to move south. Okay, and then, move west. After that, pick up the sandwich from the floor of the laundromat. Once that's all handled, you can stop!",,Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is a closed type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
1,,I'll follow the first instruction and go south from the cubicle.,go south,,"Of every sauna you could have walked into, you had to come round a standard one.

You make out a basket. Huh, weird.

You don't like doors? Why not try going north, that entranceway is unguarded.

There is a type 2 keycard on the floor.",Sauna,"Of every sauna you could have walked into, you had to come round a standard one.

You make out a basket. Huh, weird.

You don't like doors? Why not try going north, that entranceway is unguarded.

There is a type 2 keycard on the floor.",You are carrying nothing.,0 of 1,0.0,False,
2,,I'll pick up the type 2 keycard from the floor of the sauna.,take type 2 keycard,,You pick up the type 2 keycard from the ground.,Sauna,"Of every sauna you could have walked into, you had to come round a standard one.

You make out a basket. Huh, weird.

You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
3,,I'll go north to return toward the cubicle.,go north,,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is a closed type 2 gateway leading west. There is an unblocked exit to the south.",Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is a closed type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
4,,I'll unlock the type 2 gateway with the type 2 keycard.,unlock type 2 gateway with type 2 keycard,,You unlock type 2 gateway.,Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is a closed type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
5,,I'll examine the type 2 gateway to confirm whether it's ajar.,examine type 2 gateway,,it's an imposing type 2 gateway It is closed.,Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is a closed type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
6,,I'll try to move west through the type 2 gateway.,go west,,You have to open the type 2 gateway first.,Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is a closed type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
7,,I should open the type 2 gateway so I can go west.,open type 2 gateway,,You open type 2 gateway.,Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an open type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
8,,I'll doublecheck that the type 2 gateway is ajar by examining it.,examine type 2 gateway,,it's an imposing type 2 gateway It is open.,Cubicle,"You're now in the cubicle. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an open type 2 gateway leading west. There is an unblocked exit to the south.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
9,,I'll go west through the open type 2 gateway.,go west,,"Of every office you could have shown up in, you had to show up in an ordinary one. The room is well lit.

You see a mantle. The mantle is ordinary. Looks like someone's already been here and taken everything off it, though. You can make out a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty, unfortunately.

There is an open type 2 gateway leading east. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Office,"Of every office you could have shown up in, you had to show up in an ordinary one. The room is well lit.

You see a mantle. The mantle is ordinary. Looks like someone's already been here and taken everything off it, though. You can make out a mantelpiece. You shudder, but continue examining the mantelpiece. But the thing is empty, unfortunately.

There is an open type 2 gateway leading east. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying: a type 2 keycard.,0 of 1,0.0,False,
