step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You arrive in a kitchen. A normal kind of place.

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a red apple, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 16,0.0,False,
1,"- I am in the kitchen.
- There is a closed fridge.
- There is a massive table with a cookbook on it.
- There is a counter with a red hot pepper, a red apple, a raw yellow potato, a raw purple potato, a raw red potato, and a knife.
- There is a stove but it is empty.
- I am carrying an orange bell pepper and a yellow bell pepper.",I should examine the cookbook on the table to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red apple
  block of cheese
  red onion
  orange bell pepper
  red hot pepper

Directions:
dice the red apple
  fry the red apple
  chop the block of cheese
  roast the block of cheese
  dice the red onion
  fry the red onion
  dice the orange bell pepper
  roast the orange bell pepper
  slice the red hot pepper
  fry the red hot pepper
  prepare meal",Kitchen,"You arrive in a kitchen. A normal kind of place.

You see a closed fridge. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a red apple, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 16,0.0,False,
2,"- Recipe #1 requires red apple, block of cheese, red onion, orange bell pepper, and red hot pepper.
- Steps include dicing and frying the red apple, chopping and roasting the block of cheese, dicing and frying the red onion, dicing and roasting the orange bell pepper, slicing and frying the red hot pepper, then preparing the meal.
- I have an orange bell pepper and a yellow bell pepper in my inventory.
- On the counter: red hot pepper, red apple, raw yellow potato, raw purple potato, raw red potato, and a knife.
- The fridge is closed and might contain needed ingredients.",I should open the fridge to check if it contains the block of cheese and red onion needed for the recipe.,open fridge,,"You open the fridge, revealing a block of cheese, a red onion, a raw pork chop and a carrot.",Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a block of cheese, a red onion, a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a red apple, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.",You are carrying: an orange bell pepper and a yellow bell pepper.,0 of 16,0.0,False,
3,"- The fridge contains a block of cheese, a red onion, a raw pork chop, and a carrot.
- The recipe requires red apple, block of cheese, red onion, orange bell pepper, and red hot pepper.
- I have an orange bell pepper and a yellow bell pepper in my inventory.
- On the counter: red hot pepper, red apple, raw yellow potato, raw purple potato, raw red potato, and a knife.",I should take the block of cheese and the red onion from the fridge to prepare the meal.,take block of cheese from fridge,,"You take the block of cheese from the fridge.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a red onion, a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a red apple, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.","You are carrying: a block of cheese, an orange bell pepper and a yellow bell pepper.",1 of 16,0.0625,False,
4,"- I have taken the block of cheese from the fridge.
- The fridge still contains a red onion, raw pork chop, and a carrot.
- I am carrying a block of cheese, an orange bell pepper, and a yellow bell pepper.
- The recipe requires red apple, block of cheese, red onion, orange bell pepper, and red hot pepper.
- On the counter: red hot pepper, red apple, raw yellow potato, raw purple potato, raw red potato, and a knife.",I should take the red onion from the fridge next.,take red onion from fridge,,"You take the red onion from the fridge.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a red apple, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.","You are carrying: a red onion, a block of cheese, an orange bell pepper and a yellow bell pepper.",2 of 16,0.125,False,
5,"- I have taken the red onion and block of cheese from the fridge.
- The fridge now contains a raw pork chop and a carrot.
- I am carrying a red onion, block of cheese, orange bell pepper, and yellow bell pepper.
- The recipe requires red apple, block of cheese, red onion, orange bell pepper, and red hot pepper.
- On the counter: red hot pepper, red apple, raw yellow potato, raw purple potato, raw red potato, and a knife.",I should take the red apple and the red hot pepper from the counter next.,take red apple from counter,,"You take the red apple from the counter.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.","You are carrying: a red apple, a red onion, a block of cheese, an orange bell pepper and a yellow bell pepper.",3 of 16,0.1875,False,
6,"- I have taken the red apple, red onion, and block of cheese.
- I am carrying a red apple, red onion, block of cheese, orange bell pepper, and yellow bell pepper.
- On the counter: red hot pepper, raw yellow potato, raw purple potato, raw red potato, and a knife.
- The recipe requires dicing and frying the red apple, chopping and roasting the block of cheese, dicing and frying the red onion, dicing and roasting the orange bell pepper, slicing and frying the red hot pepper, then preparing the meal.",I should take the red hot pepper from the counter next.,take red hot pepper from counter,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.","You are carrying: a red apple, a red onion, a block of cheese, an orange bell pepper and a yellow bell pepper.",3 of 16,0.1875,False,
7,"- I am carrying a red apple, red onion, block of cheese, orange bell pepper, and yellow bell pepper.
- The red hot pepper is on the counter.
- I am carrying too many items to pick up the red hot pepper.
- The recipe requires dicing and frying the red apple, chopping and roasting the block of cheese, dicing and frying the red onion, dicing and roasting the orange bell pepper, slicing and frying the red hot pepper, then preparing the meal.",I should put down the yellow bell pepper to free up space to take the red hot pepper.,drop yellow bell pepper,,You drop the yellow bell pepper on the ground.,Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a red hot pepper, a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.



There is a yellow bell pepper on the floor.","You are carrying: a red apple, a red onion, a block of cheese and an orange bell pepper.",3 of 16,0.1875,False,
8,"- I dropped the yellow bell pepper on the floor.
- I am carrying a red apple, red onion, block of cheese, and orange bell pepper.
- The red hot pepper is on the counter.
- The recipe requires slicing and frying the red hot pepper.",I should take the red hot pepper from the counter now.,take red hot pepper from counter,,"You take the red hot pepper from the counter.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.



There is a yellow bell pepper on the floor.","You are carrying: a red hot pepper, a red apple, a red onion, a block of cheese and an orange bell pepper.",4 of 16,0.25,False,
9,"- I am carrying a red hot pepper, red apple, red onion, block of cheese, and orange bell pepper.
- There is a yellow bell pepper on the floor.
- The recipe requires dicing and frying the red apple, dicing and frying the red onion, chopping and roasting the block of cheese, dicing and roasting the orange bell pepper, slicing and frying the red hot pepper, then preparing the meal.",I should dice the red apple with the knife.,dice red apple with knife,,You need to take the knife first.,Kitchen,"You arrive in a kitchen. A normal kind of place.

You see an opened fridge. The fridge contains a raw pork chop and a carrot. Huh, weird. You rest your hand against a wall, but you miss the wall and fall onto an oven. I mean, just wow! Isn't TextWorld just the best? You see a table. The table is massive. On the table you can see a cookbook. You see a gleam over in a corner, where you can see a counter. On the counter you can see a raw yellow potato, a raw purple potato, a raw red potato and a knife. You see a stove. The stove is conventional. Unfortunately, there isn't a thing on it.



There is a yellow bell pepper on the floor.","You are carrying: a red hot pepper, a red apple, a red onion, a block of cheese and an orange bell pepper.",4 of 16,0.25,False,
