step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"You are now playing a fast paced episode of TextWorld! Here is how to play! First thing I need you to do is to venture east. After that, retrieve the type I key from the floor of the cookery. If you can get your hands on the type I key, unlock the type I gate with the type I key. After that, open the type I gate. After that, make an effort to go to the north. Once you accomplish that, recover the key from the desk. After that, make absolutely sure that the portal is unlocked. And then, doublecheck that the portal is wide open. And then, travel west. Then, go north. After that, go east. With that accomplished, recover the peanut from the floor of the chamber. Got that? Good!",,Playroom,"You find yourself in a playroom. A normal one.

You make out a locked chest.

There is an exit to the east. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,,I am in the playroom.,I should go east as the first step.,go east,,"You arrive in a cookery. An ordinary kind of place.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a cabinet. You can make out a plate. But the thing is empty, unfortunately. You move on, clearly angry about your TextWorld experience.

There is a closed type I gate leading north. There is an unblocked exit to the west.

There is a type I key on the floor.",Cookery,"You arrive in a cookery. An ordinary kind of place.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a cabinet. You can make out a plate. But the thing is empty, unfortunately. You move on, clearly angry about your TextWorld experience.

There is a closed type I gate leading north. There is an unblocked exit to the west.

There is a type I key on the floor.",You are carrying nothing.,0 of 1,0.0,False,
2,,I went east to the cookery; I see a type I key on the floor and a closed type I gate to the north.,I should take the type I key from the floor.,take type I key from floor,,You pick up the type I key from the ground.,Cookery,"You arrive in a cookery. An ordinary kind of place.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a cabinet. You can make out a plate. But the thing is empty, unfortunately. You move on, clearly angry about your TextWorld experience.

There is a closed type I gate leading north. There is an unblocked exit to the west.",You are carrying: a type I key.,0 of 1,0.0,False,
3,,I took the type I key from the floor in the cookery.,I should use the type I key to unlock the type I gate to the north.,unlock type I gate with type I key,,You unlock type I gate.,Cookery,"You arrive in a cookery. An ordinary kind of place.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a cabinet. You can make out a plate. But the thing is empty, unfortunately. You move on, clearly angry about your TextWorld experience.

There is a closed type I gate leading north. There is an unblocked exit to the west.",You are carrying: a type I key.,0 of 1,0.0,False,
4,,I unlocked the type I gate with the type I key; the gate is still closed.,I should open the type I gate to proceed north.,open type I gate,,You open type I gate.,Cookery,"You arrive in a cookery. An ordinary kind of place.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a cabinet. You can make out a plate. But the thing is empty, unfortunately. You move on, clearly angry about your TextWorld experience.

There is an open type I gate leading north. There is an unblocked exit to the west.",You are carrying: a type I key.,0 of 1,0.0,False,
5,,I opened the type I gate; it is now open and leads north.,I should go north through the open type I gate.,go north,,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. On the desk you can make out a key. Wow! Just like in the movies!

There is an open type I gate leading south. There is a closed portal leading west. There is an unguarded exit to the east.",Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. On the desk you can make out a key. Wow! Just like in the movies!

There is an open type I gate leading south. There is a closed portal leading west. There is an unguarded exit to the east.",You are carrying: a type I key.,0 of 1,0.0,False,
6,,I went north through the open type I gate and arrived in the bedroom where I found a key on the desk.,I should take the key from the desk.,take key from desk,,You take the key from the desk.,Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is a closed portal leading west. There is an unguarded exit to the east.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
7,,I took the key from the desk in the bedroom.,I should unlock the portal to the west with the key I just took.,unlock portal with key,,"(the key)
You unlock portal.",Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is a closed portal leading west. There is an unguarded exit to the east.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
8,,I unlocked the portal in the bedroom.,I should open the portal to ensure it is wide open.,open portal,,You open portal.,Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
9,,I opened the portal in the bedroom; the portal is now open leading west.,I should go west through the open portal.,go west,,"You've entered a parlor.

You make out a locker. What a letdown! The locker is empty! As if things weren't amazing enough already, you can even see a bench. But the thing is empty, unfortunately.

There is an open portal leading east. There is an open gate leading north. There is an exit to the west. Don't worry, it is unguarded.",Parlor,"You've entered a parlor.

You make out a locker. What a letdown! The locker is empty! As if things weren't amazing enough already, you can even see a bench. But the thing is empty, unfortunately.

There is an open portal leading east. There is an open gate leading north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
10,,"I went north through the portal and entered the parlor, which has an empty locker and bench, with an open portal east, an open gate north, and an exit west.",I should go west through the unguarded exit as instructed.,go west,,"You've entered a kitchenette.

You make out an opened freezer, which looks typical, in the room. The freezer is empty! What a waste of a day!

There is an exit to the east. Don't worry, it is unguarded. There is an unblocked exit to the north. There is an unguarded exit to the west.",Kitchenette,"You've entered a kitchenette.

You make out an opened freezer, which looks typical, in the room. The freezer is empty! What a waste of a day!

There is an exit to the east. Don't worry, it is unguarded. There is an unblocked exit to the north. There is an unguarded exit to the west.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
11,,I went north through the portal and entered the parlor; then I went east to the kitchenette.,I should go east in the kitchenette to continue exploring and find the peanut on the floor of the chamber.,go east,,"You've entered a parlor.

You make out a locker. What a letdown! The locker is empty! As if things weren't amazing enough already, you can even see a bench. But the thing is empty, unfortunately.

There is an open portal leading east. There is an open gate leading north. There is an exit to the west. Don't worry, it is unguarded.",Parlor,"You've entered a parlor.

You make out a locker. What a letdown! The locker is empty! As if things weren't amazing enough already, you can even see a bench. But the thing is empty, unfortunately.

There is an open portal leading east. There is an open gate leading north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
12,,I went east to the kitchenette from the parlor.,I should take the peanut from the floor of the kitchenette.,take peanut from floor,,You can't see any such thing.,Parlor,"You've entered a parlor.

You make out a locker. What a letdown! The locker is empty! As if things weren't amazing enough already, you can even see a bench. But the thing is empty, unfortunately.

There is an open portal leading east. There is an open gate leading north. There is an exit to the west. Don't worry, it is unguarded.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
13,,"I tried to go east from the parlor but was told I can't see any such thing; I am still in the parlor with an empty locker and bench, an open portal east, an open gate north, and an exit west.",I should go east through the open portal from the parlor to the kitchenette as previously planned.,go east,,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
14,,"I went north through the portal to the bedroom; the desk is empty, and there are open exits south, west, and east.",I should go east through the unguarded exit to continue exploring and find the peanut on the floor of the chamber.,go east,,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",Bar,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
15,,I went north through the portal to the bar; I see a trunk and an exit west.,"I should take the peanut from the floor of the bar if it is there, but first I will look around to confirm.",look,,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",Bar,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
16,,I went north to the bar; I see a trunk and an exit west.,I should go west from the bar as suggested to continue exploring.,go west,,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
17,,"I went north to the bedroom; the desk is empty, and there are open exits south, west, and east.",I should go east through the unguarded exit in the bedroom to explore further.,go east,,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",Bar,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
18,,I went north to the bar; I see a trunk and an exit west.,"I should take the peanut from the floor of the bar if it is there, but first I will examine the trunk to see if it contains the peanut.",examine trunk,,"The trunk looks strong, and impossible to break. You can't see inside it because the lid's in your way.",Bar,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
19,,"I examined the trunk in the bar; it is strong and impossible to break, and I can't see inside because the lid is in the way.",I should go west to leave the bar since the trunk cannot be opened or examined further.,go west,,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",Bedroom,"Well, here we are in the bedroom. You begin to take stock of what's in the room.

You rest your hand against a wall, but you miss the wall and fall onto a desk. Unfortunately, there isn't a thing on it.

There is an open type I gate leading south. There is an open portal leading west. There is an unguarded exit to the east.",You are carrying: a key and a type I key.,0 of 1,0.0,False,
20,,"I am in the bedroom with an open type I gate south, an open portal west, and an exit east; the desk is empty, and I am carrying a key and a type I key.",I should go east through the unguarded exit to explore further and find the peanut.,go east,,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",Bar,"You are in a bar. A typical kind of place.

You see a trunk.

You need an unblocked exit? You should try going west.",You are carrying: a key and a type I key.,0 of 1,0.0,True,
