step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to unlock the spherical gateway. And then, open the spherical gateway. And then, go to the east. And then, try to go to the north. Once you manage that, go east. With that over with, move south. And then, make an effort to travel south. And then, make an effort to head east. After that, head north. And then, make an attempt to go to the north. Okay, and then, move north. And then, open the portal. After that, make an attempt to go north. If you can get through with that, retrieve the passkey from the floor of the parlor. Once that's all handled, you can stop!",,Recreation Zone,"You've entered a recreation zone. You try to gain information on your surroundings by using a technique you call ""looking.""

You can make out an opened trunk. What a letdown! The trunk is empty!

There is a closed spherical gateway leading east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
1,,I am in the Recreation Zone.,I should unlock the spherical gateway using the spherical latchkey.,unlock spherical gateway with spherical latchkey,,You unlock spherical gateway.,Recreation Zone,"You've entered a recreation zone. You try to gain information on your surroundings by using a technique you call ""looking.""

You can make out an opened trunk. What a letdown! The trunk is empty!

There is a closed spherical gateway leading east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
2,,I unlocked the spherical gateway.,I should open the spherical gateway now.,open spherical gateway,,You open spherical gateway.,Recreation Zone,"You've entered a recreation zone. You try to gain information on your surroundings by using a technique you call ""looking.""

You can make out an opened trunk. What a letdown! The trunk is empty!

There is an open spherical gateway leading east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
3,,I opened the spherical gateway.,I should go east through the open spherical gateway.,go east,,"Here we are in the canteen. Okay, just remember what you're here to do, and everything will go great.

You rest your hand against a wall, but you miss the wall and fall onto a plate. The plate is typical. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it!

There is an open spherical gateway leading west. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded.",Canteen,"Here we are in the canteen. Okay, just remember what you're here to do, and everything will go great.

You rest your hand against a wall, but you miss the wall and fall onto a plate. The plate is typical. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it!

There is an open spherical gateway leading west. There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
4,,I went east through the spherical gateway and arrived in the canteen.,I should try to go north from the canteen as instructed.,go north,,"You've just sauntered into a salon.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",Salon,"You've just sauntered into a salon.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
5,,I went north from the canteen and entered the salon.,I should go east from the salon as suggested.,go east,,"You are in a closet. A standard kind of place.

You smell a pungent smell, and follow it to a counter. The counter appears to be empty. Silly counter, silly, empty, good for nothing counter.

There is an unguarded exit to the east. You need an unblocked exit? You should try going north. There is an unblocked exit to the south. There is an unguarded exit to the west.",Closet,"You are in a closet. A standard kind of place.

You smell a pungent smell, and follow it to a counter. The counter appears to be empty. Silly counter, silly, empty, good for nothing counter.

There is an unguarded exit to the east. You need an unblocked exit? You should try going north. There is an unblocked exit to the south. There is an unguarded exit to the west.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
6,,I went east from the salon and entered the closet.,I should try going north from the closet as suggested.,go north,,"You arrive in a vault. A typical one.



There is an open gate leading east. There is an open hatch leading west. You don't like doors? Why not try going south, that entranceway is unblocked.",Vault,"You arrive in a vault. A typical one.



There is an open gate leading east. There is an open hatch leading west. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
7,,I went north from the closet and arrived in the vault.,I should go east through the open gate as the next step is to go east.,go east,,"You've entered a cookery.



There is a closed portal leading north. There is an open gate leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",Cookery,"You've entered a cookery.



There is a closed portal leading north. There is an open gate leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
8,,I went east from the vault and arrived in the cookery.,I should try to go north through the closed portal.,go north,,You have to open the portal first.,Cookery,"You've entered a cookery.



There is a closed portal leading north. There is an open gate leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
9,,"I tried to go north through the closed portal, but I was told to open the portal first.",I should open the portal before trying to go north again.,open portal,,You open portal.,Cookery,"You've entered a cookery.



There is an open portal leading north. There is an open gate leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
10,,I opened the portal in the cookery.,I should now go north through the open portal.,go north,,"You arrive in a parlor. A standard kind of place.



There is an open portal leading south. You need an unguarded exit? You should try going west.

There is a passkey on the floor.",Parlor,"You arrive in a parlor. A standard kind of place.



There is an open portal leading south. You need an unguarded exit? You should try going west.

There is a passkey on the floor.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
