step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Location is Bedroom.
- Bedroom contains a closed chest drawer, an antique trunk, and a king-size bed (empty).
- There is a closed wooden door leading east.",I should examine the chest drawer to see if it contains anything useful.,examine chest drawer,,"The chest drawer looks strong, and impossible to crack. You can't see inside it because the lid's in your way.",Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
2,"- The chest drawer is strong and impossible to crack; lid blocks view inside.
- Bedroom contains an antique trunk and a king-size bed (empty).
- There is a closed wooden door leading east.","Since the chest drawer is not accessible, I should examine the antique trunk next.",examine antique trunk,,"The antique trunk looks strong, and impossible to break. It is closed.",Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
3,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is empty.
- There is a closed wooden door leading east.","Since both the chest drawer and trunk are inaccessible, I should check the bed for anything hidden or useful.",examine bed,,The king-size bed is unstable.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
4,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- There is a closed wooden door leading east.","The bed is unstable, so I should try to look under or around it for anything hidden.",examine under bed,,You can't see any such thing.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
5,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- No items found under the bed.
- There is a closed wooden door leading east.","Since no items are found in the bedroom, I should try to go east through the wooden door to explore further.",go east,,You have to open the wooden door first.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
6,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- No items found under the bed.
- There is a closed wooden door leading east that must be opened to go through.",I should open the wooden door to the east before going through it.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
7,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- No items found under the bed.
- There is a closed wooden door leading east that must be unlocked with an old key before opening.
- I am carrying nothing, so I do not have the old key.",I need to find the old key to unlock the wooden door.,look,,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
8,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- No items found under the bed.
- There is a closed wooden door leading east that must be unlocked with an old key before opening.
- I am carrying nothing, so I do not have the old key.",I should search other rooms or locations to find the old key since it is not in the bedroom.,go west,,You can't go that way.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed chest drawer in the room. You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
9,"- The chest drawer is strong and impossible to crack.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- No items found under the bed.
- There is a closed wooden door leading east that must be unlocked with an old key before opening.
- I am carrying nothing, so I do not have the old key.
- Cannot go west from the bedroom.",I should try to open the chest drawer or the antique trunk to see if the old key is inside.,open chest drawer,,You open the chest drawer.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out an opened chest drawer in the room. The chest drawer is empty! What a waste of a day! You see an antique trunk. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
10,"- The chest drawer is now open and empty.
- The antique trunk is strong, closed, and impossible to break.
- The king-size bed is unstable and empty.
- No items found under the bed.
- There is a closed wooden door leading east that must be unlocked with an old key before opening.
- I am carrying nothing, so I do not have the old key.",I should try to open the antique trunk to check if the old key is inside.,open antique trunk,,"You open the antique trunk, revealing an old key.",Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out an opened chest drawer in the room. The chest drawer is empty! What a waste of a day! You see an antique trunk. The antique trunk contains an old key. You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
11,"- The chest drawer is open and empty.
- The antique trunk is open and contains an old key.
- The king-size bed is unstable and empty.
- There is a closed wooden door leading east that must be unlocked with the old key before opening.
- I am carrying nothing.",I should take the old key from the antique trunk.,take old key from antique trunk,,You take the old key from the antique trunk.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out an opened chest drawer in the room. The chest drawer is empty! What a waste of a day! You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
12,"- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is unstable and empty.
- There is a closed wooden door leading east that must be unlocked with the old key before opening.
- I am carrying the old key.",I should unlock the wooden door with the old key.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out an opened chest drawer in the room. The chest drawer is empty! What a waste of a day! You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. But the thing is empty.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
13,"- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is unstable and empty.
- The wooden door leading east is now unlocked.
- I am carrying the old key.",I should open the unlocked wooden door to go east.,open wooden door,,You open wooden door.,Bedroom,"You arrive in a bedroom. A standard one. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out an opened chest drawer in the room. The chest drawer is empty! What a waste of a day! You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. But the thing is empty.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
14,"- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is unstable and empty.
- The wooden door leading east is now open.
- I am carrying the old key.",I should go east through the open wooden door.,go east,,"I am pleased to announce that you are now in the kitchen.

You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",Kitchen,"I am pleased to announce that you are now in the kitchen.

You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an old key.,0 of 1,0.0,False,
15,"- I am now in the kitchen.
- The kitchen has a closed refrigerator, an empty counter, an empty stove, and a kitchen island with a note on it.
- There is a closed screen door leading east, an open wooden door leading west, an unguarded exit to the north, and an unguarded exit to the south.
- I am carrying the old key.",I should examine the note on the kitchen island to see if it contains useful information.,examine note,,The dinner is almost ready! It's only missing a grilled apple.,Kitchen,"I am pleased to announce that you are now in the kitchen.

You can see a closed refrigerator. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an old key.,0 of 1,0.0,False,
16,"- The note on the kitchen island says the dinner is almost ready but missing a grilled apple.
- The kitchen has a closed refrigerator, an empty counter, an empty stove, and a kitchen island.
- There is a closed screen door leading east, an open wooden door leading west, an unguarded exit to the north, and an unguarded exit to the south.
- I am carrying the old key.",I should check the refrigerator for an apple to grill.,open refrigerator,,"You open the refrigerator, revealing a milk and a bell pepper.",Kitchen,"I am pleased to announce that you are now in the kitchen.

You can see an opened refrigerator. The refrigerator contains a milk and a bell pepper. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an old key.,0 of 1,0.0,False,
17,"- The refrigerator contains milk and a bell pepper, but no apple.
- The note said the dinner is missing a grilled apple.
- The kitchen has a closed screen door east, open wooden door west, unguarded exits north and south.
- I am carrying the old key.","Since there is no apple in the refrigerator, I should check the area outside the kitchen through the screen door to see if I can find an apple.",open screen door,,You open screen door.,Kitchen,"I am pleased to announce that you are now in the kitchen.

You can see an opened refrigerator. The refrigerator contains a milk and a bell pepper. You can make out a counter. But the thing hasn't got anything on it. Hm. Oh well You see a stove. However, the stove, like an empty stove, has nothing on it. Oh! Why couldn't there just be stuff on it? You see a kitchen island. Wow, isn't TextWorld just the best? The kitchen island is ordinary. On the kitchen island you can make out a note.

There is an open screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying: an old key.,0 of 1,0.0,False,
18,"- The screen door leading east is now open.
- The refrigerator contains milk and a bell pepper, no apple.
- The note said the dinner is missing a grilled apple.
- The kitchen has an open wooden door west, unguarded exits north and south.
- I am carrying the old key.",I should go east through the open screen door to look for an apple.,go east,,"Look around you. Take it all in. It's not every day someone gets to be in a backyard. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You smell a wretched smell, and follow it to a set of chairs. But the thing is empty. Oh, great. Here's a bbq. The bbq is usual. But oh no! there's nothing on this piece of garbage. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a patio table. However, the patio table, like an empty patio table, has nothing on it.

There is an open screen door leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",Backyard,"Look around you. Take it all in. It's not every day someone gets to be in a backyard. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You smell a wretched smell, and follow it to a set of chairs. But the thing is empty. Oh, great. Here's a bbq. The bbq is usual. But oh no! there's nothing on this piece of garbage. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a patio table. However, the patio table, like an empty patio table, has nothing on it.

There is an open screen door leading west. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
19,"- I am in the backyard.
- The backyard has empty chairs, an empty bbq, and an empty patio table revealed by a secret button.
- There is an open screen door leading west back to the kitchen.
- There is an unguarded entranceway leading south.
- I am carrying the old key.
- The dinner is missing a grilled apple.","Since there is no apple here, I should try going south through the unguarded entranceway to look for an apple.",go south,,"You've entered a garden.



There is an unblocked exit to the north.

There is a lettuce, a half of a bag of chips, a tomato plant and a shovel on the floor.",Garden,"You've entered a garden.



There is an unblocked exit to the north.

There is a lettuce, a half of a bag of chips, a tomato plant and a shovel on the floor.",You are carrying: an old key.,0 of 1,0.0,False,
20,"- I am in the garden.
- The garden contains lettuce, half a bag of chips, a tomato plant, and a shovel on the floor.
- There is an unblocked exit to the north back to the backyard.
- I am carrying the old key.
- The dinner is missing a grilled apple.","There is no apple visible here, so I should take the shovel to see if I can dig for an apple or find something useful.",take shovel,,You pick up the shovel from the ground.,Garden,"You've entered a garden.



There is an unblocked exit to the north.

There is a lettuce, a half of a bag of chips and a tomato plant on the floor.",You are carrying: a shovel and an old key.,0 of 1,0.0,True,
