step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, you could, like, go north. And then, go north. With that done, make an attempt to go to the east. Then, pick up the keycard from the floor of the spare room. And once you've done that, you win!",,Restroom,"Well, here we are in the restroom. Okay, just remember what you're here to do, and everything will go great.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will go north as instructed.,go north,,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Studio,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
2,,,I will go north again as instructed.,go north,,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",Office,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I should go north again as instructed.,go north,,You can't go that way.,Office,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
4,,,"Since I cannot go north from the office, I will go south as the description suggests.",go south,,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Studio,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,,,I should go north from the studio as the entranceway is unblocked.,go north,,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",Office,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
6,,,I should go north again as instructed.,go north,,You can't go that way.,Office,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
7,,,"Since I cannot go north from the office, I will go south as suggested.",go south,,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Studio,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
8,,,I should go north from the studio as the entranceway is unblocked.,go north,,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",Office,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
9,,,I should go north again as instructed.,go north,,You can't go that way.,Office,"You arrive in an office.



There is an unguarded exit to the east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
10,,,"Since I cannot go north from the office, I will go south as suggested.",go south,,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Studio,"Fancy seeing you here. Here, by the way, being the studio.



You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
