agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-treasure-1,10,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,True,1.0,1,20,1,1448,26,1474,0.0011584000000000002,8.32e-05,0.0012416000000000003,1765332328.0873635,,1.160616397857666,1.0,0.0006784260515603799,,1765332330.2479799
baseline-10,gpt-4.1-mini,tw-treasure-1,20,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to retrieve the keycard from the floor of the parlor.",True,1.0,1,20,1,1464,33,1497,0.0011712,0.00010560000000000002,0.0012768,1765332331.5922723,,0.3046245574951172,1.0,0.0006680026720106881,,1765332332.8968968
baseline-10,gpt-4.1-mini,tw-treasure-1,30,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First of all, you could, like, make an attempt to travel west. Then, recover the cookie from the floor of the cellar. And if you do that, you're the winner!",True,1.0,2,20,2,3140,49,3189,0.0025120000000000003,0.00015680000000000002,0.0026688000000000003,1765332334.226554,,5.646456241607666,0.5,0.00031357792411414236,,1765332341.8730102
baseline-10,gpt-4.1-mini,tw-treasure-1,40,"It's time to explore the amazing world of TextWorld! First of all, you could, like, travel east. That done, lift the passkey from the floor of the office. And if you do that, you're the winner!",True,1.0,2,20,2,3141,48,3189,0.0025128000000000004,0.00015360000000000002,0.0026664,1765332343.3537319,,0.8256142139434814,0.5,0.00031357792411414236,,1765332346.179346
baseline-10,gpt-4.1-mini,tw-treasure-1,50,"You are now playing a life changing round of TextWorld! First off, if it's not too much trouble, I need you to attempt to go north. Okay, and then, travel east. If you can succeed at that, pick-up the paper towel from the floor of the bathroom. That's it!",True,1.0,4,20,3,6949,92,7041,0.0055592,0.0002944,0.0058536000000000005,1765332345.262777,,6.451755046844482,0.25,0.000142025280499929,,1765332355.7145321
baseline-10,gpt-4.1-mini,tw-treasure-1,60,"Welcome to TextWorld! First thing I need you to do is to attempt to move north. Following that, take a trip east. Okay, and then, recover the loaf of bread from the floor of the cookery. That's it!",True,1.0,3,20,3,4776,67,4843,0.0038208,0.0002144,0.0040352,1765332357.067006,,3.4909183979034424,0.3333333333333333,0.00020648358455502787,,1765332363.5579245
baseline-10,gpt-4.1-mini,tw-treasure-1,70,"Welcome to TextWorld! First of all, make an attempt to venture south. And then, try to travel west. And then, head west. With that over with, pick-up the latchkey from the floor of the vault. That's it!",True,1.0,4,20,4,6623,71,6694,0.005298400000000001,0.00022720000000000002,0.005525600000000001,1765332364.898387,,1.9333174228668213,0.25,0.00014938751120406333,,1765332370.8317044
baseline-10,gpt-4.1-mini,tw-treasure-1,80,"Welcome to TextWorld! Here is your task for today. First of all, take a trip north. Then, travel east. After that, move south. After that, retrieve the top hat from the floor of the garage. That's it!",True,1.0,4,20,4,6704,84,6788,0.0053632,0.0002688,0.005632,1765332372.2693636,,0.7886977195739746,0.25,0.0001473187978786093,,1765332377.0580614
baseline-10,gpt-4.1-mini,tw-treasure-1,90,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First step, travel south. If you can finish that, make an attempt to head south. With that over with, attempt to go to the west. And then, try to take a trip north. After that, pick up the key from the floor of the basement. Got that? Good!",True,1.0,5,20,5,9192,113,9305,0.007353600000000001,0.0003616,0.007715200000000001,1765332378.508164,,15.681691884994507,0.2,0.00010746910263299302,,1765332399.1898558
baseline-10,gpt-4.1-mini,tw-treasure-1,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to move south. Next, go to the east. Then, make an effort to go north. After that, make an effort to venture east. After that, recover the latchkey from the floor of the studio. And once you've done that, you win!",True,1.0,5,20,5,9078,105,9183,0.0072624,0.00033600000000000004,0.0075984,1765332400.5682373,,0.2741711139678955,0.2,0.00010889687465969727,,1765332405.8424084
