agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
summary-1,gpt-4.1-mini,tw-coin-2,1,You are now playing a profound round of TextWorld! Your task for today is to lift the coin from the floor of the studio.,True,1.0,1,20,1,1340,26,1366,0.001072,8.32e-05,0.0011552,1763619457.2291765,,-0.07024598121643066,1.0,0.0007320644216691069,,1763619458.1589305
summary-1,gpt-4.1-mini,tw-coin-2,2,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an attempt to go north. With that done, pick up the coin from the floor of the cookery. That's it!",True,1.0,2,20,2,2922,60,2982,0.0023376,0.000192,0.0025296,1763619459.3414533,,0.5332989692687988,0.5,0.00033534540576794097,,1763619461.8747523
summary-1,gpt-4.1-mini,tw-coin-2,3,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head east. And then, go north. If you can manage that, pick up the coin from the floor of the spare room. And once you've done that, you win!",True,1.0,3,20,3,4613,87,4700,0.0036904,0.0002784,0.0039688,1763619463.0932786,,0.9419076442718506,0.3333333333333333,0.0002127659574468085,,1763619467.0351863
summary-1,gpt-4.1-mini,tw-coin-2,4,"It's time to explore the amazing world of TextWorld! First off, try to head east. And then, head east. With that done, attempt to head south. With that accomplished, recover the coin from the floor of the bedroom. And if you do that, you're the winner!",True,1.0,4,20,4,6368,135,6503,0.005094400000000001,0.00043200000000000004,0.005526400000000001,1763619468.212374,,5.950909376144409,0.25,0.00015377518068583732,,1763619478.1632833
summary-1,gpt-4.1-mini,tw-coin-2,5,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, make an attempt to take a trip west. If you can get through with that, try to take a trip west. Then, go south. Then, head west. With that accomplished, pick-up the coin from the floor of the closet. Got that? Good!",True,1.0,5,20,5,8181,143,8324,0.006544800000000001,0.00045760000000000006,0.007002400000000001,1763619479.570785,,4.559255838394165,0.2,0.0001201345506967804,,1763619489.130041
summary-1,gpt-4.1-mini,tw-coin-2,6,"Welcome to another fast paced round of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to make an attempt to move east. And then, try to take a trip south. After that, make an attempt to head south. Next, make an attempt to move west. After that, venture south. Next, pick up the coin from the floor of the shower. And if you do that, you're the winner!",True,1.0,6,20,6,10011,157,10168,0.008008800000000002,0.0005024,0.008511200000000002,1763619490.4006674,,6.952571868896484,0.16666666666666666,9.83477576711251e-05,,1763619503.3532393
summary-1,gpt-4.1-mini,tw-coin-2,7,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the spare room. Once that's all handled, you can stop!",True,1.0,7,20,7,11608,192,11800,0.0092864,0.0006144000000000001,0.0099008,1763619504.6116288,,6.082040071487427,0.14285714285714285,8.474576271186441e-05,,1763619517.6936688
summary-1,gpt-4.1-mini,tw-coin-2,8,"You are now playing a fast paced round of TextWorld! First off, if it's not too much trouble, I need you to make an attempt to go to the west. If you can finish that, attempt to go north. With that done, make an effort to travel east. After that, make an effort to head south. And then, attempt to venture east. After that, go to the east. And then, make an effort to go to the north. Okay, and then, recover the coin from the floor of the chamber. And if you do that, you're the winner!",True,1.0,9,20,8,15132,278,15410,0.012105600000000001,0.0008895999999999999,0.012995200000000002,1763619518.9164183,,24.010292053222656,0.1111111111111111,6.489292667099286e-05,,1763619551.9267104
summary-1,gpt-4.1-mini,tw-coin-2,9,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First of all, move east. Next, head north. With that done, try to move west. Next, make an attempt to go south. And then, go west. And then, take a trip north. Then, travel west. Next, attempt to take a trip south. And then, pick-up the coin from the floor of the studio. Once that's all handled, you can stop!",False,0.0,20,20,9,35448,697,36145,0.028358400000000002,0.0022304,0.030588800000000003,1763619553.1488802,,38.970542430877686,0.0,0.0,,1763619612.1194227
summary-1,gpt-4.1-mini,tw-coin-2,10,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the chamber. Alright, thanks!",False,0.0,20,20,10,35904,710,36614,0.0287232,0.002272,0.0309952,1763619613.356851,,32.892098903656006,0.0,0.0,,1763619666.24895
