agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
summary-1,gpt-4.1-mini,tw-cooking-3,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3333333333333333,30,67,45,66164,1378,67542,0.052931200000000005,0.0044096000000000005,0.057340800000000004,1763679793.5650263,,52.414286851882935,0.01111111111111111,4.935200813321094e-06,,1763679875.9793131
summary-1,gpt-4.1-mini,tw-cooking-3,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.14285714285714285,15,60,40,28894,684,29578,0.023115200000000002,0.0021888000000000003,0.025304000000000004,1763679877.3972316,,47.361578702926636,0.009523809523809523,4.829844575601557e-06,,1763679939.7588103
summary-1,gpt-4.1-mini,tw-cooking-3,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.06666666666666667,16,69,46,29510,649,30159,0.023608000000000004,0.0020767999999999997,0.025684800000000004,1763679941.1093497,,34.81228232383728,0.004166666666666667,2.210506537573085e-06,,1763679991.921632
summary-1,gpt-4.1-mini,tw-cooking-3,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.0,66,66,44,147193,2696,149889,0.1177544,0.0086272,0.12638159999999998,1763679993.176636,,105.02592921257019,0.0,0.0,,1763680164.2025652
summary-1,gpt-4.1-mini,tw-cooking-3,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.0,64,64,43,143868,2368,146236,0.1150944,0.0075776,0.122672,1763680165.5193884,,131.91577887535095,0.0,0.0,,1763680361.4351673
summary-1,gpt-4.1-mini,tw-cooking-3,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.2,66,66,44,155145,2507,157652,0.124116,0.0080224,0.13213840000000002,1763680362.862507,,129.09556460380554,0.0030303030303030303,1.2686169537969705e-06,,1763680557.9580717
summary-1,gpt-4.1-mini,tw-cooking-3,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.0625,72,72,48,178485,3082,181567,0.142788,0.0098624,0.1526504,1763680559.3370736,,159.15013027191162,0.0008680555555555555,3.442255475940011e-07,,1763680790.4872038
summary-1,gpt-4.1-mini,tw-cooking-3,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3125,23,64,43,45111,1025,46136,0.0360888,0.0032800000000000004,0.039368799999999995,1763680791.7822526,,33.7565643787384,0.01358695652173913,6.773452401595284e-06,,1763680848.538817
summary-1,gpt-4.1-mini,tw-cooking-3,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.2,57,63,42,136711,2386,139097,0.1093688,0.007635200000000001,0.117004,1763680849.8113658,,100.4363923072815,0.0035087719298245615,1.4378455322544699e-06,,1763681007.2477582
summary-1,gpt-4.1-mini,tw-cooking-3,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.25,26,67,45,53286,1243,54529,0.0426288,0.0039776,0.0466064,1763681008.6025515,,32.52145028114319,0.009615384615384616,4.584716389444149e-06,,1763681067.1240017
