agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
summary-1,gpt-4.1-mini,tw-treasure-2,1,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First stop, head west. And then, take the loaf of bread from the chair. And if you do that, you're the winner!",True,1.0,2,20,2,3091,66,3157,0.0024728000000000003,0.00021120000000000004,0.002684,1763668785.4716654,,2.272125482559204,0.5,0.0003167564143173899,,1763668789.7437909
summary-1,gpt-4.1-mini,tw-treasure-2,2,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! First, it would be good if you could head south. Then, lift the worm from the floor of the bathroom. Once that's all handled, you can stop!",True,1.0,2,20,2,2972,51,3023,0.0023776,0.0001632,0.0025408,1763668791.0681076,,1.4595468044281006,0.5,0.0003307972213033411,,1763668794.5276544
summary-1,gpt-4.1-mini,tw-treasure-2,3,"Welcome to TextWorld! Here is how to play! First of all, you could, like, try to travel west. Then, lift the keycard from the floor of the shower. Alright, thanks!",True,1.0,2,20,2,3129,63,3192,0.0025032,0.00020160000000000002,0.0027048000000000003,1763668795.8139527,,0.48827075958251953,0.5,0.0003132832080200501,,1763668798.3022234
summary-1,gpt-4.1-mini,tw-treasure-2,4,"It's time to explore the amazing world of TextWorld! Here is how to play! Your first objective is to make an effort to move west. And then, recover the passkey from the floor of the laundromat. That's it!",True,1.0,2,20,2,3140,73,3213,0.0025120000000000003,0.0002336,0.0027456000000000004,1763668799.5886703,,-1.4715800285339355,0.5,0.0003112356053532524,,1763668800.1170902
summary-1,gpt-4.1-mini,tw-treasure-2,5,"It's time to explore the amazing world of TextWorld! Here is your task for today. First off, make an effort to go to the north. With that over with, recover the keycard from the shelf within the office. Got that? Good!",True,1.0,2,20,2,3018,65,3083,0.0024144,0.000208,0.0026224,1763668801.352793,,0.43392062187194824,0.5,0.0003243593902043464,,1763668803.7867136
summary-1,gpt-4.1-mini,tw-treasure-2,6,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First stop, try to take a trip north. And then, recover the keycard from the floor of the playroom. That's it!",True,1.0,11,20,2,19002,553,19555,0.015201600000000003,0.0017696,0.016971200000000002,1763668805.0842519,,9.447640895843506,0.09090909090909091,5.113781641523907e-05,,1763668825.5318928
summary-1,gpt-4.1-mini,tw-treasure-2,7,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is how to play! First of all, you could, like, travel west. Then, retrieve the shoe from the table. Got that? Good!",True,1.0,2,20,2,3004,66,3070,0.0024032000000000003,0.00021120000000000004,0.0026144000000000002,1763668826.8224208,,0.6506845951080322,0.5,0.0003257328990228013,,1763668829.4731054
summary-1,gpt-4.1-mini,tw-treasure-2,8,"It's time to explore the amazing world of TextWorld! Here is how to play! First step, move north. Then, retrieve the whisk from the platter. Once that's all handled, you can stop!",True,1.0,2,20,2,2967,67,3034,0.0023736,0.0002144,0.002588,1763668830.682182,,-1.499821662902832,0.5,0.0003295978905735003,,1763668831.1823604
summary-1,gpt-4.1-mini,tw-treasure-2,9,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! First, it would be great if you could travel north. Then, pick up the keycard from the floor of the sauna. And if you do that, you're the winner!",True,1.0,2,20,2,2968,62,3030,0.0023744000000000005,0.00019840000000000002,0.0025728000000000005,1763668832.4385107,,0.49788999557495117,0.5,0.00033003300330033004,,1763668834.9364007
summary-1,gpt-4.1-mini,tw-treasure-2,10,"Welcome to TextWorld! Here is your task for today. First stop, go south. And then, pick-up the berry from the floor of the dish-pit. And once you've done that, you win!",True,1.0,2,20,2,3091,61,3152,0.0024728000000000003,0.0001952,0.0026680000000000002,1763668836.202739,,0.5560991764068604,0.5,0.00031725888324873094,,1763668838.7588382
summary-1,gpt-4.1-mini,tw-treasure-2,11,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First, it would be great if you could ensure that the passageway is open. After opening the passageway, make an effort to move east. Okay, and then, pick up the legume from the shelf. And once you've done that, you win!",True,1.0,3,20,3,4897,128,5025,0.0039176,0.0004096,0.0043272,1763668840.1325173,,7.2912890911102295,0.3333333333333333,0.0001990049751243781,,1763668850.4238064
