agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
truncate-10,gpt-4.1-mini,tw-coin-3,1,You are now playing a profound round of TextWorld! Your task for today is to lift the coin from the floor of the studio.,True,1.0,1,20,1,1203,21,1224,0.0009624000000000001,6.72e-05,0.0010296,1763677345.5390725,,0.28475236892700195,1.0,0.0008169934640522876,,1763677346.823825
truncate-10,gpt-4.1-mini,tw-coin-3,2,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an attempt to go north. With that done, pick up the coin from the floor of the sauna. That's it!",True,1.0,2,20,2,2677,35,2712,0.0021416,0.000112,0.0022536,1763677348.015756,,1.2388525009155273,0.5,0.0003687315634218289,,1763677351.2546084
truncate-10,gpt-4.1-mini,tw-coin-3,3,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head east. And then, go north. If you can manage that, pick up the coin from the floor of the shower. And once you've done that, you win!",True,1.0,3,20,3,4446,52,4498,0.0035568000000000006,0.0001664,0.0037232000000000007,1763677352.5437672,,1.2249720096588135,0.3333333333333333,0.00022232103156958648,,1763677356.7687392
truncate-10,gpt-4.1-mini,tw-coin-3,4,"It's time to explore the amazing world of TextWorld! First off, try to head east. And then, head east. With that done, attempt to head south. With that accomplished, recover the coin from the floor of the cellar. And if you do that, you're the winner!",True,1.0,4,20,4,6371,79,6450,0.0050968,0.0002528,0.0053496,1763677357.9268706,,1.9004335403442383,0.25,0.0001550387596899225,,1763677363.8273041
truncate-10,gpt-4.1-mini,tw-coin-3,5,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, make an attempt to take a trip west. If you can get through with that, try to take a trip west. Then, go south. Then, head west. With that accomplished, pick-up the coin from the floor of the canteen. Got that? Good!",True,1.0,5,20,5,8751,92,8843,0.007000800000000001,0.0002944,0.007295200000000001,1763677365.048352,,3.827678918838501,0.2,0.00011308379509216329,,1763677373.876031
truncate-10,gpt-4.1-mini,tw-coin-3,6,"Welcome to another fast paced round of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to make an attempt to move east. And then, try to take a trip south. After that, make an attempt to head south. Next, make an attempt to move west. After that, venture south. Next, pick up the coin from the floor of the shower. And if you do that, you're the winner!",True,1.0,6,20,6,10721,113,10834,0.0085768,0.0003616,0.0089384,1763677375.1420739,,2.1822750568389893,0.16666666666666666,9.230201218386561e-05,,1763677383.324349
truncate-10,gpt-4.1-mini,tw-coin-3,7,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the spare room. Once that's all handled, you can stop!",True,1.0,7,20,7,13185,118,13303,0.010548000000000002,0.0003776,0.010925600000000002,1763677384.5769663,,8.365662574768066,0.14285714285714285,7.517101405697962e-05,,1763677399.9426289
truncate-10,gpt-4.1-mini,tw-coin-3,8,"You are now playing a fast paced round of TextWorld! First off, if it's not too much trouble, I need you to make an attempt to go to the west. If you can finish that, attempt to go north. With that done, make an effort to travel east. After that, make an effort to head south. And then, attempt to venture east. After that, go to the east. And then, make an effort to go to the north. Okay, and then, recover the coin from the floor of the kitchen. And if you do that, you're the winner!",True,1.0,8,20,8,16094,125,16219,0.012875200000000002,0.0004,0.013275200000000001,1763677401.1865687,,4.509633302688599,0.125,6.165608237252604e-05,,1763677413.696202
truncate-10,gpt-4.1-mini,tw-coin-3,9,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First of all, move east. Next, head north. With that done, try to move west. Next, make an attempt to go south. And then, go west. And then, take a trip north. Then, travel west. Next, attempt to take a trip south. And then, pick-up the coin from the floor of the washroom. Once that's all handled, you can stop!",True,1.0,9,20,9,19523,147,19670,0.0156184,0.0004704,0.0160888,1763677414.970847,,8.314155578613281,0.1111111111111111,5.083884087442806e-05,,1763677432.2850025
truncate-10,gpt-4.1-mini,tw-coin-3,10,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the washroom. Alright, thanks!",True,1.0,10,20,10,22432,155,22587,0.017945600000000003,0.000496,0.018441600000000002,1763677433.503635,,6.328456401824951,0.1,4.4273254526940277e-05,,1763677449.8320913
