agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline,gpt-4.1-mini,tw-treasure-2,1,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is your task for today. First stop, head west. And then, take the loaf of bread from the chair. And if you do that, you're the winner!",True,1.0,2,20,2,2526,45,2571,0.0020208,0.000144,0.0021648,1762422579.0265856,,2.0266778469085693,0.5,0.00038895371450797355,,1762422583.0532634
baseline,gpt-4.1-mini,tw-treasure-2,2,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! First, it would be good if you could head south. Then, lift the worm from the floor of the bathroom. Once that's all handled, you can stop!",True,1.0,2,20,2,2423,51,2474,0.0019383999999999998,0.0001632,0.0021016,1762422584.2826738,,6.146097898483276,0.5,0.0004042037186742118,,1762422592.4287717
baseline,gpt-4.1-mini,tw-treasure-2,3,"Welcome to TextWorld! Here is how to play! First of all, you could, like, try to travel west. Then, lift the keycard from the floor of the shower. Alright, thanks!",True,1.0,2,20,2,2571,45,2616,0.0020568,0.000144,0.0022008,1762422593.626843,,0.7499966621398926,0.5,0.00038226299694189603,,1762422596.3768396
baseline,gpt-4.1-mini,tw-treasure-2,4,"It's time to explore the amazing world of TextWorld! Here is how to play! Your first objective is to make an effort to move west. And then, recover the passkey from the floor of the laundromat. That's it!",True,1.0,2,20,2,2571,44,2615,0.0020568,0.0001408,0.0021976,1762422597.544628,,0.5311181545257568,0.5,0.0003824091778202677,,1762422600.075746
baseline,gpt-4.1-mini,tw-treasure-2,5,"It's time to explore the amazing world of TextWorld! Here is your task for today. First off, make an effort to go to the north. With that over with, recover the keycard from the shelf within the office. Got that? Good!",True,1.0,2,20,2,2463,51,2514,0.0019704,0.0001632,0.0021336000000000003,1762422601.2776706,,0.3158533573150635,0.5,0.0003977724741447892,,1762422603.593524
baseline,gpt-4.1-mini,tw-treasure-2,6,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First stop, try to take a trip north. And then, recover the keycard from the floor of the playroom. That's it!",True,1.0,2,20,2,2439,43,2482,0.0019512000000000002,0.0001376,0.0020888,1762422604.908468,,0.5184636116027832,0.5,0.00040290088638195,,1762422607.4269316
baseline,gpt-4.1-mini,tw-treasure-2,7,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Here is how to play! First of all, you could, like, travel west. Then, retrieve the shoe from the table. Got that? Good!",True,1.0,2,20,2,2439,39,2478,0.0019512000000000002,0.0001248,0.002076,1762422608.6544366,,0.785393238067627,0.5,0.0004035512510088781,,1762422611.4398298
baseline,gpt-4.1-mini,tw-treasure-2,8,"It's time to explore the amazing world of TextWorld! Here is how to play! First step, move north. Then, retrieve the whisk from the platter. Once that's all handled, you can stop!",True,1.0,2,20,2,2404,41,2445,0.0019232,0.00013120000000000002,0.0020544,1762422612.2460809,,3.254045009613037,0.5,0.00040899795501022495,,1762422617.500126
baseline,gpt-4.1-mini,tw-treasure-2,9,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! First, it would be great if you could travel north. Then, pick up the keycard from the floor of the sauna. And if you do that, you're the winner!",True,1.0,2,20,2,2411,46,2457,0.0019288,0.0001472,0.002076,1762422618.742524,,2.4980580806732178,0.5,0.000407000407000407,,1762422623.240582
baseline,gpt-4.1-mini,tw-treasure-2,10,"Welcome to TextWorld! Here is your task for today. First stop, go south. And then, pick-up the berry from the floor of the dish-pit. And once you've done that, you win!",True,1.0,2,20,2,2528,45,2573,0.0020224,0.000144,0.0021664,1762422624.4896846,,0.3649876117706299,0.5,0.000388651379712398,,1762422626.8546722
