agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
summary-10,gpt-4.1-mini,tw-coin-3,1,You are now playing a profound round of TextWorld! Your task for today is to lift the coin from the floor of the studio.,True,1.0,1,20,1,1347,42,1389,0.0010776000000000002,0.0001344,0.0012120000000000002,1763721848.653219,,0.2015683650970459,1.0,0.0007199424046076314,,1763721849.8547873
summary-10,gpt-4.1-mini,tw-coin-3,2,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, make an attempt to go north. With that done, pick up the coin from the floor of the sauna. That's it!",True,1.0,2,20,2,2973,52,3025,0.0023784,0.0001664,0.0025448000000000003,1763721851.0929756,,0.1819465160369873,0.5,0.00033057851239669424,,1763721853.2749221
summary-10,gpt-4.1-mini,tw-coin-3,3,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head east. And then, go north. If you can manage that, pick up the coin from the floor of the shower. And once you've done that, you win!",True,1.0,3,20,3,4907,78,4985,0.0039256000000000004,0.0002496,0.0041752000000000004,1763721854.398025,,0.6281461715698242,0.3333333333333333,0.00020060180541624874,,1763721858.0261712
summary-10,gpt-4.1-mini,tw-coin-3,4,"It's time to explore the amazing world of TextWorld! First off, try to head east. And then, head east. With that done, attempt to head south. With that accomplished, recover the coin from the floor of the cellar. And if you do that, you're the winner!",True,1.0,4,20,4,7005,117,7122,0.0056040000000000005,0.0003744,0.0059784,1763721859.1643312,,1.7765557765960693,0.25,0.00014040999719180006,,1763721864.940887
summary-10,gpt-4.1-mini,tw-coin-3,5,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is how to play! First of all, make an attempt to take a trip west. If you can get through with that, try to take a trip west. Then, go south. Then, head west. With that accomplished, pick-up the coin from the floor of the canteen. Got that? Good!",True,1.0,5,20,5,9576,144,9720,0.0076608,0.00046080000000000003,0.0081216,1763721866.1995888,,2.919846773147583,0.2,0.00010288065843621399,,1763721874.1194355
summary-10,gpt-4.1-mini,tw-coin-3,6,"Welcome to another fast paced round of TextWorld! Here is how to play! First off, if it's not too much trouble, I need you to make an attempt to move east. And then, try to take a trip south. After that, make an attempt to head south. Next, make an attempt to move west. After that, venture south. Next, pick up the coin from the floor of the shower. And if you do that, you're the winner!",True,1.0,6,20,6,11808,192,12000,0.0094464,0.0006144000000000001,0.0100608,1763721875.3326464,,10.232438087463379,0.16666666666666666,8.333333333333333e-05,,1763721891.5650845
summary-10,gpt-4.1-mini,tw-coin-3,7,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the spare room. Once that's all handled, you can stop!",True,1.0,7,20,7,14387,192,14579,0.011509600000000002,0.0006144000000000001,0.012124000000000001,1763721892.7677054,,4.2255260944366455,0.14285714285714285,6.859181013786954e-05,,1763721903.9932315
summary-10,gpt-4.1-mini,tw-coin-3,8,"You are now playing a fast paced round of TextWorld! First off, if it's not too much trouble, I need you to make an attempt to go to the west. If you can finish that, attempt to go north. With that done, make an effort to travel east. After that, make an effort to head south. And then, attempt to venture east. After that, go to the east. And then, make an effort to go to the north. Okay, and then, recover the coin from the floor of the kitchen. And if you do that, you're the winner!",True,1.0,8,20,8,17586,223,17809,0.014068800000000001,0.0007136,0.014782400000000001,1763721905.196561,,5.2787744998931885,0.125,5.6151384131618846e-05,,1763721918.4753356
summary-10,gpt-4.1-mini,tw-coin-3,9,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First of all, move east. Next, head north. With that done, try to move west. Next, make an attempt to go south. And then, go west. And then, take a trip north. Then, travel west. Next, attempt to take a trip south. And then, pick-up the coin from the floor of the washroom. Once that's all handled, you can stop!",True,1.0,9,20,9,21134,225,21359,0.0169072,0.00072,0.0176272,1763721919.6377008,,10.568726062774658,0.1111111111111111,4.68186712861089e-05,,1763721939.2064269
summary-10,gpt-4.1-mini,tw-coin-3,10,"Who's got a virtual machine and is about to play through an fast paced round of TextWorld? You do! Here is your task for today. First of all, attempt to go south. Okay, and then, make an effort to go to the east. And then, try to venture north. Then, venture north. Okay, and then, move east. With that done, move north. And then, try to travel east. After that, move south. Next, make an effort to take a trip south. And then, pick up the coin from the floor of the washroom. Alright, thanks!",True,1.0,10,20,10,24375,268,24643,0.019500000000000003,0.0008576,0.020357600000000003,1763721940.3084626,,35.21141791343689,0.1,4.057947490159477e-05,,1763721985.5198805
