agent_name,model_name,eval_name,top_k,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Art,,20,"""11""",0.0,4,2679,360,3039,0.0021432,0.001152,0.0032952,1758324271.9638271,,9.770607948303223,0.0,0.0,,0,Answer the following question:,At what age was Ken Noda invited by President Ronald Reagan and First Lady Nancy Reagan to perform at the White House?,1758324281.734435
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Art,,Knoedler,"""Knoedler""",1.0,2,966,127,1093,0.0007728,0.0004064,0.0011792,1758324282.7407224,,3.8127169609069824,0.5,0.0009149130832570906,,1,Answer the following question:,"Which art dealership did Peter Arrell Browne Widener buy ""Portrait of Elena Grimaldi Cattaneo"" from in 1906?",1758324286.5534394
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Music,,Anna Bruun Tordenskjold,"""The mother's name of composer Sigrid Ingeborg Henriette Wienecke is not publicly documented in available sources.""",0.0,6,5487,406,5893,0.0043896,0.0012992000000000001,0.0056888,1758324287.577039,,13.016988754272461,0.0,0.0,,2,Answer the following question:,What was composer Sigrid Ingeborg Henriette Wienecke's mother's name?,1758324300.5940278
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Geography,,"77,482.49","""Madhya Pradesh's forest cover area according to the India State of Forest Report 2019 is approximately 77,000 square kilometers.""",1.0,11,17451,903,18354,0.013960800000000002,0.0028896000000000004,0.0168504,1758324301.6281116,,27.323264122009277,0.09090909090909091,5.448403617740002e-05,,3,Answer the following question:,What is the forest cover area of Madhya Pradesh in square kilometers according to the India State of Forest Report 2019?,1758324328.9513757
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,TV shows,,Alison Garrs,"""Alison kills Daryl Garrs in Happy Valley.""",0.0,2,919,95,1014,0.0007352000000000001,0.000304,0.0010392,1758324329.9888618,,4.782331228256226,0.0,0.0,,4,Answer the following question:,Who kills Daryl Garrs in Happy Valley?,1758324334.771193
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Politics,,165,"""165th district""",1.0,5,4001,342,4343,0.0032008,0.0010944000000000001,0.004295200000000001,1758324335.7935872,,9.688233375549316,0.2,0.00023025558369790466,,5,Answer the following question:,Which district did Mary Ann Arty serve in the Pennsylvania House of Representatives in 1981?,1758324345.4818206
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Science and technology,,1843,"""1843""",1.0,2,936,104,1040,0.0007488,0.0003328,0.0010816,1758324346.5077825,,3.1884381771087646,0.5,0.0009615384615384616,,6,Answer the following question:,"In what year did Augustus De Morgan publish the article ""Trochoidal Curve"" in the Penny Cyclopaedia?",1758324349.6962206
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Music,,1946.,"""1945""",0.0,4,2687,246,2933,0.0021496,0.0007872,0.0029368000000000003,1758324350.7041838,,7.078696012496948,0.0,0.0,,7,Answer the following question:,In what year was American music producer George Avakian discharged from the U.S. Army?,1758324357.7828798
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,Art,,the Slade School of Art ,"""Slade School of Art""",1.0,2,888,103,991,0.0007104,0.0003296,0.0010400000000000001,1758324358.7917404,,3.118291139602661,0.5,0.0010090817356205853,,8,Answer the following question:,From what school did Phyllida Barlow graduate in 1966?,1758324361.9100316
react-k2,gpt-4.1-mini,simple-qa-1000,2,0,TV shows,,Peters,"""Peters""",1.0,2,956,104,1060,0.0007648,0.0003328,0.0010976,1758324362.9156573,,3.2185604572296143,0.5,0.0009433962264150943,,9,Answer the following question:,"What is the surname of the psychiatrist who prescribes medication for Marie Hanson for her periodic blackouts in Season 1, Episode 20 of Ally McBeal?",1758324366.1342177
