step_id,reflection,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
1,N/A,I need to find the cookbook in the kitchen to check the recipe for cooking a delicious meal. I should leave the shed and go to the kitchen.,go north,,You have to open the wooden door first.,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
2,I was unable to go north because the wooden door was closed and needed to be opened first.,I should open the wooden door to the north so I can proceed to the kitchen.,open wooden door,,You open wooden door.,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is an open wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
3,I successfully opened the wooden door leading north.,"Now that the door is open, I should go north to reach the kitchen and find the cookbook.",go north,,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.",Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
4,"I successfully moved north from the shed to the backyard, but the screen door to the north is closed and the kitchen is likely to the east.",I should go east to find the kitchen and look for the cookbook.,go east,,"You make another one of your grand eccentric entrances into a garden. The room is well lit.



You don't like doors? Why not try going west, that entranceway is not blocked by one.",Garden,"You make another one of your grand eccentric entrances into a garden. The room is well lit.



You don't like doors? Why not try going west, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
5,"I successfully moved east into the garden, but there is no kitchen here and the only exit is west.",I should go back west to the backyard and try another direction to find the kitchen.,go west,,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.",Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
6,I returned to the backyard but the screen door to the north is still closed and the kitchen is not accessible from here.,I should try opening the screen door to the north in the backyard to see if it leads to the kitchen.,open screen door,,You open screen door.,Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is an open screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
7,I successfully opened the screen door leading north from the backyard.,I should go north through the open screen door to see if it leads to the kitchen or the cookbook.,go north,,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.",Corridor,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
8,"I successfully moved north into the corridor, which has exits to the north and west.",I should explore the corridor by going north to see if the kitchen or cookbook is there.,go north,,"You arrive in a bathroom. A typical one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You can make out a toilet. You shudder, but continue examining the toilet. The toilet is white. But oh no! there's nothing on this piece of trash.

There is an exit to the south. Don't worry, there is no door.",Bathroom,"You arrive in a bathroom. A typical one. You decide to just list off a complete list of everything you see in the room, because hey, why not?

You can make out a toilet. You shudder, but continue examining the toilet. The toilet is white. But oh no! there's nothing on this piece of trash.

There is an exit to the south. Don't worry, there is no door.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
9,"I moved north into a bathroom, which is not the kitchen and has no useful items for cooking.",I should go back south to the corridor and then try the west exit to find the kitchen or cookbook.,go south,,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.",Corridor,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
