step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.","You are carrying: a raw red potato, a carrot, a white onion and a red hot pepper.",0 of 17,0.0,False,
1,,,I should examine the cookbook on the table to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
pork chop
  orange bell pepper
  banana
  purple potato
  block of cheese

Directions:
dice the pork chop
  roast the pork chop
  dice the orange bell pepper
  fry the orange bell pepper
  dice the banana
  roast the banana
  dice the purple potato
  fry the purple potato
  chop the block of cheese
  roast the block of cheese
  prepare meal",Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.","You are carrying: a raw red potato, a carrot, a white onion and a red hot pepper.",0 of 17,0.0,False,
2,,,"I need to gather the ingredients for the recipe, but I currently do not have the pork chop, orange bell pepper, or block of cheese. I should check the fridge for these ingredients.",open fridge,,"You open the fridge, revealing a raw pork chop, an orange bell pepper, a block of cheese and a yellow bell pepper.",Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.","You are carrying: a raw red potato, a carrot, a white onion and a red hot pepper.",0 of 17,0.0,False,
3,,,"I should take the pork chop, orange bell pepper, and block of cheese from the fridge to have all the ingredients needed for the recipe.",take raw pork chop from fridge; take orange bell pepper from fridge; take block of cheese from fridge,,You can't see any such thing.,Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.","You are carrying: a raw red potato, a carrot, a white onion and a red hot pepper.",0 of 17,0.0,False,
4,,,I mistakenly tried to take multiple items at once. I should take the raw pork chop from the fridge first.,take raw pork chop from fridge,,"You take the pork chop from the fridge.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.","You are carrying: a raw pork chop, a raw red potato, a carrot, a white onion and a red hot pepper.",1 of 17,0.058823529411764705,False,
5,,,I should take the cookbook from the table to check the recipe for cooking a delicious meal.,take cookbook from table,,You're carrying too many things already.,Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.","You are carrying: a raw pork chop, a raw red potato, a carrot, a white onion and a red hot pepper.",1 of 17,0.058823529411764705,False,
6,,,"I am carrying too many items, so I should put down one item to free up space before taking the cookbook.",drop carrot,,You drop the carrot on the ground.,Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. On the table you see a cookbook. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.



There is a carrot on the floor.","You are carrying: a raw pork chop, a raw red potato, a white onion and a red hot pepper.",1 of 17,0.058823529411764705,False,
7,,,I should take the cookbook from the table to check the recipe for cooking a delicious meal.,take cookbook from table,,You take the cookbook from the table.,Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. However, the table, like an empty table, has nothing on it. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.



There is a carrot on the floor.","You are carrying: a cookbook, a raw pork chop, a raw red potato, a white onion and a red hot pepper.",1 of 17,0.058823529411764705,False,
8,,,I should examine the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
pork chop
  orange bell pepper
  banana
  purple potato
  block of cheese

Directions:
dice the pork chop
  roast the pork chop
  dice the orange bell pepper
  fry the orange bell pepper
  dice the banana
  roast the banana
  dice the purple potato
  fry the purple potato
  chop the block of cheese
  roast the block of cheese
  prepare meal",Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. However, the table, like an empty table, has nothing on it. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.



There is a carrot on the floor.","You are carrying: a cookbook, a raw pork chop, a raw red potato, a white onion and a red hot pepper.",1 of 17,0.058823529411764705,False,
9,,,"I need to gather the required ingredients from the fridge and counter, then follow the recipe steps to prepare the meal.",take orange bell pepper from fridge,,You're carrying too many things already.,Kitchen,"You are in a kitchen. An usual one.

You scan the room, seeing a fridge. The fridge contains an orange bell pepper, a block of cheese and a yellow bell pepper. You see an oven. You see a table. However, the table, like an empty table, has nothing on it. You see a counter. Now why would someone leave that there? The counter is vast. On the counter you see a raw purple potato, a banana, a red apple, a raw yellow potato, a red onion and a knife. You can make out a stove. But oh no! there's nothing on this piece of junk.



There is a carrot on the floor.","You are carrying: a cookbook, a raw pork chop, a raw red potato, a white onion and a red hot pepper.",1 of 17,0.058823529411764705,False,
