step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First thing I need you to do is to head west. After that, make an effort to move north. If you can get around to doing that, make an effort to take a trip east. And then, go east. And then, move north. With that accomplished, try to move east. Then, recover the coin from the floor of the bedroom. Once that's all handled, you can stop!",,Cellar,"You are in a cellar. It seems to be pretty ordinary here.



You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will go west as instructed.,go west,,"You're now in the study. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded.",Study,"You're now in the study. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
2,,,I need to go west first as per the instructions.,go west,,You can't go that way.,Study,"You're now in the study. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,,"I should go west first as instructed, but since I am in the study and the only unblocked exits are east and north, I will try going north as the next step suggests.",go north,,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",Sauna,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
4,,,"I need to go west first, but I am currently in the sauna with an exit to the east. I should go east to leave the sauna and then find a way to go west.",go east,,"You've just walked into a laundry place. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going west, that entranceway is unguarded.",Laundry Place,"You've just walked into a laundry place. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,,,I should go west as the first step of the task.,go west,,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",Sauna,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
6,,,I need to go west first as per the instructions.,go west,,You can't go that way.,Sauna,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
7,,,I should go west first as instructed.,go west,,You can't go that way.,Sauna,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
8,,,I should go west first as instructed.,go west,,You can't go that way.,Sauna,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
9,,,I should go west first as instructed.,go west,,You can't go that way.,Sauna,"You've just walked into a sauna.



There is an exit to the east. Don't worry, it is unguarded. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
