step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, attempt to move north. Then, take a trip east. Then, move north. With that over with, go to the north. Then, take a trip north. With that over with, attempt to venture west. Then, make an attempt to venture west. With that done, go to the west. After that, travel north. Following that, try to venture north. Following that, attempt to go north. And then, go to the east. That done, take a trip east. After that, make an attempt to venture east. Then, go to the east. After that, go north. Once you get around to doing that, attempt to take a trip north. If you can get around to doing that, head west. Then, take a trip north. And then, make an effort to move west. And then, make an effort to venture west. Next, take a trip west. Next, go to the south. If you can finish that, attempt to venture west. Then, head west. Then, travel south. If you can get through with that, try to move east. Then, attempt to venture north. And then, go to the west. Then, travel west. That done, make an attempt to venture north. Okay, and then, travel west. Then, go south. Then, take a trip west. That done, move north. Then, make an attempt to venture east. If you can succeed at that, go to the south. And then, try to head west. Then, venture north. Then, try to travel east. Next, move north. Then, travel east. Once you finish that, make an effort to travel east. With that done, make an attempt to move east. Then, travel east. And then, go to the north. Then, take a trip north. After that, recover the coin from the floor of the office. Once that's all handled, you can stop!",,Sauna,"You find yourself in a sauna. A normal one.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,,,go north,,"You've entered a vault.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.",Vault,"You've entered a vault.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
2,,,go east,,"You arrive in a steam room. A normal one.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south. There is an unguarded exit to the west.",Steam Room,"You arrive in a steam room. A normal one.



There is an unblocked exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,,,go north,,"You find yourself in a scullery. A steamy one.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",Steamy Scullery,"You find yourself in a scullery. A steamy one.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
4,,,go north,,"Well, here we are in a closet. You can barely contain your excitement.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unblocked.",Closet,"Well, here we are in a closet. You can barely contain your excitement.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going north. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,,,go north,,"You arrive in a bedroom. A typical kind of place.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south. There is an unguarded exit to the west.",Bedroom,"You arrive in a bedroom. A typical kind of place.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
6,,,go west,,"You are in a dish-pit. A hot one. The room is well lit.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",Hot Dish-Pit,"You are in a dish-pit. A hot one. The room is well lit.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unguarded exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
7,,,go west,,"You find yourself in a sauna. A steamy one.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",Steamy Sauna,"You find yourself in a sauna. A steamy one.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
8,,,go west,,"Ah, the dish-pit. This is some kind of dish-pit, really great sweaty vibes in this place, a wonderful sweaty atmosphere. And now, well, you're in it.



There is an unblocked exit to the east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",Sweaty Dish-Pit,"Ah, the dish-pit. This is some kind of dish-pit, really great sweaty vibes in this place, a wonderful sweaty atmosphere. And now, well, you're in it.



There is an unblocked exit to the east. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
9,,,go north,,"You've just sauntered into a cookhouse.



You need an unguarded exit? You should try going east. There is an unblocked exit to the north. There is an unblocked exit to the south. There is an exit to the west. Don't worry, it is unblocked.",Cookhouse,"You've just sauntered into a cookhouse.



You need an unguarded exit? You should try going east. There is an unblocked exit to the north. There is an unblocked exit to the south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
