step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First of all, you could, like, make an effort to go north. With that done, attempt to take a trip east. With that accomplished, make an attempt to go north. And then, make an effort to go to the east. And then, go to the north. And then, go north. After that, make an effort to go east. After that, make an effort to go east. Following that, try to take a trip south. With that over with, try to travel east. With that done, go south. Once you accomplish that, make an effort to go south. That done, try to go west. After that, take a trip west. Then, recover the coin from the floor of the pantry. And once you've done that, you win!",,Vault,"You arrive in a vault. A normal one. The room is well lit.



You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
1,,I am in the vault.,I should go north as the entranceway is unguarded.,go north,,"You arrive in a scullery. An usual kind of place. You begin to take stock of what's here.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",Scullery,"You arrive in a scullery. An usual kind of place. You begin to take stock of what's here.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
2,,I went north to the scullery.,I should go east as the exit is unguarded.,go east,,"You are in a canteen. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Canteen,"You are in a canteen. An ordinary kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an exit to the north. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,I went east to the canteen.,I should go north as the exit is unguarded.,go north,,"Well I'll be, you are in the place we're calling the attic.



You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",Attic,"Well I'll be, you are in the place we're calling the attic.



You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
4,,I went north to the attic.,I should go east as the exit is unguarded.,go east,,"You find yourself in a bedroom. A normal kind of place. The room is well lit.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Bedroom,"You find yourself in a bedroom. A normal kind of place. The room is well lit.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,,I went east to the bedroom.,I should go north as the entranceway is unguarded.,go north,,"Well, here we are in the chamber.



There is an unguarded exit to the north. There is an unblocked exit to the south.",Chamber,"Well, here we are in the chamber.



There is an unguarded exit to the north. There is an unblocked exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
6,,I went north to the chamber.,I should go north as the exit is unguarded.,go north,,"You're now in a cellar. You begin to take stock of what's in the room.



There is an unguarded exit to the east. There is an unblocked exit to the south.",Cellar,"You're now in a cellar. You begin to take stock of what's in the room.



There is an unguarded exit to the east. There is an unblocked exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
7,,I went north to the cellar.,I should go east as the exit is unguarded.,go east,,"Okay, so you're in a bathroom, cool, but is it ordinary? You better believe it is. You can barely contain your excitement.



There is an unguarded exit to the east. There is an exit to the west. Don't worry, it is unguarded.",Bathroom,"Okay, so you're in a bathroom, cool, but is it ordinary? You better believe it is. You can barely contain your excitement.



There is an unguarded exit to the east. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,,I went east to the bathroom.,I should go east as the exit is unguarded.,go east,,"You find yourself in a closet. A typical kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",Closet,"You find yourself in a closet. A typical kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
9,,I went east to the closet.,I should go south as the entranceway is unblocked.,go south,,"You find yourself in a spare room. A standard one.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",Spare Room,"You find yourself in a spare room. A standard one.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
