step_id,reflection,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First, it would be a great idea if you could take a trip west. After that, venture north. And then, attempt to travel west. If you can get through with that, try to go west. And then, make an attempt to venture west. Okay, and then, go to the west. Once you get around to doing that, travel south. After that, attempt to go to the east. And then, travel east. Then, make an attempt to go north. With that accomplished, take a trip north. After that, take a trip east. Okay, and then, move south. Next, go to the south. And then, head west. And then, attempt to go west. Then, attempt to venture north. If you can manage that, travel north. That done, make an attempt to go east. And then, try to move east. And then, try to go north. And then, move west. And then, make an attempt to travel south. Then, move south. Then, make an effort to head east. And then, travel north. Following that, attempt to travel north. With that over with, attempt to go to the west. After that, go west. Then, try to take a trip west. After that, travel north. After that, move east. After that, try to head east. After that, make an attempt to head east. And then, attempt to go east. Then, attempt to head south. If you can do that, travel south. After that, attempt to move west. After that, attempt to travel north. Then, make an attempt to take a trip north. After that, make an effort to travel east. Once you get around to doing that, head north. And then, attempt to venture north. After that, head east. After that, make an effort to head east. Following that, try to head south. After that, make an attempt to travel east. And then, head east. And then, make an effort to move south. If you can manage that, try to venture south. With that accomplished, make an attempt to travel east. Next, move north. Following that, travel north. Then, go north. And then, go west. Next, try to move west. And then, venture south. And then, try to head south. With that accomplished, travel south. Following that, go to the west. And then, try to go to the south. Once you finish that, make an effort to go to the south. Okay, and then, go to the west. After that, go to the north. After that, make an effort to go north. With that done, move east. With that over with, move north. After that, make an attempt to take a trip north. Then, try to take a trip west. Next, attempt to go north. And then, travel north. If you can succeed at that, go north. Then, attempt to move east. After that, make an effort to travel north. Okay, and then, try to go west. And then, take a trip north. Okay, and then, attempt to travel west. Okay, and then, try to go north. That done, go west. And then, recover the coin from the floor of the austere workshop. Once that's all handled, you can stop!",,Closet,"You find yourself in a closet. A normal kind of place. You decide to start listing off everything you see in the room, as if you were in a text adventure.



You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
1,N/A,I need to follow the instructions and first go west from the closet.,go west,,"You find yourself in a salon. An usual kind of place.



There is an exit to the east. Don't worry, it is unguarded. There is an unguarded exit to the north.",Salon,"You find yourself in a salon. An usual kind of place.



There is an exit to the east. Don't worry, it is unguarded. There is an unguarded exit to the north.",You are carrying nothing.,0 of 1,0.0,False,
2,I successfully moved west from the closet to the salon.,"Next, I need to go north from the salon as instructed.",go north,,"You have stumbled into the most normal of all possible bedrooms.



You don't like doors? Why not try going south, that entranceway is unguarded. There is an unguarded exit to the west.",Bedroom,"You have stumbled into the most normal of all possible bedrooms.



You don't like doors? Why not try going south, that entranceway is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,I successfully moved north from the salon to the bedroom.,The next instruction is to attempt to travel west from the bedroom.,go west,,"You have fallen into the most standard of all possible pantrys.



There is an exit to the east. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Pantry,"You have fallen into the most standard of all possible pantrys.



There is an exit to the east. Don't worry, it is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
4,I successfully moved west from the bedroom to the pantry.,The next instruction is to try to go west again from the pantry.,go west,,"You've fallen into an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the playroom. You begin looking for stuff.



You need an unblocked exit? You should try going east. You need an unblocked exit? You should try going west.",Playroom,"You've fallen into an usual room. Your mind races to think of what kind of room would be usual. And then it hits you. Of course. You're in the playroom. You begin looking for stuff.



You need an unblocked exit? You should try going east. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
5,I successfully moved west from the pantry to the playroom.,The next instruction is to go west again from the playroom.,go west,,"You arrive in a lounge. A standard kind of place. I guess you better just go and list everything you see here.



There is an unblocked exit to the east. You need an unblocked exit? You should try going west.",Lounge,"You arrive in a lounge. A standard kind of place. I guess you better just go and list everything you see here.



There is an unblocked exit to the east. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
6,I successfully moved west from the playroom to the lounge.,The next instruction is to attempt to go west again from the lounge.,go west,,"You are in a scullery. An usual one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",Scullery,"You are in a scullery. An usual one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
7,I successfully moved west from the lounge to the scullery.,The next instruction is to travel south from the scullery.,go south,,"You've just sauntered into a balmy kitchenette.



There is an unblocked exit to the east. You need an unguarded exit? You should try going north.",Balmy Kitchenette,"You've just sauntered into a balmy kitchenette.



There is an unblocked exit to the east. You need an unguarded exit? You should try going north.",You are carrying nothing.,0 of 1,0.0,False,
8,I successfully moved south from the scullery to the balmy kitchenette.,The next instruction is to attempt to go east from the balmy kitchenette.,go east,,"You're now in a cramped attic.



There is an unguarded exit to the east. You need an unguarded exit? You should try going west.",Cramped Attic,"You're now in a cramped attic.



There is an unguarded exit to the east. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
9,I successfully moved east from the balmy kitchenette to the cramped attic.,The next instruction is to travel east again from the cramped attic.,go east,,"You arrive in an office. A serious one. You start to take note of what's in the room.



There is an unguarded exit to the north. There is an unblocked exit to the west.",Serious Office,"You arrive in an office. A serious one. You start to take note of what's in the room.



There is an unguarded exit to the north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
10,I successfully moved east from the cramped attic to the serious office.,The next instruction is to attempt to go north from the serious office.,go north,,"You find yourself in a kitchen. A sweaty one. You begin to take stock of what's here.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",Sweaty Kitchen,"You find yourself in a kitchen. A sweaty one. You begin to take stock of what's here.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
11,I successfully moved north from the serious office to the sweaty kitchen.,The next instruction is to take a trip north from the sweaty kitchen.,go north,,"You arrive in a launderette. An ordinary one. You can barely contain your excitement.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked.",Launderette,"You arrive in a launderette. An ordinary one. You can barely contain your excitement.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
12,I successfully moved north from the sweaty kitchen to the launderette.,The next instruction is to take a trip east from the launderette.,go east,,"You find yourself in a canteen. An usual kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",Canteen,"You find yourself in a canteen. An usual kind of place.



You don't like doors? Why not try going south, that entranceway is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
13,I successfully moved east from the launderette to the canteen.,The next instruction is to move south from the canteen.,go south,,"You find yourself in a kitchen. A balmy kind of place.



You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south.",Balmy Kitchen,"You find yourself in a kitchen. A balmy kind of place.



You need an unguarded exit? You should try going north. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
14,I successfully moved south from the canteen to the balmy kitchen.,The next instruction is to go south again from the balmy kitchen.,go south,,"You have entered a garage. Not the garage you'd expect. No, this is a garage.



There is an unblocked exit to the north. There is an unguarded exit to the west.",Garage,"You have entered a garage. Not the garage you'd expect. No, this is a garage.



There is an unblocked exit to the north. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
15,I successfully moved south from the balmy kitchen to the garage.,The next instruction is to head west from the garage.,go west,,"Guess what, you are in a place we're calling a chamber.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the west.",Chamber,"Guess what, you are in a place we're calling a chamber.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
16,I successfully moved west from the garage to the chamber.,The next instruction is to attempt to go west again from the chamber.,go west,,"Look at you, bigshot, walking into a steam room like it isn't some huge deal.



There is an unguarded exit to the east. You need an unguarded exit? You should try going north.",Steam Room,"Look at you, bigshot, walking into a steam room like it isn't some huge deal.



There is an unguarded exit to the east. You need an unguarded exit? You should try going north.",You are carrying nothing.,0 of 1,0.0,False,
17,I successfully moved west from the chamber to the steam room.,The next instruction is to attempt to venture north from the steam room.,go north,,"You find yourself in a canteen. A steamy kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unguarded exit to the south.",Steamy Canteen,"You find yourself in a canteen. A steamy kind of place.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
18,I successfully moved north from the steam room to the steamy canteen.,The next instruction is to travel north again from the steamy canteen.,go north,,"You're now in a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south.",Bedchamber,"You're now in a bedchamber.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
19,I successfully moved north from the steamy canteen to the bedchamber.,The next instruction is to take a trip east from the bedchamber.,go east,,"You've just sauntered into a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",Sauna,"You've just sauntered into a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
20,I successfully moved east from the bedchamber to the sauna.,The next instruction is to move south from the sauna.,go south,,You can't go that way.,Sauna,"You've just sauntered into a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
21,I failed to move south from the sauna because there is no exit in that direction.,"Since south is blocked, I will try to go east as suggested by the room description.",go east,,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Cellar,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
22,I successfully moved east from the sauna to the cellar.,"The next instruction is to go south, but since there is no south exit here, I will try going north as suggested.",go north,,"You arrive in a kitchen. An usual kind of place.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.",Kitchen,"You arrive in a kitchen. An usual kind of place.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
23,I successfully moved north from the cellar to the kitchen.,"The next instruction is to attempt to go to the south, so I will go south from the kitchen.",go south,,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Cellar,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
24,I successfully moved south from the kitchen back to the cellar.,"The next instruction is to attempt to go to the south again, but there is no south exit here, so I will try going west as suggested.",go west,,"You've just sauntered into a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",Sauna,"You've just sauntered into a sauna.



You need an unblocked exit? You should try going east. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
25,I successfully moved west from the cellar back to the sauna.,"The next instruction is to attempt to go to the south, but since south is blocked, I will try going east again.",go east,,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Cellar,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
26,I successfully moved east from the sauna back to the cellar.,"Since south is blocked, I will try going north as suggested.",go north,,"You arrive in a kitchen. An usual kind of place.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.",Kitchen,"You arrive in a kitchen. An usual kind of place.



You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
27,I successfully moved north from the cellar to the kitchen.,"The next instruction is to attempt to go to the south, so I will go south from the kitchen.",go south,,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Cellar,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
28,I successfully moved south from the kitchen back to the cellar.,"The next instruction is to attempt to go to the east, so I will try going east from the cellar.",go east,,You can't go that way.,Cellar,"You've entered a cellar. You can barely contain your excitement.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
