step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,,Bedroom,"You are in a bedroom. A typical kind of place.

You make out a closed chest drawer nearby. You see a closed normal looking antique trunk close by. You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 7,0.0,False,
1,,,I should examine the chest drawer to see if it can be opened or if it contains anything useful.,examine chest drawer,,"The chest drawer looks strong, and impossible to break. You can't see inside it because the lid's in your way.",Bedroom,"You are in a bedroom. A typical kind of place.

You make out a closed chest drawer nearby. You see a closed normal looking antique trunk close by. You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 7,0.0,False,
2,,,I should try to open the chest drawer to see if I can access its contents.,open chest drawer,,"You open the chest drawer, revealing an old key.


Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer contains an old key. Hmmm... what else, what else? You see a closed normal looking antique trunk close by. You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,1 of 7,0.14285714285714285,False,
3,,,I should take the old key from the chest drawer to use it later.,take old key from chest drawer,,"You take the old key from the chest drawer.



Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see a closed normal looking antique trunk close by. You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
4,,,I should try to unlock the antique trunk with the old key to see if it contains anything useful.,unlock antique trunk with old key,,That's unlocked at the moment.,Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see a closed normal looking antique trunk close by. You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
5,,,"Since the antique trunk is already unlocked, I should open it to see what is inside.",open antique trunk,,You open the antique trunk.,Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see an opened normal looking antique trunk close by. Empty! What kind of nightmare TextWorld is this? You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
6,,,I should go east through the closed wooden door to explore the next room.,go east,,You have to open the wooden door first.,Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see an opened normal looking antique trunk close by. Empty! What kind of nightmare TextWorld is this? You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
7,,,I should open the wooden door before going east.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see an opened normal looking antique trunk close by. Empty! What kind of nightmare TextWorld is this? You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 7,0.2857142857142857,False,
8,,,I should unlock the wooden door with the old key before opening it.,unlock wooden door with old key,,"You unlock wooden door.


Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see an opened normal looking antique trunk close by. Empty! What kind of nightmare TextWorld is this? You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 7,0.42857142857142855,False,
9,,,"Now that the wooden door is unlocked, I should open it to proceed east.",open wooden door,,"You open wooden door.


Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A typical kind of place.

You make out an opened chest drawer nearby. The chest drawer is empty! What a waste of a day! You see an opened normal looking antique trunk close by. Empty! What kind of nightmare TextWorld is this? You see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is an open wooden door leading east.",You are carrying: an old key.,4 of 7,0.5714285714285714,False,
