agent_name,model_name,eval_name,chunk_size,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Art,,20,"""20""",1.0,3,4994,198,5192,0.0039952,0.0006336,0.0046288,1758651506.3908005,,7.971991062164307,0.3333333333333333,0.0001926040061633282,,0,Answer the following question:,At what age was Ken Noda invited by President Ronald Reagan and First Lady Nancy Reagan to perform at the White House?,1758651514.3627915
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Art,,Knoedler,"""Duveen Brothers""",0.0,8,9599,742,10341,0.007679200000000001,0.0023744000000000005,0.010053600000000001,1758651515.38292,,24.364087343215942,0.0,0.0,,1,Answer the following question:,"Which art dealership did Peter Arrell Browne Widener buy ""Portrait of Elena Grimaldi Cattaneo"" from in 1906?",1758651539.7470074
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Music,,Anna Bruun Tordenskjold,"""Anna Bruun Tordenskjold""",1.0,3,5348,196,5544,0.004278400000000001,0.0006272000000000001,0.004905600000000001,1758651540.7623308,,7.3934667110443115,0.3333333333333333,0.00018037518037518038,,2,Answer the following question:,What was composer Sigrid Ingeborg Henriette Wienecke's mother's name?,1758651548.1557975
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Geography,,"77,482.49","""77,482 square kilometers""",0.0,9,32573,758,33331,0.0260584,0.0024256,0.028484,1758651549.1728435,,23.689039945602417,0.0,0.0,,3,Answer the following question:,What is the forest cover area of Madhya Pradesh in square kilometers according to the India State of Forest Report 2019?,1758651572.8618834
react-c12,gpt-4.1-mini,simple-qa-100,12,0,TV shows,,Alison Garrs,"""Alison Garrs kills Daryl Garrs in Happy Valley.""",0.0,4,7952,318,8270,0.006361600000000001,0.0010176,0.007379200000000001,1758651573.8954773,,10.572588205337524,0.0,0.0,,4,Answer the following question:,Who kills Daryl Garrs in Happy Valley?,1758651584.4680655
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Politics,,165,"""165th district""",1.0,6,8736,431,9167,0.006988800000000001,0.0013792000000000001,0.008368,1758651585.4984088,,13.8956298828125,0.16666666666666666,0.00010908694229300753,,5,Answer the following question:,Which district did Mary Ann Arty serve in the Pennsylvania House of Representatives in 1981?,1758651599.3940387
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Science and technology,,1843,"""Augustus De Morgan published the article 'Trochoidal Curve' in the Penny Cyclopaedia between 1833 and 1843.""",0.0,8,12841,682,13523,0.0102728,0.0021824,0.0124552,1758651600.4096842,,19.743891954421997,0.0,0.0,,6,Answer the following question:,"In what year did Augustus De Morgan publish the article ""Trochoidal Curve"" in the Penny Cyclopaedia?",1758651620.1535761
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Music,,1946.,"""George Avakian was discharged from the U.S. Army around 1945.""",0.0,6,37112,444,37556,0.0296896,0.0014208,0.0311104,1758651621.1699598,,16.920259952545166,0.0,0.0,,7,Answer the following question:,In what year was American music producer George Avakian discharged from the U.S. Army?,1758651638.0902197
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Art,,the Slade School of Art ,"""Slade School of Fine Art""",1.0,3,5223,194,5417,0.0041784000000000005,0.0006208,0.004799200000000001,1758651639.110187,,7.597308874130249,0.3333333333333333,0.00018460402436773122,,8,Answer the following question:,From what school did Phyllida Barlow graduate in 1966?,1758651646.707496
react-c12,gpt-4.1-mini,simple-qa-100,12,0,TV shows,,Peters,"""Peters""",1.0,4,5436,261,5697,0.0043488,0.0008352,0.005184,1758651647.71877,,10.236955165863037,0.25,0.000175530981218185,,9,Answer the following question:,"What is the surname of the psychiatrist who prescribes medication for Marie Hanson for her periodic blackouts in Season 1, Episode 20 of Ally McBeal?",1758651657.9557252
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Art,,Second Empire style,"""Second Empire""",1.0,3,5119,169,5288,0.0040952,0.0005408,0.004636,1758651658.972212,,7.000048875808716,0.3333333333333333,0.00018910741301059002,,10,Answer the following question:,"What is the architectural style of the Odd Fellows Hall building in Eureka, California?",1758651665.972261
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Politics,,September 1989,"""September 1989""",1.0,4,14517,297,14814,0.011613600000000002,0.0009504000000000001,0.012564000000000002,1758651666.986788,,11.13123345375061,0.25,6.750371270419872e-05,,11,Answer the following question:,"In what month and year was Nikolai Talyzin dismissed from Nikolai Ryzhkov's government, along with many other conservatives, during the period of perestroika?",1758651678.1180215
react-c12,gpt-4.1-mini,simple-qa-100,12,0,Politics,,13 May 2004,"""May 13, 2004""",1.0,6,24732,362,25094,0.0197856,0.0011584000000000002,0.020944,1758651679.1271236,,14.680635929107666,0.16666666666666666,3.985016338566988e-05,,12,Answer the following question:,"What day, month, and year was David Crombie appointed an Officer of the Order of Canada?",1758651693.8077595
