agent_name,model_name,eval_name,chunk_size,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,question,stop_time
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Art,,20,"""20""",1.0,3,5966,219,6185,0.004772800000000001,0.0007008000000000001,0.0054736,1758656901.7639234,,10.131678104400635,0.3333333333333333,0.00016168148746968473,,0,Answer the following question:,At what age was Ken Noda invited by President Ronald Reagan and First Lady Nancy Reagan to perform at the White House?,1758656911.8956015
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Art,,Knoedler,"""Duveen Brothers""",0.0,8,13251,750,14001,0.0106008,0.0024000000000000002,0.0130008,1758656912.9117289,,24.427612781524658,0.0,0.0,,1,Answer the following question:,"Which art dealership did Peter Arrell Browne Widener buy ""Portrait of Elena Grimaldi Cattaneo"" from in 1906?",1758656937.3393416
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Music,,Anna Bruun Tordenskjold,"""Anna Bruun Tordenskjold""",1.0,3,6007,208,6215,0.0048056,0.0006656,0.0054712,1758656938.3621993,,8.261035442352295,0.3333333333333333,0.00016090104585679806,,2,Answer the following question:,What was composer Sigrid Ingeborg Henriette Wienecke's mother's name?,1758656946.6232347
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Geography,,"77,482.49","""77,482 square kilometers""",0.0,9,55518,766,56284,0.0444144,0.0024512,0.0468656,1758656947.6349864,,28.659719705581665,0.0,0.0,,3,Answer the following question:,What is the forest cover area of Madhya Pradesh in square kilometers according to the India State of Forest Report 2019?,1758656976.294706
react-c15,gpt-4.1-mini,simple-qa-100,15,0,TV shows,,Alison Garrs,"""Alison Garrs""",1.0,4,7539,281,7820,0.0060312000000000004,0.0008992000000000001,0.006930400000000001,1758656977.31011,,10.775521278381348,0.25,0.0001278772378516624,,4,Answer the following question:,Who kills Daryl Garrs in Happy Valley?,1758656988.0856314
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,165,"""165th district""",1.0,6,8968,409,9377,0.007174400000000001,0.0013088000000000002,0.008483200000000002,1758656989.1009455,,15.257885932922363,0.16666666666666666,0.00010664391596459421,,5,Answer the following question:,Which district did Mary Ann Arty serve in the Pennsylvania House of Representatives in 1981?,1758657004.3588314
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Science and technology,,1843,"""1843""",1.0,13,144832,1108,145940,0.1158656,0.0035456000000000003,0.1194112,1758657005.3768864,,89.68589472770691,0.07692307692307693,6.852131012744964e-06,,6,Answer the following question:,"In what year did Augustus De Morgan publish the article ""Trochoidal Curve"" in the Penny Cyclopaedia?",1758657095.062781
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Music,,1946.,"""1946""",1.0,7,58819,465,59284,0.047055200000000005,0.0014880000000000002,0.04854320000000001,1758657096.077954,,18.549633502960205,0.14285714285714285,1.686795762769044e-05,,7,Answer the following question:,In what year was American music producer George Avakian discharged from the U.S. Army?,1758657114.6275876
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Art,,the Slade School of Art ,"""Phyllida Barlow graduated from the Slade School of Fine Art in 1966.""",1.0,3,5887,215,6102,0.0047096,0.000688,0.005397600000000001,1758657115.6467783,,7.010177135467529,0.3333333333333333,0.00016388069485414618,,8,Answer the following question:,From what school did Phyllida Barlow graduate in 1966?,1758657122.6569555
react-c15,gpt-4.1-mini,simple-qa-100,15,0,TV shows,,Peters,"""Peters""",1.0,4,6120,274,6394,0.004896,0.0008768000000000001,0.0057728,1758657123.6689188,,9.344321966171265,0.25,0.00015639662183296842,,9,Answer the following question:,"What is the surname of the psychiatrist who prescribes medication for Marie Hanson for her periodic blackouts in Season 1, Episode 20 of Ally McBeal?",1758657133.0132408
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Art,,Second Empire style,"""Second Empire""",1.0,4,13880,241,14121,0.011104000000000001,0.0007712000000000001,0.0118752,1758657134.025616,,9.647397994995117,0.25,7.081651441116069e-05,,10,Answer the following question:,"What is the architectural style of the Odd Fellows Hall building in Eureka, California?",1758657143.673014
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,September 1989,"""September 1989""",1.0,3,6401,207,6608,0.0051208,0.0006624000000000001,0.0057832000000000005,1758657144.6868238,,12.488070487976074,0.3333333333333333,0.0001513317191283293,,11,Answer the following question:,"In what month and year was Nikolai Talyzin dismissed from Nikolai Ryzhkov's government, along with many other conservatives, during the period of perestroika?",1758657157.1748943
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,13 May 2004,"""May 13, 2004""",1.0,5,16082,280,16362,0.0128656,0.000896,0.013761599999999999,1758657158.1874,,11.768232583999634,0.2,6.111722283339445e-05,,12,Answer the following question:,"What day, month, and year was David Crombie appointed an Officer of the Order of Canada?",1758657169.9556327
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Geography,,Ahmedabad,"""Ahmedabad""",1.0,3,6447,162,6609,0.0051576,0.0005184,0.0056760000000000005,1758657170.968786,,7.038451910018921,0.3333333333333333,0.00015130882130428205,,13,Answer the following question:,In which city in India is the flyover bridge named after Sam Manekshaw?,1758657178.007238
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Music,,12,"""12""",1.0,4,12515,424,12939,0.010012,0.0013568,0.0113688,1758657179.0198975,,12.895673036575317,0.25,7.728572532653218e-05,,14,Answer the following question:,"What total number of newly discovered pieces of music by Maddalena Casulana were played for the first time in 400 years on March 8, 2022, as part of BBC Radio 3's programming for International Women's Day?",1758657191.9155705
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Science and technology,,Garfield,"""Garfield""",1.0,3,6521,194,6715,0.005216800000000001,0.0006208,0.005837600000000001,1758657192.9288208,,7.58255934715271,0.3333333333333333,0.0001489203276247208,,15,Answer the following question:,What is the surname of the individual who won the Herman Skolnik Award in 1977?,1758657200.5113802
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Geography,,1586,"""1586""",1.0,3,6657,143,6800,0.0053256,0.00045760000000000006,0.0057832,1758657201.5267227,,7.473424196243286,0.3333333333333333,0.00014705882352941175,,16,Answer the following question:,"What year was the municipality of Cómbita, Boyacá, Colombia, founded?",1758657209.0001469
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Other,,September 2022,"""September 2022""",1.0,3,6360,193,6553,0.0050880000000000005,0.0006176,0.005705600000000001,1758657210.0091567,,7.20707368850708,0.3333333333333333,0.00015260186174271325,,17,Answer the following question:,"In which month and year was Hakyung Lee, the mother of the children whose bodies were found in a suitcase in New Zealand, arrested in South Korea?",1758657217.2162304
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Other,,"154,965","""As of 31 March 2017, the Indian Postal Service had approximately 164,999 post offices.""",0.0,5,30196,478,30674,0.024156800000000003,0.0015296,0.0256864,1758657218.2271452,,14.407398223876953,0.0,0.0,,18,Answer the following question:,"As of 31 March 2017, how many post offices does the Indian Postal Service have?",1758657232.6345434
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Sports,,57,"""Isco was given a yellow card around the 79th minute in the 2014 Champions League semi-final between Real Madrid and Bayern Munich.""",0.0,20,454665,1651,456316,0.363732,0.0052832,0.3690152,1758657233.6458595,,290.1701362133026,0.0,0.0,,19,Answer the following question:,"Within plus or minus one minute, when was Isco given a yellow card in the Champions League semi-final between Real Madrid and Bayern in 2014?",1758657523.8159957
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,1985,"""1985""",1.0,3,6160,189,6349,0.004928,0.0006048000000000001,0.0055328,1758657524.829676,,6.746811866760254,0.3333333333333333,0.00015750511891636477,,20,Answer the following question:,In which year was John B. Mortimer appointed a Judge of the High Court of Hong Kong?,1758657531.5764878
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,Cornelius Holmboe,"""Cornelius Holmboe""",1.0,3,6661,194,6855,0.005328800000000001,0.0006208,0.005949600000000001,1758657532.5861034,,7.274822235107422,0.3333333333333333,0.00014587892049598833,,21,Answer the following question:,Who was Christopher Hornsrud's Minister of Justice and the Police when he formed his Labour Party cabinet in 1928?,1758657539.8609257
react-c15,gpt-4.1-mini,simple-qa-100,15,0,TV shows,,Arnold,"""Arnold""",1.0,4,14192,189,14381,0.0113536,0.0006048000000000001,0.011958400000000001,1758657540.8756998,,9.04641604423523,0.25,6.953619358876295e-05,,22,Answer the following question:,"On The Flintstones, what is the name of the character that delivers newspapers?",1758657549.9221158
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Music,,F Major,"""D major""",0.0,5,6013,328,6341,0.0048104,0.0010496000000000001,0.005860000000000001,1758657550.9312346,,11.410371541976929,0.0,0.0,,23,Answer the following question:,"In what key was ""I Offer My Life"" by Don Moen composed?",1758657562.3416061
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Sports,,16 February 1994,"""16 February 1994""",1.0,3,6642,184,6826,0.005313600000000001,0.0005888,0.0059024,1758657563.3530087,,6.810023069381714,0.3333333333333333,0.0001464986815118664,,24,Answer the following question:,"What day, month, and year was Eyþór Ingólfsson Melsteð born?",1758657570.1630318
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,28 August 1901.,"""August 28, 1901""",1.0,6,11148,343,11491,0.0089184,0.0010976,0.010016,1758657571.1748636,,12.749069452285767,0.16666666666666666,8.702462796971542e-05,,25,Answer the following question:,"On what date (month, day, year) was politician George John Sandys promoted to Lieutenant?",1758657583.923933
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Science and technology,,September 2015.,"""September 2015""",1.0,3,5911,251,6162,0.0047288,0.0008032,0.0055320000000000005,1758657584.9359133,,7.9660820960998535,0.3333333333333333,0.0001622849724115547,,26,Answer the following question:,What were the month and year when Telegram announced that the app had 60 million active users and delivered 12 billion daily messages?,1758657592.9019954
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Other,, Dr. Lorne Warneke,"""Dr. Lorne Warneke""",1.0,3,6036,194,6230,0.0048288,0.0006208,0.005449600000000001,1758657593.9132335,,6.893702507019043,0.3333333333333333,0.00016051364365971107,,27,Answer the following question:,Who opened the first gender clinic in Canada at the Grey Nuns Community Hospital in 1996?,1758657600.806936
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Other,,19 of July of 2023,"""19 July 2023""",1.0,3,5718,168,5886,0.0045744,0.0005376,0.005112,1758657601.8248446,,6.485180616378784,0.3333333333333333,0.00016989466530750936,,28,Answer the following question:,"What day, month, and year did the Christchurch, New Zealand, real estate agent Yanfei Bao go missing?",1758657608.3100252
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Other,,"May 26, 2011","""October 17, 1986""",0.0,13,137313,1070,138383,0.1098504,0.003424,0.1132744,1758657609.3237627,,89.71767020225525,0.0,0.0,,29,Answer the following question:,"On what day, month, and year did the Canadian Centre for Inquiry's Think Again! TV document one of Popoff's performances in Toronto?",1758657699.0414329
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,August 2011,"""August 2011""",1.0,3,5957,180,6137,0.0047656,0.000576,0.0053416,1758657700.0537686,,7.437473297119141,0.3333333333333333,0.00016294606485253382,,30,Answer the following question:,"What month and year did Anna Paola Concia, an Italian politician and LGBT rights activist, marry her wife, Ricarda Trautmann, in Frankfurt?",1758657707.491242
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Music,,Stones Under Rushing Water,"""Stones Under Rushing Water""",1.0,3,6713,269,6982,0.005370400000000001,0.0008608,0.006231200000000001,1758657708.504446,,8.536680459976196,0.3333333333333333,0.00014322543683758235,,31,Answer the following question:,What Needtobreathe song is the first to feature Sara Watkins?,1758657717.0411265
react-c15,gpt-4.1-mini,simple-qa-100,15,0,History,,"American Cancer Society, the American Public Health Association, the American Heart Association, and the National Tuberculosis Association","""American Cancer Society, American Heart Association, National Tuberculosis Association, American Public Health Association""",1.0,3,4085,226,4311,0.003268,0.0007232,0.0039912,1758657718.056971,,8.67497205734253,0.3333333333333333,0.00023196474135931338,,32,Answer the following question:,What four health organizations wrote to President John F. Kennedy calling for a National Commission on Smoking?,1758657726.7319431
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,"Julio Corzo
","""Julio Corzo""",1.0,4,14836,266,15102,0.0118688,0.0008512000000000001,0.01272,1758657727.7394419,,11.68373441696167,0.25,6.621639517944644e-05,,33,Answer the following question:,Who was Carlos Menem's first Minister of Social Assistance and Public Health?,1758657739.4231763
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Science and technology,,21 May 2009,"""February 2015""",0.0,19,54232,1324,55556,0.0433856,0.004236800000000001,0.0476224,1758657740.4402704,,48.687684774398804,0.0,0.0,,34,Answer the following question:,"What was the date, month, and year when the Air Force Space Command allayed fears of GPS failure, saying, ""There's only a small risk we will not continue to exceed our performance standard""?",1758657789.1279552
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Science and technology,,10.1515/thli.2008.007,"""10.1515/THLI.2008.007""",1.0,5,14980,383,15363,0.011984000000000002,0.0012256,0.013209600000000002,1758657790.157416,,16.05220055580139,0.2,6.509145349215648e-05,,35,Answer the following question:,"What's the DOI of the paper ""Multidimensional Scaling and Other Techniques for Uncovering Universals?""",1758657806.2096167
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,444,"""444""",1.0,3,7050,228,7278,0.00564,0.0007296000000000001,0.0063696000000000004,1758657807.2269216,,10.233859062194824,0.3333333333333333,0.0001374003847210772,,36,Answer the following question:,How many people in the First Chamber of the Reichstag voted in favor of the Enabling Act of 1933?,1758657817.4607806
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Art,,Beatrice,"""Beatrice""",1.0,3,6159,179,6338,0.0049272000000000005,0.0005727999999999999,0.0055000000000000005,1758657818.4755805,,7.472247838973999,0.3333333333333333,0.0001577784790154623,,37,Answer the following question:,In which Nebraska city was painter Kathleen Gemberling Adkison born in 1917?,1758657825.9478283
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,Sindh.,"""Sindh""",1.0,4,17999,282,18281,0.014399200000000001,0.0009024000000000001,0.0153016,1758657826.9650135,,11.247082471847534,0.25,5.470160275696078e-05,,38,Answer the following question:,For which province of Pakistan was Ghulam Ishaq Khan (former Governor of the State Bank of Pakistan) appointed as the Home Secretary in the year 1956?,1758657838.212096
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,Robert Smalls,"""Robert Smalls""",1.0,3,5357,193,5550,0.0042856,0.0006176,0.0049032,1758657839.2235117,,8.84742283821106,0.3333333333333333,0.00018018018018018018,,39,Answer the following question:,The Republican Party of South Carolina was co-founded by which African American in 1867?,1758657848.0709345
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,,"July 9, 2016","""July 9, 2016""",1.0,6,10573,391,10964,0.008458400000000001,0.0012512,0.009709600000000002,1758657849.0920906,,16.19795250892639,0.16666666666666666,9.120758847136082e-05,,40,Answer the following question:,"What day, month, and year was Rosa Whitaker Day proclaimed by Rep. Charles Rangel?",1758657865.290043
react-c15,gpt-4.1-mini,simple-qa-100,15,0,History,,1986,"""1986""",1.0,3,4894,207,5101,0.0039152,0.0006624000000000001,0.004577599999999999,1758657866.318983,,9.878201007843018,0.3333333333333333,0.00019603999215840032,,41,Answer the following question:,In what year did Deborah Rhode take over from Judith Brown as Director of the Clayman Institute for Gender Research?,1758657876.197184
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Sports,,21 October 1978,"""21 October 1978""",1.0,3,6026,146,6172,0.0048208,0.0004672,0.005288,1758657877.21393,,7.686113595962524,0.3333333333333333,0.00016202203499675956,,42,Answer the following question:,"What day, month, and year was Jackson Asiku, the Ugandan-Australian amateur flyweight and professional feather/super featherweight boxer, born?",1758657884.9000435
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Art,,February 2008,"""2008""",1.0,5,35060,359,35419,0.028048000000000003,0.0011488,0.029196800000000002,1758657886.2129316,,15.434946298599243,0.2,2.8233434032581383e-05,,43,Answer the following question:,"In what month and year was Anna Yuryevna Netrebko named ""People's Artist of Russia""?",1758657901.647878
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Science and technology,,Terrence Sejnowski,"""Terrence Sejnowski""",1.0,4,6666,270,6936,0.0053328,0.0008640000000000001,0.006196800000000001,1758657902.6584806,,11.444051027297974,0.25,0.0001441753171856978,,44,Answer the following question:,Who received the IEEE Frank Rosenblatt Award in 2013?,1758657914.1025317
react-c15,gpt-4.1-mini,simple-qa-100,15,0,Politics,, four,"""4""",1.0,4,18691,295,18986,0.0149528,0.0009440000000000001,0.0158968,1758657915.117156,,13.459511518478394,0.25,5.267038870746866e-05,,45,Answer the following question:,How many times has the Pakistan People's Party emerged as the leading opposition party in Pakistan on a national level until 2022?,1758657928.5766675
