step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First of all, you could, like, try to go west. And then, make an effort to take a trip north. And then, move west. And then, go west. Then, head west. With that done, venture south. Then, take a trip south. And then, make an attempt to travel east. And then, retrieve the licorice strip from the mantle. Got that? Good!",,Cookery,"You're now in the cookery.

You make out a closed cabinet nearby. You see an opened refrigerator here. The refrigerator is empty! What a waste of a day!

You don't like doors? Why not try going north, that entranceway is unblocked. There is an unblocked exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will go west as the first step of the task.,go west,,"You find yourself in a vault. An ordinary one.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a rack. The rack is normal. But there isn't a thing on it. You can see a counter. The counter is usual. But the thing is empty, unfortunately.

You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",Vault,"You find yourself in a vault. An ordinary one.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a rack. The rack is normal. But there isn't a thing on it. You can see a counter. The counter is usual. But the thing is empty, unfortunately.

You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
2,,,"Next, I will go north as instructed.",go north,,"You are in a study. A normal kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.",Study,"You are in a study. A normal kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I should go west as the next step in the sequence.,go west,,"You arrive in a cellar. An usual one. You begin to take stock of what's here.

You see a shelf. The shelf is rough. On the rough shelf you make out a cloak.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",Cellar,"You arrive in a cellar. An usual one. You begin to take stock of what's here.

You see a shelf. The shelf is rough. On the rough shelf you make out a cloak.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
4,,,"I should go north next, but there is no north exit here, so I need to go back east to the study and then go north from there.",go east,,"You are in a study. A normal kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.",Study,"You are in a study. A normal kind of place. Okay, just remember what you're here to do, and everything will go great.



There is an unblocked exit to the east. There is an unguarded exit to the south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,,,"I should go north from the study, but there is no north exit here. I will try going west as the next step in the instructions.",go west,,"You arrive in a cellar. An usual one. You begin to take stock of what's here.

You see a shelf. The shelf is rough. On the rough shelf you make out a cloak.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",Cellar,"You arrive in a cellar. An usual one. You begin to take stock of what's here.

You see a shelf. The shelf is rough. On the rough shelf you make out a cloak.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
6,,,"The next step is to go north, but there is no north exit here. I will follow the next instruction to go west.",go west,,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the chamber.

You make out a closed safe close by.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Chamber,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the chamber.

You make out a closed safe close by.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
7,,,I should continue following the instructions and go west again.,go west,,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
8,,,I should go west again as per the instructions.,go west,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
9,,,"I cannot go west, so I will try to go north as the next step in the instructions.",go north,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
10,,,"I still cannot go north, so I will try going west as the next step in the instructions.",go west,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
11,,,"Since I cannot go west, I will try going east as suggested to find an unguarded exit.",go east,,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the chamber.

You make out a closed safe close by.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Chamber,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the chamber.

You make out a closed safe close by.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
12,,,I should go west from the chamber as the next step in the task.,go west,,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
13,,,I should go north next as per the task instructions.,go north,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
14,,,"Since I cannot go north, I will try going west as the first instruction suggests.",go west,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
15,,,"Since I can't go west, I will try going north as the next step suggests.",go north,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
16,,,"Since I can't go north or west, I will try going east as suggested.",go east,,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the chamber.

You make out a closed safe close by.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Chamber,"If you're wondering why everything seems so standard all of a sudden, it's because you've just sauntered into the chamber.

You make out a closed safe close by.

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
17,,,I should go west from the chamber as the task instructs to move west multiple times.,go west,,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
18,,,I should go north as the task instructs to take a trip north after going west.,go north,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
19,,,"I cannot go north from here, so I will follow the suggestion and go west first as the task starts with going west.",go west,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
20,,,"Since I cannot go west, I will try going north as the next step in the task.",go north,,You can't go that way.,Office,"You find yourself in an office. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You make out a toolbox. You make out a box.

You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,True,
