step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Livingroom,"Guess what, you are in the place we're calling the livingroom. I guess you better just go and list everything you see here.

You can see a sofa. The sofa is comfy. Looks like someone's already been here and taken everything off it, though. Hopefully this doesn't make you too upset.

There is an exit to the north. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.",You are carrying nothing.,0 of 17,0.0,False,
1,,,inventory,,You are carrying nothing.,Livingroom,"Guess what, you are in the place we're calling the livingroom. I guess you better just go and list everything you see here.

You can see a sofa. The sofa is comfy. Looks like someone's already been here and taken everything off it, though. Hopefully this doesn't make you too upset.

There is an exit to the north. Don't worry, there is no door. There is an exit to the west. Don't worry, there is no door.",You are carrying nothing.,0 of 17,0.0,False,
2,,,go west,,"You've entered a kitchen.

You see a closed fridge in the room. You see a closed oven. You can see a table. The table is massive. Unfortunately, there isn't a thing on it. As if things weren't amazing enough already, you can even see a counter. The counter is vast. On the counter you see a banana, a raw red potato, a red hot pepper, a red onion, a cookbook and a knife. You can make out a stove. But the thing is empty.

There is a closed frosted-glass door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",Kitchen,"You've entered a kitchen.

You see a closed fridge in the room. You see a closed oven. You can see a table. The table is massive. Unfortunately, there isn't a thing on it. As if things weren't amazing enough already, you can even see a counter. The counter is vast. On the counter you see a banana, a raw red potato, a red hot pepper, a red onion, a cookbook and a knife. You can make out a stove. But the thing is empty.

There is a closed frosted-glass door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",You are carrying nothing.,0 of 17,0.0,False,
3,,,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
banana
  red potato
  white onion
  orange bell pepper
  purple potato

Directions:
slice the banana
  grill the banana
  dice the red potato
  fry the red potato
  dice the white onion
  fry the white onion
  dice the orange bell pepper
  fry the orange bell pepper
  slice the purple potato
  roast the purple potato
  prepare meal",Kitchen,"You've entered a kitchen.

You see a closed fridge in the room. You see a closed oven. You can see a table. The table is massive. Unfortunately, there isn't a thing on it. As if things weren't amazing enough already, you can even see a counter. The counter is vast. On the counter you see a banana, a raw red potato, a red hot pepper, a red onion, a cookbook and a knife. You can make out a stove. But the thing is empty.

There is a closed frosted-glass door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",You are carrying nothing.,0 of 17,0.0,False,
4,,,take banana from counter,,"You take the banana from the counter.



Your score has just gone up by one point.",Kitchen,"You've entered a kitchen.

You see a closed fridge in the room. You see a closed oven. You can see a table. The table is massive. Unfortunately, there isn't a thing on it. As if things weren't amazing enough already, you can even see a counter. The counter is vast. On the counter you see a raw red potato, a red hot pepper, a red onion, a cookbook and a knife. You can make out a stove. But the thing is empty.

There is a closed frosted-glass door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",You are carrying: a banana.,1 of 17,0.058823529411764705,False,
5,,,take red potato from counter,,"You take the red potato from the counter.



Your score has just gone up by one point.",Kitchen,"You've entered a kitchen.

You see a closed fridge in the room. You see a closed oven. You can see a table. The table is massive. Unfortunately, there isn't a thing on it. As if things weren't amazing enough already, you can even see a counter. The counter is vast. On the counter you see a red hot pepper, a red onion, a cookbook and a knife. You can make out a stove. But the thing is empty.

There is a closed frosted-glass door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the north.",You are carrying: a raw red potato and a banana.,2 of 17,0.11764705882352941,False,
6,,,go north,,"You arrive in a corridor. A standard kind of place.



There is a closed screen door leading north. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south. You don't like doors? Why not try going west, that entranceway is not blocked by one.",Corridor,"You arrive in a corridor. A standard kind of place.



There is a closed screen door leading north. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south. You don't like doors? Why not try going west, that entranceway is not blocked by one.",You are carrying: a raw red potato and a banana.,2 of 17,0.11764705882352941,False,
7,,,open screen door,,You open screen door.,Corridor,"You arrive in a corridor. A standard kind of place.



There is an open screen door leading north. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south. You don't like doors? Why not try going west, that entranceway is not blocked by one.",You are carrying: a raw red potato and a banana.,2 of 17,0.11764705882352941,False,
8,,,go north,,"You've just sauntered into a backyard. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a patio table. Unfortunately, there isn't a thing on it. Oh wow! Is that what I think it is? It is! It's a patio chair. The patio chair is stylish. However, the patio chair, like an empty patio chair, has nothing on it. Aw, here you were, all excited for there to be things on it! You make out a closed BBQ.

There is a closed barn door leading north. There is an open screen door leading south. There is an exit to the east.",Backyard,"You've just sauntered into a backyard. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a patio table. Unfortunately, there isn't a thing on it. Oh wow! Is that what I think it is? It is! It's a patio chair. The patio chair is stylish. However, the patio chair, like an empty patio chair, has nothing on it. Aw, here you were, all excited for there to be things on it! You make out a closed BBQ.

There is a closed barn door leading north. There is an open screen door leading south. There is an exit to the east.",You are carrying: a raw red potato and a banana.,2 of 17,0.11764705882352941,False,
9,,,go east,,"You find yourself in a garden. A normal kind of place. Let's see what's in here.



There is an exit to the west. Don't worry, there is no door.

There is a raw purple potato, a raw yellow potato and a white onion on the floor.",Garden,"You find yourself in a garden. A normal kind of place. Let's see what's in here.



There is an exit to the west. Don't worry, there is no door.

There is a raw purple potato, a raw yellow potato and a white onion on the floor.",You are carrying: a raw red potato and a banana.,2 of 17,0.11764705882352941,False,
