step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. You see a closed oven. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,0 of 4,0.0,False,
1,,I should check the cookbook on the counter to find the recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red onion

Directions:
roast the red onion
  prepare meal",Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. You see a closed oven. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,0 of 4,0.0,False,
2,,"The recipe requires a red onion, but I don't see one here. I should check the fridge to see if there is a red onion inside.",open fridge,,"You open the fridge, revealing a red onion.",Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge contains a red onion. You see a closed oven. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,0 of 4,0.0,False,
3,,I should take the red onion from the fridge to prepare the meal.,take red onion from fridge,,"You take the red onion from the fridge.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see a closed oven. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying: a red onion.,1 of 4,0.25,False,
4,,I should roast the red onion in the oven as per the recipe.,open oven,,You open the oven.,Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see an opened oven. The oven is empty! What a waste of a day! Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying: a red onion.,1 of 4,0.25,False,
5,,I should put the red onion into the oven to roast it.,insert red onion into oven,,You put the red onion into the oven.,Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see an opened oven. The oven contains a red onion. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,1 of 4,0.25,False,
6,,I should close the oven to start roasting the red onion.,close oven,,You close the oven.,Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see a closed oven. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,1 of 4,0.25,False,
7,,I should prepare the meal now that the red onion is roasted in the oven.,prepare meal,,You still miss something.,Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see a closed oven. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,1 of 4,0.25,False,
8,,I need to take the roasted red onion from the oven before preparing the meal.,open oven,,"You open the oven, revealing a red onion.",Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see an opened oven. The oven contains a red onion. Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying nothing.,1 of 4,0.25,False,
9,,I should take the roasted red onion from the oven to prepare the meal.,take red onion from oven,,You take the red onion from the oven.,Kitchen,"You arrive in a kitchen. A typical kind of place.

You see a fridge. The fridge is empty! This is the worst thing that could possibly happen, ever! You see an opened oven. The oven is empty! What a waste of a day! Oh wow! Is that what I think it is? It is! It's a table. The table is massive. On the table you see a knife. You see a counter. On the counter you see a raw purple potato, a raw red potato and a cookbook. Classic TextWorld. You can make out a stove. The stove appears to be empty.",You are carrying: a red onion.,1 of 4,0.25,False,
