step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, venture south. And then, make an attempt to head east. With that over with, try to travel east. And then, try to go to the north. And then, make an attempt to head north. Next, go to the north. Then, go east. After that, go to the south. Then, pick up the key from the floor of the sauna. And once you've done that, you win!",,Bathroom,"You're now in the bathroom.

You make out a locked dresser. As if things weren't amazing enough already, you can even see a bench. But oh no! there's nothing on this piece of garbage.

There is a closed TextWorld limited edition door leading west. You need an unguarded exit? You should try going east. You need an unguarded exit? You should try going north. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will follow the instructions and first go south.,go south,,"You find yourself in a cookery. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked.",Cookery,"You find yourself in a cookery. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
2,,,I should go south first as instructed.,go south,,You can't go that way.,Cookery,"You find yourself in a cookery. A typical kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going north, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I should go east as the entranceway is unguarded.,go east,,"You find yourself in an office. An usual kind of place.



There is an unblocked exit to the east. You don't like doors? Why not try going west, that entranceway is unblocked.",Office,"You find yourself in an office. An usual kind of place.



There is an unblocked exit to the east. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
4,,,"I will follow the instructions step-by-step, starting by going south.",go south,,You can't go that way.,Office,"You find yourself in an office. An usual kind of place.



There is an unblocked exit to the east. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,,,I should go south first as instructed.,go south,,You can't go that way.,Office,"You find yourself in an office. An usual kind of place.



There is an unblocked exit to the east. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
6,,,I should go south first as instructed.,go south,,You can't go that way.,Office,"You find yourself in an office. An usual kind of place.



There is an unblocked exit to the east. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
7,,,I should go east from the office as it is an unblocked exit.,go east,,"You've entered a dish-pit.

You see a locked case here. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a plate. The plate is standard. Unfortunately, there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going west.",Dish-Pit,"You've entered a dish-pit.

You see a locked case here. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a plate. The plate is standard. Unfortunately, there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
8,,,I should go south as the first step of the task.,go south,,You can't go that way.,Dish-Pit,"You've entered a dish-pit.

You see a locked case here. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a plate. The plate is standard. Unfortunately, there isn't a thing on it.

You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
9,,,I should go east as the entranceway is unguarded.,go east,,"You are in a bar. An ordinary one.



There is an open portal leading south. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Bar,"You are in a bar. An ordinary one.



There is an open portal leading south. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
10,,,I should go south through the open portal as the first step.,go south,,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
11,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
12,,,I should go north through the open portal from the scullery.,go north,,"You are in a bar. An ordinary one.



There is an open portal leading south. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Bar,"You are in a bar. An ordinary one.



There is an open portal leading south. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
13,,,I will go south first as instructed.,go south,,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
14,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
15,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
16,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
17,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
18,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
19,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
20,,,I should go south first as instructed.,go south,,You can't go that way.,Scullery,"You find yourself in a scullery.



There is an open portal leading north. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,True,
