step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper, a raw red potato and a knife. You see a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a red onion, a block of cheese and a raw yellow potato.",0 of 8,0.0,False,
1,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, knife, stove
- Inventory: red onion, block of cheese, raw yellow potato
- Goal: Check the cookbook for a recipe, cook a meal, and eat it",I should examine the cookbook on the table to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
block of cheese
  red onion
  yellow potato

Directions:
chop the block of cheese
  roast the block of cheese
  dice the red onion
  roast the red onion
  slice the yellow potato
  fry the yellow potato
  prepare meal",Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper, a raw red potato and a knife. You see a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a red onion, a block of cheese and a raw yellow potato.",0 of 8,0.0,False,
2,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, knife, stove
- Inventory: red onion, block of cheese, raw yellow potato
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal",I should start by chopping the block of cheese as the first step in the recipe.,chop block of cheese,,What do you want to chop the block of cheese with?,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper, a raw red potato and a knife. You see a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a red onion, a block of cheese and a raw yellow potato.",0 of 8,0.0,False,
3,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, knife, stove
- Inventory: red onion, block of cheese, raw yellow potato
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal
- Need a tool to chop the block of cheese",I should use the knife on the counter to chop the block of cheese.,chop block of cheese with knife,,You need to take the knife first.,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper, a raw red potato and a knife. You see a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a red onion, a block of cheese and a raw yellow potato.",0 of 8,0.0,False,
4,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, knife, stove
- Inventory: red onion, block of cheese, raw yellow potato
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal
- Need to take the knife before using it",I should take the knife from the counter first.,take knife from counter,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper, a raw red potato and a knife. You see a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a red onion, a block of cheese and a raw yellow potato.",0 of 8,0.0,False,
5,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, knife, stove
- Inventory: red onion, block of cheese, raw yellow potato
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal
- Need to free inventory space to take knife",I should drop one of the items I am carrying to free space for the knife.,drop raw yellow potato,,You drop the yellow potato on the ground.,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper, a raw red potato and a knife. You see a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.",You are carrying: a red onion and a block of cheese.,0 of 8,0.0,False,
6,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, knife, stove, raw yellow potato on floor
- Inventory: red onion, block of cheese
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal
- Knife is on the counter",I should take the knife from the counter now that I have inventory space.,take knife from counter,,You take the knife from the counter.,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper and a raw red potato. You see a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.","You are carrying: a knife, a red onion and a block of cheese.",0 of 8,0.0,False,
7,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, stove, raw yellow potato on floor
- Inventory: knife, red onion, block of cheese
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal",I should chop the block of cheese with the knife now.,chop block of cheese with knife,,"You chop the block of cheese.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper and a raw red potato. You see a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.","You are carrying: a knife, a red onion and a chopped block of cheese.",1 of 8,0.125,False,
8,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, stove, raw yellow potato on floor
- Inventory: knife, red onion, chopped block of cheese
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal",I should dice the red onion with the knife next.,dice red onion with knife,,"You dice the red onion.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper and a raw red potato. You see a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.","You are carrying: a knife, a diced red onion and a chopped block of cheese.",2 of 8,0.25,False,
9,"- Location: Kitchen
- Items in kitchen: fridge, oven, table with cookbook, counter with banana, red hot pepper, raw red potato, stove, raw yellow potato on floor
- Inventory: knife, diced red onion, chopped block of cheese
- Recipe from cookbook: chop and roast block of cheese, dice and roast red onion, slice and fry yellow potato, then prepare meal
- Goal: Follow recipe steps to cook and eat the meal",I should slice the raw yellow potato with the knife next.,slice raw yellow potato with knife,,You need to take the yellow potato first.,Kitchen,"You arrive in a kitchen. A typical one. I guess you better just go and list everything you see here.

You can see a fridge. Classic TextWorld. You see an oven. You bend down to tie your shoe. When you stand up, you notice a table! The table is massive. On the table you make out a cookbook. Classic TextWorld. You rest your hand against a wall, but you miss the wall and fall onto a counter. The counter is vast. On the counter you can see a banana, a red hot pepper and a raw red potato. You see a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.","You are carrying: a knife, a diced red onion and a chopped block of cheese.",2 of 8,0.25,False,
