step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a yellow bell pepper, a raw yellow potato and an orange bell pepper.",0 of 7,0.0,False,
1,"- Location is kitchen.
- On the counter: a cookbook and a knife.
- Inventory: yellow bell pepper, raw yellow potato, orange bell pepper.
- Goal: check the cookbook for the recipe, cook a delicious meal, then eat it.",I should examine the cookbook on the counter to find the recipe for the meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red onion
  yellow bell pepper

Directions:
slice the red onion
  fry the red onion
  chop the yellow bell pepper
  roast the yellow bell pepper
  prepare meal",Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a yellow bell pepper, a raw yellow potato and an orange bell pepper.",0 of 7,0.0,False,
2,"- Recipe #1 requires red onion and yellow bell pepper.
- Steps: slice red onion, fry red onion, chop yellow bell pepper, roast yellow bell pepper, prepare meal.
- Inventory: yellow bell pepper, raw yellow potato, orange bell pepper.
- No red onion in inventory.",I need to find a red onion first before I can start cooking.,look around kitchen for red onion or check fridge for red onion.,,You can't see any such thing.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a yellow bell pepper, a raw yellow potato and an orange bell pepper.",0 of 7,0.0,False,
3,"- Recipe #1 requires red onion and yellow bell pepper.
- No red onion visible in kitchen or fridge.
- Inventory: yellow bell pepper, raw yellow potato, orange bell pepper.",I should check inside the fridge to see if the red onion is inside.,open fridge,,"You open the fridge, revealing a red onion, a raw red potato and a white onion.",Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a red onion, a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a yellow bell pepper, a raw yellow potato and an orange bell pepper.",0 of 7,0.0,False,
4,"- Fridge contains red onion, raw red potato, white onion.
- Inventory: yellow bell pepper, raw yellow potato, orange bell pepper.
- Recipe #1 requires red onion and yellow bell pepper.",I should take the red onion from the fridge to use in the recipe.,take red onion from fridge,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a red onion, a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.","You are carrying: a yellow bell pepper, a raw yellow potato and an orange bell pepper.",0 of 7,0.0,False,
5,"- Inventory full with yellow bell pepper, raw yellow potato, orange bell pepper.
- Fridge contains red onion, raw red potato, white onion.
- Recipe #1 requires red onion and yellow bell pepper.",I need to free up inventory space by dropping an item before taking the red onion.,drop raw yellow potato,,You drop the yellow potato on the ground.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a red onion, a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.",You are carrying: a yellow bell pepper and an orange bell pepper.,0 of 7,0.0,False,
6,"- Dropped raw yellow potato on the floor.
- Inventory: yellow bell pepper, orange bell pepper.
- Fridge contains red onion, raw red potato, white onion.
- Recipe #1 requires red onion and yellow bell pepper.","Now that I have space, I should take the red onion from the fridge.",take red onion from fridge,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a red onion, a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is a raw yellow potato on the floor.",You are carrying: a yellow bell pepper and an orange bell pepper.,0 of 7,0.0,False,
7,"- Inventory full with yellow bell pepper and orange bell pepper.
- Fridge contains red onion, raw red potato, white onion.
- Recipe #1 requires red onion and yellow bell pepper.",I need to drop another item to make space for the red onion.,drop orange bell pepper,,You drop the orange bell pepper on the ground.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a red onion, a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is an orange bell pepper and a raw yellow potato on the floor.",You are carrying: a yellow bell pepper.,0 of 7,0.0,False,
8,"- Dropped orange bell pepper and raw yellow potato on the floor.
- Inventory: yellow bell pepper.
- Fridge contains red onion, raw red potato, white onion.
- Recipe #1 requires red onion and yellow bell pepper.",I should now take the red onion from the fridge.,take red onion from fridge,,"You take the red onion from the fridge.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is an orange bell pepper and a raw yellow potato on the floor.",You are carrying: a red onion and a yellow bell pepper.,1 of 7,0.14285714285714285,False,
9,"- Inventory: red onion, yellow bell pepper.
- Fridge contains raw red potato, white onion.
- There is an orange bell pepper and a raw yellow potato on the floor.
- Cookbook is on the counter.
- Knife is on the counter.
- Recipe #1 requires red onion and yellow bell pepper.",I should check the cookbook for the recipe details.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red onion
  yellow bell pepper

Directions:
slice the red onion
  fry the red onion
  chop the yellow bell pepper
  roast the yellow bell pepper
  prepare meal",Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is an orange bell pepper and a raw yellow potato on the floor.",You are carrying: a red onion and a yellow bell pepper.,1 of 7,0.14285714285714285,False,
10,"- Inventory: red onion, yellow bell pepper.
- Recipe #1 requires slicing and frying the red onion, chopping and roasting the yellow bell pepper, then preparing the meal.
- Knife is on the counter.
- Stove and oven are available for cooking.",I should slice the red onion with the knife first.,slice red onion with knife,,You need to take the knife first.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is an orange bell pepper and a raw yellow potato on the floor.",You are carrying: a red onion and a yellow bell pepper.,1 of 7,0.14285714285714285,False,
11,"- Inventory: red onion, yellow bell pepper.
- Knife is on the counter.
- Recipe #1 requires slicing and frying the red onion, chopping and roasting the yellow bell pepper, then preparing the meal.",I need to take the knife from the counter before slicing the red onion.,take knife from counter,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is an orange bell pepper and a raw yellow potato on the floor.",You are carrying: a red onion and a yellow bell pepper.,1 of 7,0.14285714285714285,False,
12,"- Inventory: red onion, yellow bell pepper.
- Knife is on the counter.
- There is an orange bell pepper and a raw yellow potato on the floor.
- Recipe #1 requires slicing and frying the red onion, chopping and roasting the yellow bell pepper, then preparing the meal.",I need to drop an item to take the knife. I will drop the yellow bell pepper to free space.,drop yellow bell pepper,,You drop the yellow bell pepper on the ground.,Kitchen,"You arrive in a kitchen. A normal kind of place. You begin looking for stuff.

You bend down to tie your shoe. When you stand up, you notice a fridge. The fridge contains a raw red potato and a white onion. Something scurries by right in the corner of your eye. Probably nothing. You see an oven. Oh, great. Here's a table. But there isn't a thing on it. You make out a counter. The counter is vast. On the counter you can make out a cookbook and a knife. You make out a stove. The stove is conventional. But there isn't a thing on it.



There is a yellow bell pepper, an orange bell pepper and a raw yellow potato on the floor.",You are carrying: a red onion.,1 of 7,0.14285714285714285,False,
