step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to TextWorld! Here is how to play! First stop, open the antique trunk within the bedroom. And then, pick up the old key from the antique trunk. After stealing the old key, assure that the wooden door within the bedroom is unlocked. Then, ensure that the wooden door is open. If you have pulled open the wooden door, make an attempt to take a trip east. With that over with, make it so that the screen door in the kitchen is open. After pulling open the screen door, take a trip east. Next, go to the south. Okay, and then, lift the apple from the floor of the garden. And then, go north. And then, take a trip west. Okay, and then, rest the apple on the stove. That's it!",,Bedroom,"You arrive in a bedroom.

You can see a closed chest drawer. You see an antique trunk. You can see a king-size bed. The king-size bed is ordinary. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
1,"1. [ ] Open the antique trunk in the bedroom
2. [ ] Take the old key from the antique trunk
3. [ ] Unlock the wooden door with the old key
4. [ ] Open the wooden door
5. [ ] Go east through the wooden door
6. [ ] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will start by opening the antique trunk in the bedroom to find the old key.,open antique trunk,,"You open the antique trunk, revealing an old key.",Bedroom,"You arrive in a bedroom.

You can see a closed chest drawer. You see an antique trunk. The antique trunk contains an old key. The light flickers for a second, but nothing else happens. You can see a king-size bed. The king-size bed is ordinary. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
2,"1. [x] Open the antique trunk in the bedroom
2. [ ] Take the old key from the antique trunk
3. [ ] Unlock the wooden door with the old key
4. [ ] Open the wooden door
5. [ ] Go east through the wooden door
6. [ ] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I should take the old key from the antique trunk now.,take old key from antique trunk,,You take the old key from the antique trunk.,Bedroom,"You arrive in a bedroom.

You can see a closed chest drawer. You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. The king-size bed is ordinary. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
3,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [ ] Unlock the wooden door with the old key
4. [ ] Open the wooden door
5. [ ] Go east through the wooden door
6. [ ] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will unlock the wooden door with the old key now.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You arrive in a bedroom.

You can see a closed chest drawer. You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. The king-size bed is ordinary. Unfortunately, there isn't a thing on it. Hm. Oh well

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
4,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [x] Unlock the wooden door with the old key
4. [ ] Open the wooden door
5. [ ] Go east through the wooden door
6. [ ] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will open the wooden door now.,open wooden door,,You open wooden door.,Bedroom,"You arrive in a bedroom.

You can see a closed chest drawer. You see an antique trunk. Empty! What kind of nightmare TextWorld is this? You can see a king-size bed. The king-size bed is ordinary. Unfortunately, there isn't a thing on it. Hm. Oh well

There is an open wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
5,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [x] Unlock the wooden door with the old key
4. [x] Open the wooden door
5. [ ] Go east through the wooden door
6. [ ] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will go east through the wooden door now.,go east,,"Wow! You're in a kitchen.

You make out a closed refrigerator. You can make out a counter. But the thing is empty, unfortunately. What, you think everything in TextWorld should have stuff on it? What's that over there? It looks like it's a stove! The stove is usual. But the thing hasn't got anything on it. You rest your hand against a wall, but you miss the wall and fall onto a kitchen island. You wonder idly who left that here. The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"Wow! You're in a kitchen.

You make out a closed refrigerator. You can make out a counter. But the thing is empty, unfortunately. What, you think everything in TextWorld should have stuff on it? What's that over there? It looks like it's a stove! The stove is usual. But the thing hasn't got anything on it. You rest your hand against a wall, but you miss the wall and fall onto a kitchen island. You wonder idly who left that here. The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,0 of 1,0.0,False,
6,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [x] Unlock the wooden door with the old key
4. [x] Open the wooden door
5. [x] Go east through the wooden door
6. [ ] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will open the screen door in the kitchen now.,open screen door,,You open screen door.,Kitchen,"Wow! You're in a kitchen.

You make out a closed refrigerator. You can make out a counter. But the thing is empty, unfortunately. What, you think everything in TextWorld should have stuff on it? What's that over there? It looks like it's a stove! The stove is usual. But the thing hasn't got anything on it. You rest your hand against a wall, but you miss the wall and fall onto a kitchen island. You wonder idly who left that here. The kitchen island is typical. On the kitchen island you can make out a note.

There is an open screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,0 of 1,0.0,False,
7,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [x] Unlock the wooden door with the old key
4. [x] Open the wooden door
5. [x] Go east through the wooden door
6. [x] Open the screen door in the kitchen
7. [ ] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will go east through the screen door now.,go east,,"You make a grand eccentric entrance into a backyard.

You can make out a set of chairs. But oh no! there's nothing on this piece of junk. You make out a bbq. The bbq is usual. But the thing is empty, unfortunately. You see a patio table. The patio table is typical. But oh no! there's nothing on this piece of trash.

There is an open screen door leading west. There is an exit to the south. Don't worry, it is unblocked.",Backyard,"You make a grand eccentric entrance into a backyard.

You can make out a set of chairs. But oh no! there's nothing on this piece of junk. You make out a bbq. The bbq is usual. But the thing is empty, unfortunately. You see a patio table. The patio table is typical. But oh no! there's nothing on this piece of trash.

There is an open screen door leading west. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,0 of 1,0.0,False,
8,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [x] Unlock the wooden door with the old key
4. [x] Open the wooden door
5. [x] Go east through the wooden door
6. [x] Open the screen door in the kitchen
7. [x] Go east through the screen door
8. [ ] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will go south from the backyard now.,go south,,"You are in a garden. An ordinary kind of place.



There is an exit to the north. Don't worry, it is unblocked.

There is an apple, a tomato plant, a half of a bag of chips and a shovel on the floor.",Garden,"You are in a garden. An ordinary kind of place.



There is an exit to the north. Don't worry, it is unblocked.

There is an apple, a tomato plant, a half of a bag of chips and a shovel on the floor.",You are carrying: an old key.,0 of 1,0.0,False,
9,"1. [x] Open the antique trunk in the bedroom
2. [x] Take the old key from the antique trunk
3. [x] Unlock the wooden door with the old key
4. [x] Open the wooden door
5. [x] Go east through the wooden door
6. [x] Open the screen door in the kitchen
7. [x] Go east through the screen door
8. [x] Go south
9. [ ] Take the apple from the garden floor
10. [ ] Go north
11. [ ] Go west
12. [ ] Put the apple on the stove",I will take the apple from the garden floor now.,take apple from floor,,You pick up the apple from the ground.,Garden,"You are in a garden. An ordinary kind of place.



There is an exit to the north. Don't worry, it is unblocked.

There is a tomato plant, a half of a bag of chips and a shovel on the floor.",You are carrying: an apple and an old key.,0 of 1,0.0,False,
