step_id,plan,summary,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,"Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Here is your task for today. First of all, travel west. Then, go north. That done, attempt to go north. With that accomplished, go to the east. Once you get through with that, venture north. After that, attempt to head north. With that accomplished, try to go to the east. And then, head south. Next, travel south. And then, try to head south. Once you succeed at that, go west. Then, attempt to venture north. That done, go to the west. Then, try to go to the north. After that, head east. And then, make an attempt to go east. Once you finish that, go east. And then, attempt to venture south. With that accomplished, make an attempt to venture west. Then, make an attempt to go to the south. And then, travel east. After that, make an effort to take a trip east. Following that, attempt to take a trip north. Next, go to the east. Then, go north. And then, take a trip north. Following that, move east. And then, take a trip north. Once you get through with that, venture east. And then, travel east. Once you accomplish that, take a trip east. With that accomplished, make an effort to move north. Once you manage that, make an effort to move east. And then, make an attempt to head south. With that done, try to venture south. After that, go south. With that accomplished, make an effort to take a trip south. With that accomplished, venture south. Then, head east. Next, attempt to head south. After that, travel south. Once you get through with that, try to take a trip west. And then, go to the north. With that accomplished, venture north. Then, travel east. After that, make an effort to go to the east. Okay, and then, venture south. Then, make an attempt to venture west. And then, venture north. If you can accomplish that, venture east. Okay, and then, move east. Once you do that, make an effort to move south. After that, take a trip west. Okay, and then, take a trip south. Okay, and then, go south. With that done, attempt to venture south. Okay, and then, venture east. And then, venture north. And then, travel west. And then, move west. After that, head north. Then, travel north. Next, make an effort to venture east. If you can get around to doing that, make an effort to take a trip east. After that, try to head north. And then, go west. With that accomplished, move west. And then, try to venture west. And then, head west. And then, travel west. After that, make an attempt to take a trip south. Then, make an attempt to go to the west. With that done, make an effort to head west. After that, go west. After that, travel west. Following that, head south. And then, pick-up the coin from the floor of the forgotten garage. That's it!",,Vault,"You arrive in a vault. An ordinary kind of place. Let's see what's in here.



There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,,,I will start by traveling west as instructed.,go west,,"You've just shown up in a steam room. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unguarded exit to the east. You need an unblocked exit? You should try going north.",Steam Room,"You've just shown up in a steam room. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unguarded exit to the east. You need an unblocked exit? You should try going north.",You are carrying nothing.,0 of 1,0.0,False,
2,,,"Next, I will go north as the instructions say to go north after going west.",go north,,"Of every lounge you could have sauntered into, you had to saunter into a fun one.



There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",Fun Lounge,"Of every lounge you could have sauntered into, you had to saunter into a fun one.



There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
3,,,I will attempt to go north as instructed.,go north,,"You've entered a parlor.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded.",Parlor,"You've entered a parlor.



You don't like doors? Why not try going east, that entranceway is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
4,,,I will go east as the instructions say to go east after going north twice.,go east,,"Well, here we are in an austere study.



There is an unguarded exit to the north. There is an unguarded exit to the west.",Austere Study,"Well, here we are in an austere study.



There is an unguarded exit to the north. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
5,,,I will venture north as instructed.,go north,,"I am sorry to announce that you are now in the misty sauna. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",Misty Sauna,"I am sorry to announce that you are now in the misty sauna. You try to gain information on your surroundings by using a technique you call ""looking.""



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
6,,,I will attempt to head north as instructed.,go north,,"You are in a shower. A steamy one. You begin looking for stuff.



You need an unguarded exit? You should try going east. There is an exit to the south. Don't worry, it is unblocked.",Steamy Shower,"You are in a shower. A steamy one. You begin looking for stuff.



You need an unguarded exit? You should try going east. There is an exit to the south. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
7,,,I will try to go east as instructed.,go east,,"You are in a spacious kind of place. That is to say, you're in a cellar.



You don't like doors? Why not try going south, that entranceway is unblocked. There is an unguarded exit to the west.",Spacious Cellar,"You are in a spacious kind of place. That is to say, you're in a cellar.



You don't like doors? Why not try going south, that entranceway is unblocked. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
8,,,I will head south as instructed.,go south,,"You've just shown up in an austere studio. You try to gain information on your surroundings by using a technique you call ""looking.""



You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unguarded.",Austere Studio,"You've just shown up in an austere studio. You try to gain information on your surroundings by using a technique you call ""looking.""



You need an unblocked exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
9,,,I will travel south as instructed.,go south,,"You've just walked into an austere office.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",Austere Office,"You've just walked into an austere office.



You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
10,,,I will try to go south as instructed.,go south,,"You find yourself in a pantry. A normal one.



There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",Pantry,"You find yourself in a pantry. A normal one.



There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
11,,,I will go west as instructed.,go west,,"You are in a cellar. A standard kind of place.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked.",Cellar,"You are in a cellar. A standard kind of place.



You need an unblocked exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
12,,,I will attempt to go north as instructed.,go north,,"Well, here we are in a salon.



There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",Salon,"Well, here we are in a salon.



There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
13,,,I will go west as instructed.,go west,,"You find yourself in a studio. A normal kind of place.



There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",Studio,"You find yourself in a studio. A normal kind of place.



There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
14,,,I will try to go north as instructed.,go north,,"Well, here we are in the spare room.



You need an unblocked exit? You should try going east. You need an unguarded exit? You should try going south.",Spare Room,"Well, here we are in the spare room.



You need an unblocked exit? You should try going east. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
