step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out a closed chest drawer. You can make out a closed antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
1,,I should go east through the wooden door to explore other rooms where I might find a bag of chips to grill.,go east,,You have to open the wooden door first.,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out a closed chest drawer. You can make out a closed antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
2,,I need to open the wooden door before I can go east.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out a closed chest drawer. You can make out a closed antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
3,,I need to find the old key to unlock the wooden door first. I should check the chest drawer and the antique trunk for the key.,open chest drawer,,You open the chest drawer.,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out an opened chest drawer. The chest drawer is empty! What a waste of a day! You can make out a closed antique trunk. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
4,,"The chest drawer is empty, so I should check the antique trunk for the old key.",open antique trunk,,"You open the antique trunk, revealing an old key.",Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out an opened chest drawer. The chest drawer is empty! What a waste of a day! You can make out an opened antique trunk. The antique trunk contains an old key. There's something about an object in a room that's just so... TextWorld. You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
5,,I should take the old key from the antique trunk to unlock the wooden door.,take old key from antique trunk,,You take the old key from the antique trunk.,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out an opened chest drawer. The chest drawer is empty! What a waste of a day! You can make out an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
6,,I should unlock the wooden door with the old key now.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out an opened chest drawer. The chest drawer is empty! What a waste of a day! You can make out an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
7,,"Now that the door is unlocked, I should open the wooden door to proceed east.",open wooden door,,You open wooden door.,Bedroom,"You arrive in a bedroom. A normal kind of place.

You can make out an opened chest drawer. The chest drawer is empty! What a waste of a day! You can make out an opened antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You can make out a king-size bed. But oh no! there's nothing on this piece of garbage.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
8,,I should go east through the now open wooden door to find the bag of chips.,go east,,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. You see a note on the kitchen island. I mean, just wow! Isn't TextWorld just the best?

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.



Your score has just gone up by one point.",Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. You see a note on the kitchen island. I mean, just wow! Isn't TextWorld just the best?

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: an old key.,1 of 3,0.3333333333333333,False,
9,,I should examine the note on the kitchen island to see if it provides any useful information or clues.,examine note on kitchen island,,I only understood you as far as wanting to examine the note.,Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. You see a note on the kitchen island. I mean, just wow! Isn't TextWorld just the best?

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: an old key.,1 of 3,0.3333333333333333,False,
10,,I should take the note from the kitchen island to read it more closely.,take note from kitchen island,,You take the note from the kitchen island.,Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,1 of 3,0.3333333333333333,False,
11,,I should read the note to see if it contains any instructions or clues about the bag of chips or grilling.,examine note,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,1 of 3,0.3333333333333333,False,
12,,I should check the refrigerator to see if there is a bag of chips inside.,open refrigerator,,"You open the refrigerator, revealing a milk and a half of a bag of chips.",Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. The refrigerator contains a milk and a half of a bag of chips. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,1 of 3,0.3333333333333333,False,
13,,I should take the half of a bag of chips from the refrigerator to grill it.,take half of a bag of chips from refrigerator,,"You take the half of a bag of chips from the refrigerator.



Your score has just gone up by one point.",Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. The refrigerator contains a milk. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.","You are carrying: a half of a bag of chips, a note and an old key.",2 of 3,0.6666666666666666,False,
14,,I should grill the half of a bag of chips on the stove to complete the dinner.,cook half of a bag of chips with stove,,That's not a verb I recognise.,Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. The refrigerator contains a milk. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.","You are carrying: a half of a bag of chips, a note and an old key.",2 of 3,0.6666666666666666,False,
15,,"I should try the command ""grill half of a bag of chips"" instead of ""cook"" to grill the chips.",grill half of a bag of chips,,That's not a verb I recognise.,Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. The refrigerator contains a milk. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.","You are carrying: a half of a bag of chips, a note and an old key.",2 of 3,0.6666666666666666,False,
16,,"I should try the command ""prepare meal"" to see if it grills the half of a bag of chips.",prepare meal,,That's not a verb I recognise.,Kitchen,"Well I'll be, you are in the place we're calling the kitchen.

You bend down to tie your shoe. When you stand up, you notice a refrigerator. The refrigerator contains a milk. You can make out a counter. The counter is typical. But there isn't a thing on it. You scan the room for a stove, and you find a stove. But the thing hasn't got anything on it. You see a kitchen island. However, the kitchen island, like an empty kitchen island, has nothing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.","You are carrying: a half of a bag of chips, a note and an old key.",2 of 3,0.6666666666666666,False,
