step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,Bedroom,"You are in a bedroom. A typical kind of place.

You can see a closed chest drawer. You see an antique trunk. You smell an awful smell, and follow it to a king-size bed. The king-size bed is standard. Unfortunately, there isn't a thing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
1,,I should examine the chest drawer to see if it can be opened or if it contains anything useful.,open chest drawer,,"You open the chest drawer, revealing an old key.",Bedroom,"You are in a bedroom. A typical kind of place.

You can see an opened chest drawer. The chest drawer contains an old key. Wow, isn't TextWorld just the best? You see an antique trunk. You smell an awful smell, and follow it to a king-size bed. The king-size bed is standard. Unfortunately, there isn't a thing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 3,0.0,False,
2,,I should take the old key from the chest drawer to use it for unlocking something.,take old key from chest drawer,,You take the old key from the chest drawer.,Bedroom,"You are in a bedroom. A typical kind of place.

You can see an opened chest drawer. The chest drawer is empty, what a horrible day! You see an antique trunk. You smell an awful smell, and follow it to a king-size bed. The king-size bed is standard. Unfortunately, there isn't a thing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
3,,I should try to unlock the closed wooden door leading east with the old key.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You are in a bedroom. A typical kind of place.

You can see an opened chest drawer. The chest drawer is empty, what a horrible day! You see an antique trunk. You smell an awful smell, and follow it to a king-size bed. The king-size bed is standard. Unfortunately, there isn't a thing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
4,,"The door is unlocked but still closed, so I should open the wooden door to proceed east.",open wooden door,,You open wooden door.,Bedroom,"You are in a bedroom. A typical kind of place.

You can see an opened chest drawer. The chest drawer is empty, what a horrible day! You see an antique trunk. You smell an awful smell, and follow it to a king-size bed. The king-size bed is standard. Unfortunately, there isn't a thing on it.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 3,0.0,False,
5,,I should go east through the open wooden door to explore the next room.,go east,,"You've just shown up in a kitchen.

You can see a closed usual looking refrigerator in the room. Oh, great. Here's a counter. The counter appears to be empty. Oh! Why couldn't there just be stuff on it? Oh wow! Is that what I think it is? It is! It's a stove. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the stove. Oh wow! Is that what I think it is? It is! It's a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.



Your score has just gone up by one point.",Kitchen,"You've just shown up in a kitchen.

You can see a closed usual looking refrigerator in the room. Oh, great. Here's a counter. The counter appears to be empty. Oh! Why couldn't there just be stuff on it? Oh wow! Is that what I think it is? It is! It's a stove. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the stove. Oh wow! Is that what I think it is? It is! It's a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: an old key.,1 of 3,0.3333333333333333,False,
6,,I should examine the note on the kitchen island to see if it contains any useful information.,examine note on kitchen island,,I only understood you as far as wanting to examine the note.,Kitchen,"You've just shown up in a kitchen.

You can see a closed usual looking refrigerator in the room. Oh, great. Here's a counter. The counter appears to be empty. Oh! Why couldn't there just be stuff on it? Oh wow! Is that what I think it is? It is! It's a stove. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the stove. Oh wow! Is that what I think it is? It is! It's a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: an old key.,1 of 3,0.3333333333333333,False,
7,,I should take the note from the kitchen island to read it more closely.,take note from kitchen island,,You take the note from the kitchen island.,Kitchen,"You've just shown up in a kitchen.

You can see a closed usual looking refrigerator in the room. Oh, great. Here's a counter. The counter appears to be empty. Oh! Why couldn't there just be stuff on it? Oh wow! Is that what I think it is? It is! It's a stove. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the stove. Oh wow! Is that what I think it is? It is! It's a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? Unfortunately, there isn't a thing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,1 of 3,0.3333333333333333,False,
8,,I should examine the note in my inventory to find out what it says.,examine note,,The dinner is almost ready! It's only missing a grilled milk.,Kitchen,"You've just shown up in a kitchen.

You can see a closed usual looking refrigerator in the room. Oh, great. Here's a counter. The counter appears to be empty. Oh! Why couldn't there just be stuff on it? Oh wow! Is that what I think it is? It is! It's a stove. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the stove. Oh wow! Is that what I think it is? It is! It's a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? Unfortunately, there isn't a thing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,1 of 3,0.3333333333333333,False,
9,,I should open the refrigerator to see if there is milk inside to grill.,open refrigerator,,"You open the refrigerator, revealing an apple and a bell pepper.",Kitchen,"You've just shown up in a kitchen.

You can see an opened usual looking refrigerator in the room. The refrigerator contains an apple and a bell pepper. Oh, great. Here's a counter. The counter appears to be empty. Oh! Why couldn't there just be stuff on it? Oh wow! Is that what I think it is? It is! It's a stove. Looks like someone's already been here and taken everything off it, though. It would have been so cool if there was stuff on the stove. Oh wow! Is that what I think it is? It is! It's a kitchen island. What a coincidence, weren't you just thinking about a kitchen island? Unfortunately, there isn't a thing on it.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: a note and an old key.,1 of 3,0.3333333333333333,False,
