step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First of all, try to go to the east. With that over with, attempt to venture south. After that, attempt to travel south. And then, head south. Okay, and then, move west. Okay, and then, move south. After that, venture south. Then, travel west. And then, make an effort to move west. If you can do that, venture south. That done, travel south. After that, head east. Then, make an attempt to venture south. And then, make an effort to move east. Then, try to travel north. Okay, and then, make an effort to take a trip north. After that, venture west. And then, make an effort to travel west. With that over with, attempt to venture north. Once you succeed at that, try to move north. Then, go to the north. Following that, make an effort to take a trip west. And then, travel west. Then, take a trip west. Then, travel south. Okay, and then, make an effort to go to the east. Then, make an attempt to move north. Then, make an attempt to take a trip east. Okay, and then, attempt to move south. After that, make an effort to travel west. After that, go to the west. Once you do that, go west. Following that, make an attempt to head west. And then, go to the north. That done, attempt to go to the north. That done, try to travel west. Once you manage that, take a trip south. Okay, and then, attempt to venture west. Following that, head west. And then, pick up the coin from the floor of the hot kitchen. Once that's all handled, you can stop!",,Office,"If you're wondering why everything seems so ordinary all of a sudden, it's because you've just shown up in the office.



There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
1,,I should begin by going east as instructed.,go east,,"Of every workshop you could have shown up in, you had to saunter into an usual one. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an unguarded exit to the south. You don't like doors? Why not try going west, that entranceway is unblocked.",Workshop,"Of every workshop you could have shown up in, you had to saunter into an usual one. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an unguarded exit to the south. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
2,,Next I should attempt to venture south from the workshop as instructed.,go south,,"You are in an attic. An ordinary kind of place. You begin to take stock of what's here.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",Attic,"You are in an attic. An ordinary kind of place. You begin to take stock of what's here.



You need an unblocked exit? You should try going east. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
3,,Now I should attempt to travel south again as requested.,go south,,"You find yourself in a restroom. An usual kind of place.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",Restroom,"You find yourself in a restroom. An usual kind of place.



There is an exit to the east. Don't worry, it is unblocked. There is an unguarded exit to the north. There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
4,,Next I should head south as instructed.,go south,,"You're now in a spacious basement.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",Spacious Basement,"You're now in a spacious basement.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
5,,Now I should move west from the spacious basement as the next step in the sequence.,go west,,"You've just walked into a gloomy cellar. You begin to take stock of what's in the room.



There is an unguarded exit to the east. You need an unguarded exit? You should try going north. There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",Gloomy Cellar,"You've just walked into a gloomy cellar. You begin to take stock of what's in the room.



There is an unguarded exit to the east. You need an unguarded exit? You should try going north. There is an unguarded exit to the south. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
6,,Next in the sequence I should move south from the gloomy cellar.,go south,,"Okay, so you're in a bar, cool, but is it well lit? You better believe it is.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unguarded exit to the south. You need an unblocked exit? You should try going west.",Well Lit Bar,"Okay, so you're in a bar, cool, but is it well lit? You better believe it is.



There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unguarded exit to the south. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
7,,The next instruction is to venture south again from the Well Lit Bar.,go south,,"You are in a studio. A silent kind of place.



You need an unguarded exit? You should try going east. There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",Silent Studio,"You are in a studio. A silent kind of place.



You need an unguarded exit? You should try going east. There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
8,,Now I should travel west from the Silent Studio as the next step.,go west,,"You are in a recreation zone. A well lit one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south. You need an unblocked exit? You should try going west.",Well Lit Recreation Zone,"You are in a recreation zone. A well lit one.



You need an unguarded exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unguarded exit? You should try going south. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
9,,Next I should make an effort to move west from the Well Lit Recreation Zone.,go west,,"You have stumbled into the most sweaty of all possible scullerys. You start to take note of what's in the room.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",Sweaty Scullery,"You have stumbled into the most sweaty of all possible scullerys. You start to take note of what's in the room.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north. There is an exit to the south. Don't worry, it is unblocked. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
