step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Corridor,"You've entered a corridor.



There is a closed screen door leading south. You don't like doors? Why not try going east, that entranceway is not blocked by one. You don't like doors? Why not try going north, that entranceway is not blocked by one. You need an exit without a door? You should try going west.",You are carrying nothing.,0 of 17,0.0,False,
1,,I should look around the corridor to find a way to the kitchen where the cookbook might be.,go north,,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook and a knife on the table. You can see a counter. On the counter you can make out a raw purple potato, a red apple, a raw yellow potato and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook and a knife on the table. You can see a counter. On the counter you can make out a raw purple potato, a red apple, a raw yellow potato and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.",You are carrying nothing.,0 of 17,0.0,False,
2,,I should examine the cookbook on the table to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
carrot
  block of cheese
  red potato
  yellow bell pepper
  banana

Directions:
chop the carrot
  fry the carrot
  slice the block of cheese
  grill the block of cheese
  slice the red potato
  fry the red potato
  dice the yellow bell pepper
  roast the yellow bell pepper
  slice the banana
  fry the banana
  prepare meal",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook and a knife on the table. You can see a counter. On the counter you can make out a raw purple potato, a red apple, a raw yellow potato and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.",You are carrying nothing.,0 of 17,0.0,False,
3,,I should take the knife from the table to prepare the ingredients.,take knife from table,,You take the knife from the table.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a raw purple potato, a red apple, a raw yellow potato and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.",You are carrying: a knife.,0 of 17,0.0,False,
4,,I should take the red potato from the counter as it is one of the ingredients needed for the recipe.,take red potato from counter,,"Which do you mean, the red apple or the red onion?",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a raw purple potato, a red apple, a raw yellow potato and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.",You are carrying: a knife.,0 of 17,0.0,False,
5,,"I mean the red potato, but since it is not explicitly listed, I should take the raw purple potato instead as it is a type of potato.",take raw purple potato from counter,,You take the purple potato from the counter.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple, a raw yellow potato and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.",You are carrying: a raw purple potato and a knife.,0 of 17,0.0,False,
6,,I should take the raw yellow potato from the counter as it is also an ingredient needed for the recipe.,take raw yellow potato from counter,,You take the yellow potato from the counter.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a raw yellow potato, a raw purple potato and a knife.",0 of 17,0.0,False,
7,,"I should take the carrot next, but since there is no carrot visible, I will check the fridge for the missing ingredients.",open fridge,,"You open the fridge, revealing a yellow bell pepper, a block of cheese and a raw pork chop.",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a yellow bell pepper, a block of cheese and a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a raw yellow potato, a raw purple potato and a knife.",0 of 17,0.0,False,
8,,"I should take the carrot from the fridge, but since there is no carrot, I will take the yellow bell pepper instead as it is part of the recipe.",take yellow bell pepper from fridge,,"You take the yellow bell pepper from the fridge.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a block of cheese and a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a yellow bell pepper, a raw yellow potato, a raw purple potato and a knife.",1 of 17,0.058823529411764705,False,
9,,I should take the block of cheese from the fridge as it is another ingredient needed for the recipe.,take block of cheese from fridge,,"You take the block of cheese from the fridge.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a block of cheese, a yellow bell pepper, a raw yellow potato, a raw purple potato and a knife.",2 of 17,0.11764705882352941,False,
10,,"I should chop the carrot, but since I don't have a carrot, I will chop the yellow bell pepper as the recipe says to dice it, which is similar.",dice yellow bell pepper with knife,,"You dice the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a block of cheese, a diced yellow bell pepper, a raw yellow potato, a raw purple potato and a knife.",3 of 17,0.17647058823529413,False,
11,,I should slice the block of cheese as per the recipe.,slice block of cheese with knife,,"You slice the block of cheese.



Your score has just gone up by one point.",Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a raw yellow potato, a raw purple potato and a knife.",4 of 17,0.23529411764705882,False,
12,,"I should slice the raw purple potato as the recipe requires slicing the red potato, and this is the closest available.",slice raw purple potato with knife,,You slice the purple potato.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a raw yellow potato, a sliced raw purple potato and a knife.",4 of 17,0.23529411764705882,False,
13,,I should slice the raw yellow potato next as the recipe requires slicing the red potato and this is the other potato available.,slice raw yellow potato with knife,,You slice the yellow potato.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced raw yellow potato, a sliced raw purple potato and a knife.",4 of 17,0.23529411764705882,False,
14,,I should fry the sliced raw purple potato as per the recipe.,fry sliced raw purple potato with stove,,That's not a verb I recognise.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced raw yellow potato, a sliced raw purple potato and a knife.",4 of 17,0.23529411764705882,False,
15,,I should fry the sliced raw purple potato using the knife as the tool since the stove is not recognized as a tool.,fry sliced raw purple potato with knife,,That's not a verb I recognise.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced raw yellow potato, a sliced raw purple potato and a knife.",4 of 17,0.23529411764705882,False,
16,,I should fry the sliced raw purple potato using the stove as the tool.,cook sliced raw purple potato with stove,,You fried the purple potato.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced raw yellow potato, a sliced fried purple potato and a knife.",4 of 17,0.23529411764705882,False,
17,,I should fry the sliced raw yellow potato using the stove as the tool.,cook sliced raw yellow potato with stove,,You fried the yellow potato.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced fried yellow potato, a sliced fried purple potato and a knife.",4 of 17,0.23529411764705882,False,
18,,"I should slice the banana next, but since there is no banana, I will slice the red apple as a substitute.",slice red apple with knife,,You need to take the red apple first.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced fried yellow potato, a sliced fried purple potato and a knife.",4 of 17,0.23529411764705882,False,
19,,I should take the red apple from the counter before slicing it.,take red apple from counter,,You're carrying too many things already.,Kitchen,"You arrive in a kitchen. An usual one. You start to take note of what's in the room.

You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a fridge. The fridge contains a raw pork chop. You make out an oven. You can see a table. You see a cookbook on the table. You can see a counter. On the counter you can make out a red apple and a red onion. You shudder, but continue examining the room. You see a stove. The stove is conventional. But the thing hasn't got anything on it.

There is a closed plain door leading west. You don't like doors? Why not try going east, that entranceway is not blocked by one. There is an exit to the south.","You are carrying: a sliced block of cheese, a diced yellow bell pepper, a sliced fried yellow potato, a sliced fried purple potato and a knife.",4 of 17,0.23529411764705882,False,
