step_id,task,feedback,location,description,inventory,score,reward,is_done,thought,action,error,final_reward
1,,,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out a closed antique trunk in the corner. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,Need to open the antique trunk first so we can verify it’s open and then take the old key from it.,open antique trunk,,0.0
2,,"You open the antique trunk, revealing an old key.",Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk contains an old key. Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying nothing.,0,0.0,False,"The antique trunk is already open and contains an old key. Next, retrieve the key so we can unlock the wooden door.
Take the old key from the antique trunk.",take old key from antique trunk,,0.0
3,,You take the old key from the antique trunk.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,Unlock the wooden door with the old key.,unlock wooden door with old key,,0.0
4,,You unlock wooden door.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is a closed wooden door leading east.",You are carrying: an old key.,0,0.0,False,The wooden door is now unlocked but still closed. Next step is to open the wooden door so we can head east.,open wooden door,,0.0
5,,You open wooden door.,Bedroom,"A rusty notice tells you that you are now in the bedroom. You begin to take stock of what's in the room. You see a chest drawer. You can make out an opened antique trunk in the corner. The antique trunk is empty! This is the worst thing that could possibly happen, ever! Look over there! a king-size bed. Looks like someone's already been here and taken everything off it, though. Hm. Oh well There is an open wooden door leading east.",You are carrying: an old key.,0,0.0,False,"Wooden door is open now, so proceed east into whatever room is next (likely the kitchen). After that we’ll need to open the screen door in the kitchen, then attempt east, then attempt south to reach the garden and pick up the half bag of chips.",go east,,0.0
6,,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is a closed screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,0,0.0,False,Open the screen door so we can attempt going east next.,open screen door,,0.0
7,,You open screen door.,Kitchen,"You arrive in a kitchen. A typical kind of place. You start to take note of what's in the room. You make out a refrigerator. You see a counter. I guess it's true what they say, if you're looking for a counter, go to TextWorld. However, the counter, like an empty counter, has nothing on it. You scan the room, seeing a stove. But oh no! there's nothing on this piece of trash. Hm. Oh well Hey, want to see a kitchen island? Look over there, a kitchen island. On the kitchen island you see a note. There is an open screen door leading east. There is an open wooden door leading west. You need an unguarded exit? You should try going north. You need an unblocked exit? You should try going south.",You are carrying: an old key.,0,0.0,False,"Next we must **attempt to venture east** through the (now open) screen door. After that we’ll **attempt to go south**.
So the best next action is: go east.",go east,,0.0
8,,"You are in a backyard. An usual one. You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? There is an open screen door leading west. You need an unguarded exit? You should try going south.",Backyard,"You are in a backyard. An usual one. You can make out a set of chairs. But the thing is empty. What's that over there? It looks like it's a bbq. Why don't you take a picture of it, it'll last longer! But oh no! there's nothing on this piece of junk. You make out a patio table. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? There is an open screen door leading west. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0,0.0,False,"Need to follow script: now in Backyard, next instruction is attempt go south to garden.",go south,,0.0
9,,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. There is an exit to the north. Don't worry, it is unblocked. There is a bell pepper, an apple, a half of a bag of chips and a shovel on the floor.",Garden,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. There is an exit to the north. Don't worry, it is unblocked. There is a bell pepper, an apple, a half of a bag of chips and a shovel on the floor.",You are carrying: an old key.,0,0.0,False,Need to pick up the required item from the garden floor to follow the script. Take the half of a bag of chips.,take half of a bag of chips,,0.0
10,,You pick up the half of a bag of chips from the ground.,Garden,"You are in a garden. A normal kind of place. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building. There is an exit to the north. Don't worry, it is unblocked. There is a bell pepper, an apple and a shovel on the floor.",You are carrying: a half of a bag of chips and an old key.,0,0.0,False,"Next, follow the remaining script:
- Go **north** (back to the backyard).
- Attempt to go **west** (through the screen door back into the kitchen).
- In the kitchen, **put the half of a bag of chips on the stove**.",go north,,0.0
