step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a chopped red apple, a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying nothing.,0 of 4,0.0,False,
1,"- I am in the kitchen.
- The fridge contains raw pork chop, orange bell pepper, block of cheese, white onion, yellow bell pepper, red onion, and carrot.
- The counter has chopped red apple, banana, raw purple potato, raw red potato, red hot pepper, and a cookbook.
- The oven and stove are empty.
- The table is massive but empty.",I need to check the cookbook on the counter to find the recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red apple

Directions:
chop the red apple
  roast the red apple
  prepare meal",Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a chopped red apple, a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying nothing.,0 of 4,0.0,False,
2,"- The recipe requires a red apple.
- The directions are to chop the red apple, roast the red apple, then prepare the meal.
- There is a chopped red apple on the counter.","The red apple is already chopped on the counter, so I should take the chopped red apple and then roast it.",take chopped red apple from counter,,"You take the red apple from the counter.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying: a chopped red apple.,1 of 4,0.25,False,
3,"- I am carrying a chopped red apple.
- The recipe requires roasting the chopped red apple next.
- The oven is empty and can be used for roasting.",I should put the chopped red apple into the oven to roast it.,put chopped red apple on oven,,Putting things on the oven would achieve nothing.,Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying: a chopped red apple.,1 of 4,0.25,False,
4,"- I am carrying a chopped red apple.
- The recipe requires roasting the chopped red apple.
- The oven is empty and can be used for roasting.
- Putting items on the oven does not work.",I should open the oven and put the chopped red apple inside to roast it.,open oven,,That's already open.,Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying: a chopped red apple.,1 of 4,0.25,False,
5,"- The oven is already open.
- I am carrying a chopped red apple that needs to be roasted in the oven.
- Putting the apple on the oven does not work; I need to put it inside the oven.",I should put the chopped red apple into the oven to roast it.,put chopped red apple into oven,,You put the red apple into the oven.,Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. The oven contains a chopped red apple. What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying nothing.,1 of 4,0.25,False,
6,"- The chopped red apple is in the oven.
- The recipe requires roasting the chopped red apple.
- The oven is currently open and contains the chopped red apple.",I should roast the chopped red apple in the oven.,cook chopped red apple with oven,,You need to take the red apple first.,Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. The oven contains a chopped red apple. What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying nothing.,1 of 4,0.25,False,
7,"- The chopped red apple is in the oven.
- I need to take the chopped red apple out of the oven before roasting it.
- The oven is open.",I should take the chopped red apple from the oven first.,take chopped red apple from oven,,You take the red apple from the oven.,Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying: a chopped red apple.,1 of 4,0.25,False,
8,"- I am carrying a chopped red apple.
- The recipe requires roasting the chopped red apple.
- The oven is empty now.",I should cook the chopped red apple with the oven to roast it.,cook chopped red apple with oven,,"You roasted the red apple.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying: a chopped roasted red apple.,2 of 4,0.5,False,
9,"- I am carrying a chopped roasted red apple.
- The recipe requires preparing a meal from the roasted red apple.",I should prepare a meal using the chopped roasted red apple.,prepare meal,,"Adding the meal to your inventory.



Your score has just gone up by one point.",Kitchen,"You find yourself in a kitchen. A standard one.

You can see a fridge. The fridge contains a raw pork chop, an orange bell pepper, a block of cheese, a white onion, a yellow bell pepper, a red onion and a carrot. You make out an oven. Empty! What kind of nightmare TextWorld is this? What's that over there? It looks like it's a table. The table is massive. However, the table, like an empty table, has nothing on it. You scan the room for a counter, and you find a counter. You see a banana, a raw purple potato, a raw red potato, a red hot pepper and a cookbook on the counter. Oh, great. Here's a stove. However, the stove, like an empty stove, has nothing on it. Hm. Oh well",You are carrying: a meal.,3 of 4,0.75,False,
