step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"It's time to explore the amazing world of TextWorld! First off, if it's not too much trouble, I need you to doublecheck that the Canadian locker is unlocked. After unlocking the Canadian locker, doublecheck that the Canadian locker within the studio is wide open. Then, pick up the keycard from the Canadian locker. And then, unlock the portal. Then, assure that the portal within the studio is wide open. After opening the portal, go to the south. After that, head south. After that, venture west. Next, try to head west. Then, attempt to take a trip south. With that accomplished, pick up the manuscript from the floor of the bedchamber. Once that's all handled, you can stop!",,Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird.

There is a closed portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a Canadian keycard.,0 of 1,0.0,False,
1,"1. [ ] Doublecheck that the Canadian locker is unlocked.
2. [ ] Unlock the Canadian locker if it is locked.
3. [ ] Doublecheck that the Canadian locker within the studio is wide open.
4. [ ] Pick up the keycard from the Canadian locker.
5. [ ] Unlock the portal.
6. [ ] Assure that the portal within the studio is wide open.
7. [ ] Go south.
8. [ ] Go south again.
9. [ ] Go west.
10. [ ] Go west again.
11. [ ] Go south.
12. [ ] Pick up the manuscript from the floor of the bedchamber.",I should first examine the Canadian locker to check if it is unlocked or locked.,examine Canadian locker,,"The Canadian locker looks strong, and impossible to break. You can't see inside it because the lid's in your way.",Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird.

There is a closed portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a Canadian keycard.,0 of 1,0.0,False,
2,"1. [ ] Unlock the Canadian locker using the Canadian keycard.
2. [ ] Doublecheck that the Canadian locker within the studio is wide open.
3. [ ] Pick up the keycard from the Canadian locker.
4. [ ] Unlock the portal.
5. [ ] Assure that the portal within the studio is wide open.
6. [ ] Go south.
7. [ ] Go south again.
8. [ ] Go west.
9. [ ] Go west again.
10. [ ] Go south.
11. [ ] Pick up the manuscript from the floor of the bedchamber.","Since the locker looks strong and I can't see inside, I should try to unlock it with the Canadian keycard I have.",unlock Canadian locker with Canadian keycard,,You unlock the Canadian locker.,Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird.

There is a closed portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a Canadian keycard.,0 of 1,0.0,False,
3,"1. [ ] Open the Canadian locker.
2. [ ] Pick up the keycard from the Canadian locker.
3. [ ] Unlock the portal.
4. [ ] Assure that the portal within the studio is wide open.
5. [ ] Go south.
6. [ ] Go south again.
7. [ ] Go west.
8. [ ] Go west again.
9. [ ] Go south.
10. [ ] Pick up the manuscript from the floor of the bedchamber.","Now that the Canadian locker is unlocked, I should open it to check inside.",open Canadian locker,,"You open the Canadian locker, revealing a keycard.",Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird. The Canadian locker contains a keycard.

There is a closed portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a Canadian keycard.,0 of 1,0.0,False,
4,"1. [ ] Take the keycard from the Canadian locker.
2. [ ] Unlock the portal.
3. [ ] Assure that the portal within the studio is wide open.
4. [ ] Go south.
5. [ ] Go south again.
6. [ ] Go west.
7. [ ] Go west again.
8. [ ] Go south.
9. [ ] Pick up the manuscript from the floor of the bedchamber.",I should take the keycard from the Canadian locker.,take keycard from Canadian locker,,You take the keycard from the Canadian locker.,Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird. The Canadian locker is empty, what a horrible day!

There is a closed portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a keycard and a Canadian keycard.,0 of 1,0.0,False,
5,"1. [ ] Unlock the portal.
2. [ ] Assure that the portal within the studio is wide open.
3. [ ] Go south.
4. [ ] Go south again.
5. [ ] Go west.
6. [ ] Go west again.
7. [ ] Go south.
8. [ ] Pick up the manuscript from the floor of the bedchamber.",I should unlock the portal using the keycard I just took.,unlock portal with keycard,,"(the keycard)
You unlock portal.",Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird. The Canadian locker is empty, what a horrible day!

There is a closed portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a keycard and a Canadian keycard.,0 of 1,0.0,False,
6,"1. [ ] Open the portal.
2. [ ] Go south.
3. [ ] Go south again.
4. [ ] Go west.
5. [ ] Go west again.
6. [ ] Go south.
7. [ ] Pick up the manuscript from the floor of the bedchamber.",I should open the portal now that it is unlocked.,open portal,,You open portal.,Studio,"You find yourself in a studio. A standard one.

You see a Canadian locker. Huh, weird. The Canadian locker is empty, what a horrible day!

There is an open portal leading south. You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: a keycard and a Canadian keycard.,0 of 1,0.0,False,
7,"1. [ ] Go south.
2. [ ] Go south again.
3. [ ] Go west.
4. [ ] Go west again.
5. [ ] Go south.
6. [ ] Pick up the manuscript from the floor of the bedchamber.",I should go south through the open portal.,go south,,"You arrive in a pantry. A standard one. Okay, just remember what you're here to do, and everything will go great.

You can make out a display. Hmm. You always thought you'd be more excited to see a display in a room.

There is an open portal leading north. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",Pantry,"You arrive in a pantry. A standard one. Okay, just remember what you're here to do, and everything will go great.

You can make out a display. Hmm. You always thought you'd be more excited to see a display in a room.

There is an open portal leading north. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",You are carrying: a keycard and a Canadian keycard.,0 of 1,0.0,False,
8,"1. [ ] Go south.
2. [ ] Go west.
3. [ ] Go west again.
4. [ ] Go south.
5. [ ] Pick up the manuscript from the floor of the bedchamber.",I should go south from the pantry.,go south,,"I am sorry to announce that you are now in the laundromat.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unguarded exit to the west.",Laundromat,"I am sorry to announce that you are now in the laundromat.



You don't like doors? Why not try going north, that entranceway is unguarded. There is an unguarded exit to the west.",You are carrying: a keycard and a Canadian keycard.,0 of 1,0.0,False,
9,"1. [ ] Go west.
2. [ ] Go west again.
3. [ ] Go south.
4. [ ] Pick up the manuscript from the floor of the bedchamber.",I should go west from the laundromat.,go west,,"You find yourself in a vault. A standard kind of place.

You can see a trunk. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is typical. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the counter. You can see a rack! The rack is ordinary. Looks like someone's already been here and taken everything off it, though.

There is an open hatch leading west. You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",Vault,"You find yourself in a vault. A standard kind of place.

You can see a trunk. You bend down to tie your shoe. When you stand up, you notice a counter. The counter is typical. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the counter. You can see a rack! The rack is ordinary. Looks like someone's already been here and taken everything off it, though.

There is an open hatch leading west. You need an unblocked exit? You should try going east. There is an unblocked exit to the north. You need an unblocked exit? You should try going south.",You are carrying: a keycard and a Canadian keycard.,0 of 1,0.0,False,
