step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Who's got a virtual machine and is about to play through an profound round of TextWorld? You do! Here is your task for today. First step, go to the south. Following that, attempt to venture west. And then, try to go to the north. Next, try to travel north. After that, try to head east. Okay, and then, pick-up the key from the floor of the bedchamber. After that, attempt to head west. Then, make an attempt to venture north. After that, make an effort to venture north. With that over with, check that the hatch is unlocked with the key. After you have unlocked the hatch, open the hatch. Then, make an effort to head east. Then, venture south. And then, make an attempt to take a trip east. That done, attempt to go to the south. If you can do that, make an effort to head east. Okay, and then, head south. With that done, try to venture west. If you can get through with that, make an attempt to move south. With that accomplished, retrieve the keycard from the floor of the bedroom. Alright, thanks!",,Pantry,"I never took you for the sort of person who would show up in a pantry, but I guess I was wrong.



There is an exit to the south. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
1,"1. [ ] Go south
2. [ ] Go west
3. [ ] Go north
4. [ ] Go north
5. [ ] Go east
6. [ ] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will start by going south from the pantry as instructed.,go south,,"You find yourself in a playroom. An usual one.

You smell a sickening smell, and follow it to a couch. The couch is typical. Unfortunately, there isn't a thing on it. Aw, and here you were, all excited for there to be things on it!

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",Playroom,"You find yourself in a playroom. An usual one.

You smell a sickening smell, and follow it to a couch. The couch is typical. Unfortunately, there isn't a thing on it. Aw, and here you were, all excited for there to be things on it!

There is an exit to the east. Don't worry, it is unblocked. There is an exit to the north. Don't worry, it is unguarded. You need an unguarded exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
2,"1. [x] Go south
2. [ ] Go west
3. [ ] Go north
4. [ ] Go north
5. [ ] Go east
6. [ ] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go west from the playroom as the next step.,go west,,"You are in a cubicle. A standard kind of place.

You see a stand. But the thing is empty. It would have been so cool if there was stuff on the stand.

There is an exit to the east. Don't worry, it is unblocked. You need an unblocked exit? You should try going north.",Cubicle,"You are in a cubicle. A standard kind of place.

You see a stand. But the thing is empty. It would have been so cool if there was stuff on the stand.

There is an exit to the east. Don't worry, it is unblocked. You need an unblocked exit? You should try going north.",You are carrying nothing.,0 of 1,0.0,False,
3,"1. [x] Go south
2. [x] Go west
3. [ ] Go north
4. [ ] Go north
5. [ ] Go east
6. [ ] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go north from the cubicle as the next step.,go north,,"You arrive in a bathroom. A typical one.

You smell a pungent smell, and follow it to a rack. The rack is usual. But the thing is empty. Oh! Why couldn't there just be stuff on it?

There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",Bathroom,"You arrive in a bathroom. A typical one.

You smell a pungent smell, and follow it to a rack. The rack is usual. But the thing is empty. Oh! Why couldn't there just be stuff on it?

There is an exit to the north. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
4,"1. [x] Go south
2. [x] Go west
3. [x] Go north
4. [ ] Go north
5. [ ] Go east
6. [ ] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go north from the bathroom as the next step.,go north,,"You are in a canteen. A normal one.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south.",Canteen,"You are in a canteen. A normal one.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
5,"1. [x] Go south
2. [x] Go west
3. [x] Go north
4. [x] Go north
5. [ ] Go east
6. [ ] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go east from the canteen as the next step.,go east,,"If you're wondering why everything seems so usual all of a sudden, it's because you've just walked into the bedchamber.



There is an exit to the west. Don't worry, it is unblocked.

There is a key on the floor.",Bedchamber,"If you're wondering why everything seems so usual all of a sudden, it's because you've just walked into the bedchamber.



There is an exit to the west. Don't worry, it is unblocked.

There is a key on the floor.",You are carrying nothing.,0 of 1,0.0,False,
6,"1. [x] Go south
2. [x] Go west
3. [x] Go north
4. [x] Go north
5. [x] Go east
6. [ ] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will take the key from the floor of the bedchamber.,take key from floor,,You pick up the key from the ground.,Bedchamber,"If you're wondering why everything seems so usual all of a sudden, it's because you've just walked into the bedchamber.



There is an exit to the west. Don't worry, it is unblocked.",You are carrying: a key.,0 of 1,0.0,False,
7,"1. [x] Go south
2. [x] Go west
3. [x] Go north
4. [x] Go north
5. [x] Go east
6. [x] Take the key from the floor of the bedchamber
7. [ ] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go west from the bedchamber as the next step.,go west,,"You are in a canteen. A normal one.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south.",Canteen,"You are in a canteen. A normal one.



You don't like doors? Why not try going east, that entranceway is unguarded. You need an unblocked exit? You should try going north. You need an unguarded exit? You should try going south.",You are carrying: a key.,0 of 1,0.0,False,
8,"1. [x] Go south
2. [x] Go west
3. [x] Go north
4. [x] Go north
5. [x] Go east
6. [x] Take the key from the floor of the bedchamber
7. [x] Go west
8. [ ] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go north from the canteen as the next step.,go north,,"You find yourself in a bar. A standard kind of place. You start to take note of what's in the room.

You see a gleam over in a corner, where you can see a bookshelf. Make a note of this, you might have to put stuff on or in it later on. The bookshelf is ordinary. But the thing is empty, unfortunately. You can make out a bed. The bed is usual. However, the bed, like an empty bed, has nothing on it.

You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",Bar,"You find yourself in a bar. A standard kind of place. You start to take note of what's in the room.

You see a gleam over in a corner, where you can see a bookshelf. Make a note of this, you might have to put stuff on or in it later on. The bookshelf is ordinary. But the thing is empty, unfortunately. You can make out a bed. The bed is usual. However, the bed, like an empty bed, has nothing on it.

You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: a key.,0 of 1,0.0,False,
9,"1. [x] Go south
2. [x] Go west
3. [x] Go north
4. [x] Go north
5. [x] Go east
6. [x] Take the key from the floor of the bedchamber
7. [x] Go west
8. [x] Go north
9. [ ] Go north
10. [ ] Check that the hatch is unlocked with the key
11. [ ] Unlock the hatch with the key
12. [ ] Open the hatch
13. [ ] Go east
14. [ ] Go south
15. [ ] Go east
16. [ ] Go south
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go south
21. [ ] Take the keycard from the floor of the bedroom",I will go north from the bar as the next step.,go north,,"You are in a spare room. An ordinary one.

You can see a coffer. You can't wait to tell the folks at home about this! The coffer is empty, what a horrible day! You see a counter. The counter is usual. Looks like someone's already been here and taken everything off it, though.

There is a closed hatch leading east. There is an open portal leading west. You need an unguarded exit? You should try going south.",Spare Room,"You are in a spare room. An ordinary one.

You can see a coffer. You can't wait to tell the folks at home about this! The coffer is empty, what a horrible day! You see a counter. The counter is usual. Looks like someone's already been here and taken everything off it, though.

There is a closed hatch leading east. There is an open portal leading west. You need an unguarded exit? You should try going south.",You are carrying: a key.,0 of 1,0.0,False,
