step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see a closed fridge. You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a raw purple potato, a red apple, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying nothing.,0 of 17,0.0,False,
1,,I should examine the cookbook to find the recipe.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red potato
  yellow bell pepper
  red hot pepper
  orange bell pepper
  carrot

Directions:
chop the red potato
  grill the red potato
  chop the yellow bell pepper
  roast the yellow bell pepper
  chop the red hot pepper
  fry the red hot pepper
  dice the orange bell pepper
  roast the orange bell pepper
  chop the carrot
  fry the carrot
  prepare meal",Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see a closed fridge. You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a raw purple potato, a red apple, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying nothing.,0 of 17,0.0,False,
2,,I should open the fridge to look for the yellow and orange bell peppers and the carrot called for in the recipe.,open fridge,,"You open the fridge, revealing a yellow bell pepper, a carrot, a raw pork chop and a white onion.",Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a yellow bell pepper, a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a raw purple potato, a red apple, a cookbook and a knife on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying nothing.,0 of 17,0.0,False,
3,,I should take the knife from the counter so I can chop and dice ingredients.,take knife from counter,,You take the knife from the counter.,Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a yellow bell pepper, a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a raw purple potato, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying: a knife.,0 of 17,0.0,False,
4,,I should take the raw purple potato from the counter so I have the potato needed for the recipe.,take raw purple potato from counter,,You take the purple potato from the counter.,Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a yellow bell pepper, a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying: a raw purple potato and a knife.,0 of 17,0.0,False,
5,,I should chop the purple potato with the knife as the first step of the recipe.,chop raw purple potato with knife,,You chop the purple potato.,Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a yellow bell pepper, a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying: a chopped raw purple potato and a knife.,0 of 17,0.0,False,
6,,I should grill the chopped raw purple potato as the next step of the recipe.,grill chopped raw purple potato,,That's not a verb I recognise.,Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a yellow bell pepper, a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying: a chopped raw purple potato and a knife.,0 of 17,0.0,False,
7,,I'll cook (grill) the chopped raw purple potato using the stove.,cook chopped raw purple potato with stove,,You fried the purple potato.,Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a yellow bell pepper, a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.",You are carrying: a chopped fried purple potato and a knife.,0 of 17,0.0,False,
8,,I should take the yellow bell pepper from the fridge so I can chop and roast it.,take yellow bell pepper from fridge,,"You take the yellow bell pepper from the fridge.



Your score has just gone up by one point.",Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.","You are carrying: a yellow bell pepper, a chopped fried purple potato and a knife.",1 of 17,0.058823529411764705,False,
9,,I should chop the yellow bell pepper with the knife.,chop yellow bell pepper with knife,,"You chop the yellow bell pepper.



Your score has just gone up by one point.",Kitchen,"You make a grand eccentric entrance into a kitchen.

You can see an opened fridge. The fridge contains a carrot, a raw pork chop and a white onion. Is this what you came to TextWorld for? This... fridge? You see an oven. You make out a table. Unfortunately, there isn't a thing on it. Hm. Oh well You can make out a counter. You see a red hot pepper, a red apple and a cookbook on the counter. You see a gleam over in a corner, where you can see a stove. Looks like someone's already been here and taken everything off it, though.

There is a closed sliding patio door leading east. There is a closed plain door leading north. There is an exit to the west. Don't worry, there is no door.","You are carrying: a chopped yellow bell pepper, a chopped fried purple potato and a knife.",2 of 17,0.11764705882352941,False,
