step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to TextWorld! First, it would be fantastic if you could venture south. Next, go to the west. Okay, and then, make an attempt to venture west. Once you get around to doing that, make an effort to go south. After that, try to go to the west. With that over with, go to the south. Then, make an effort to go to the south. Then, venture east. With that done, go east. After that, make an attempt to go to the east. And then, venture south. Following that, head west. And then, venture south. With that over with, go east. With that over with, attempt to go north. And then, head east. Then, head east. Then, travel south. After that, make an attempt to head west. And then, go north. After that, go to the east. Once you finish that, make an effort to head north. Then, try to go west. Okay, and then, attempt to move south. Then, take a trip south. And then, make an effort to take a trip east. And then, make an attempt to travel south. And then, attempt to head south. After that, attempt to travel south. Then, head west. Then, make an attempt to head south. With that over with, go south. That done, attempt to take a trip south. After that, recover the coin from the floor of the steamy dish-pit. Once that's all handled, you can stop!",,Kitchenette,"You arrive in a kitchenette. A standard one. You try to gain information on your surroundings by using a technique you call ""looking.""



You need an unguarded exit? You should try going north. You don't like doors? Why not try going south, that entranceway is unblocked. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
1,"1. [ ] Go south
2. [ ] Go west
3. [ ] Go west
4. [ ] Go south
5. [ ] Go west
6. [ ] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will start by going south as instructed.,go south,,"You find yourself in a chamber. A normal one.



There is an unblocked exit to the east. There is an unguarded exit to the north. You need an unblocked exit? You should try going south. You need an unblocked exit? You should try going west.",Chamber,"You find yourself in a chamber. A normal one.



There is an unblocked exit to the east. There is an unguarded exit to the north. You need an unblocked exit? You should try going south. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
2,"1. [x] Go south
2. [ ] Go west
3. [ ] Go west
4. [ ] Go south
5. [ ] Go west
6. [ ] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor","Next, I will go west as per the plan.",go west,,"Well, here we are in a cookhouse. I guess you better just go and list everything you see here.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an unblocked exit to the south. There is an exit to the west. Don't worry, it is unblocked.",Cookhouse,"Well, here we are in a cookhouse. I guess you better just go and list everything you see here.



You need an unblocked exit? You should try going east. There is an unguarded exit to the north. There is an unblocked exit to the south. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
3,"1. [x] Go south
2. [x] Go west
3. [ ] Go west
4. [ ] Go south
5. [ ] Go west
6. [ ] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will continue by going west as planned.,go west,,"You've entered a salon. Let's see what's in here.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Salon,"You've entered a salon. Let's see what's in here.



There is an unblocked exit to the east. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
4,"1. [x] Go south
2. [x] Go west
3. [x] Go west
4. [ ] Go south
5. [ ] Go west
6. [ ] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will go south next as per the plan.,go south,,"You find yourself in a chamber. A sleepy kind of place. You start to take note of what's in the room.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",Sleepy Chamber,"You find yourself in a chamber. A sleepy kind of place. You start to take note of what's in the room.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
5,"1. [x] Go south
2. [x] Go west
3. [x] Go west
4. [x] Go south
5. [ ] Go west
6. [ ] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will go west next as planned.,go west,,"You arrive in an attic. A stuffed kind of place.



There is an unguarded exit to the east. There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",Stuffed Attic,"You arrive in an attic. A stuffed kind of place.



There is an unguarded exit to the east. There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
6,"1. [x] Go south
2. [x] Go west
3. [x] Go west
4. [x] Go south
5. [x] Go west
6. [ ] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will go south next as planned.,go south,,"You arrive in a kitchen. An absurdly hot kind of place. I guess you better just go and list everything you see here.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",Absurdly Hot Kitchen,"You arrive in a kitchen. An absurdly hot kind of place. I guess you better just go and list everything you see here.



You don't like doors? Why not try going east, that entranceway is unblocked. There is an exit to the north. Don't worry, it is unblocked. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
7,"1. [x] Go south
2. [x] Go west
3. [x] Go west
4. [x] Go south
5. [x] Go west
6. [x] Go south
7. [ ] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will go south next as planned.,go south,,"You find yourself in a garage. A spacious one.



You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Spacious Garage,"You find yourself in a garage. A spacious one.



You need an unguarded exit? You should try going east. There is an exit to the north. Don't worry, it is unguarded. There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,"1. [x] Go south
2. [x] Go west
3. [x] Go west
4. [x] Go south
5. [x] Go west
6. [x] Go south
7. [x] Go south
8. [ ] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will go east next as planned.,go east,,"Guess what, you are in a place we're calling a silent cubicle. Let's see what's in here.



You need an unguarded exit? You should try going east. There is an unblocked exit to the north. There is an unblocked exit to the south. There is an unguarded exit to the west.",Silent Cubicle,"Guess what, you are in a place we're calling a silent cubicle. Let's see what's in here.



You need an unguarded exit? You should try going east. There is an unblocked exit to the north. There is an unblocked exit to the south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
9,"1. [x] Go south
2. [x] Go west
3. [x] Go west
4. [x] Go south
5. [x] Go west
6. [x] Go south
7. [x] Go south
8. [x] Go east
9. [ ] Go east
10. [ ] Go east
11. [ ] Go south
12. [ ] Go west
13. [ ] Go south
14. [ ] Go east
15. [ ] Go north
16. [ ] Go east
17. [ ] Go east
18. [ ] Go south
19. [ ] Go west
20. [ ] Go north
21. [ ] Go east
22. [ ] Go north
23. [ ] Go west
24. [ ] Go south
25. [ ] Go south
26. [ ] Go east
27. [ ] Go south
28. [ ] Go south
29. [ ] Go south
30. [ ] Go west
31. [ ] Go south
32. [ ] Go south
33. [ ] Take coin from steamy dish-pit floor",I will go east next as planned.,go east,,"You've entered an office.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is an unguarded exit to the west.",Office,"You've entered an office.



There is an unguarded exit to the east. You don't like doors? Why not try going north, that entranceway is unblocked. You need an unblocked exit? You should try going south. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
