agent_name,model_name,eval_name,task_id,type,task,correct_answer,agent_answer,reward,steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,episode_id,episode,stop_time
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.875,57,148707,1766,150473,0.1189656,0.0056512,0.1246168,1761264434.5451593,,120.91911005973816,0.015350877192982455,5.8149967103732895e-06,,0,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761264555.4642694
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.375,20,30652,570,31222,0.0245216,0.001824,0.0263456,1761264556.5895765,,42.968026876449585,0.01875,1.2010761642431619e-05,,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761264599.5576034
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,1.0,39,79746,980,80726,0.0637968,0.003136,0.0669328,1761264600.7888749,,74.8482756614685,0.02564102564102564,1.2387582687114437e-05,,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761264675.6371505
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.875,48,117415,1767,119182,0.09393200000000002,0.0056544,0.09958640000000002,1761264676.8022363,,102.26001024246216,0.018229166666666668,7.341712674732762e-06,,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761264779.0622466
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.625,25,42903,690,43593,0.034322399999999996,0.002208,0.0365304,1761264780.1490135,,48.86769366264343,0.025,1.4337164223613883e-05,,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761264829.0167072
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.5,21,35482,642,36124,0.0283856,0.0020544,0.030440000000000002,1761264830.1214683,,39.48355770111084,0.023809523809523808,1.3841213597608239e-05,,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761264869.605026
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.6470588235294118,70,204443,2352,206795,0.16355440000000002,0.0075264,0.1710808,1761264870.7239294,,157.0620346069336,0.009243697478991597,3.1289867914089404e-06,,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761265027.785964
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.5,70,219600,2100,221700,0.17568,0.00672,0.1824,1761265028.9107192,,171.1869077682495,0.007142857142857143,2.255299954894001e-06,,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761265200.097627
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.375,26,42320,763,43083,0.033856000000000004,0.0024416000000000004,0.036297600000000006,1761265201.2529466,,57.186068296432495,0.014423076923076924,8.70412923891094e-06,,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761265258.439015
react-v0,gpt-4.1-mini,tw-curriculum-7-4,0,,,,,0.5,24,37620,697,38317,0.030096,0.0022304,0.0323264,1761265259.5704505,,57.62613129615784,0.020833333333333332,1.3049038285878331e-05,,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",1761265317.1965818
