step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
1,I need to go to the kitchen to check the cookbook for the recipe.,go north,,You have to open the wooden door first.,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is a closed wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
2,I need to open the wooden door to go north.,open wooden door,,You open wooden door.,Shed,"You are in a shed. An usual one. You start to take note of what's in the room.

You can make out a toolbox. Oh, great. Here's a workbench. The workbench is wooden. But oh no! there's nothing on this piece of garbage.

There is an open wooden door leading north.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
3,"Now that the door is open, I will go north to reach the kitchen.",go north,,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.",Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
4,I should go east as suggested to find the kitchen or the cookbook.,go east,,"You make another one of your grand eccentric entrances into a garden. The room is well lit.



You don't like doors? Why not try going west, that entranceway is not blocked by one.",Garden,"You make another one of your grand eccentric entrances into a garden. The room is well lit.



You don't like doors? Why not try going west, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
5,I should go west to return to the backyard and try another direction.,go west,,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.",Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is a closed screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
6,I will try to open the closed screen door leading north to see if it leads to the kitchen.,open screen door,,You open screen door.,Backyard,"Well, here we are in a backyard.

You see a patio table. Unfortunately, there isn't a thing on it. It would have been so cool if there was stuff on the patio table! oh well. You make out a patio chair. The patio chair is stylish. But there isn't a thing on it. What, you think everything in TextWorld should have stuff on it? You hear a noise behind you and spin around, but you can't see anything other than a BBQ.

There is an open screen door leading north. There is an open wooden door leading south. You need an exit without a door? You should try going east.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
7,I will go north through the open screen door to explore further.,go north,,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.",Corridor,"You've entered a corridor. You decide to just list off a complete list of everything you see in the room, because hey, why not?



There is an open screen door leading south. There is an exit to the north. There is an exit to the west.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
8,I will go west to explore the corridor and look for the kitchen or the cookbook.,go west,,"You've just shown up in a livingroom.

You can see a sofa. The sofa appears to be empty. You move on, clearly angry about TextWorld.

There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going north. There is an exit to the south. Don't worry, there is no door.",Livingroom,"You've just shown up in a livingroom.

You can see a sofa. The sofa appears to be empty. You move on, clearly angry about TextWorld.

There is an exit to the east. Don't worry, there is no door. You need an exit without a door? You should try going north. There is an exit to the south. Don't worry, there is no door.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
9,I will go north to see if the kitchen or cookbook is in that direction.,go north,,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.",Kitchen,"You've entered a kitchen.

You can see a fridge. You see a closed oven close by. You scan the room, seeing a table! The table is massive. But the thing hasn't got anything on it. You see a gleam over in a corner, where you can see a counter. The counter is vast. On the counter you see a banana, a cookbook and a knife. There's something strange about this being here, but you can't put your finger on it. You see a stove. The stove is conventional. But there isn't a thing on it.

There is a closed plain door leading west. You don't like doors? Why not try going south, that entranceway is not blocked by one.","You are carrying: a raw pork chop, a carrot, a yellow bell pepper, a raw red potato, a red apple, a raw purple potato, a raw yellow potato and a red hot pepper.",0 of 14,0.0,False,
