agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
v0-baseline,gpt-4.1-mini,tw-treasure-1,1,Your objective is to recover the sandwich from the floor of the dish-pit.,True,1.0,1,20,1,1066,21,1087,0.0008528000000000001,6.72e-05,0.0009200000000000001,1762422050.7458663,,0.1615602970123291,1.0,0.0009199632014719411,,1762422051.9074266
v0-baseline,gpt-4.1-mini,tw-treasure-1,2,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Your task for today is to pick up the stapler from the floor of the workshop.",True,1.0,1,20,1,1062,23,1085,0.0008496,7.36e-05,0.0009232000000000001,1762422053.1490302,,-0.3446083068847656,1.0,0.0009216589861751152,,1762422053.804422
v0-baseline,gpt-4.1-mini,tw-treasure-1,3,Your objective is to lift the latchkey from the floor of the bedroom.,True,1.0,1,20,1,1070,23,1093,0.000856,7.36e-05,0.0009296,1762422055.009531,,-0.3938255310058594,1.0,0.0009149130832570906,,1762422055.6157055
v0-baseline,gpt-4.1-mini,tw-treasure-1,4,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to pick up the keycard from the floor of the cellar.",True,1.0,1,20,1,1077,23,1100,0.0008616000000000001,7.36e-05,0.0009352000000000002,1762422056.8435028,,-0.23618245124816895,1.0,0.0009090909090909091,,1762422057.6073203
v0-baseline,gpt-4.1-mini,tw-treasure-1,5,You are now playing a exciting round of TextWorld! Pick up the keycard from the floor of the kitchen.,True,1.0,1,20,1,1071,24,1095,0.0008568,7.680000000000001e-05,0.0009336,1762422058.8545911,,-0.19837284088134766,1.0,0.0009132420091324201,,1762422059.6562183
v0-baseline,gpt-4.1-mini,tw-treasure-1,6,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Retrieve the keycard from the floor of the kitchenette.",True,1.0,1,20,1,1098,23,1121,0.0008784000000000001,7.36e-05,0.0009520000000000002,1762422060.8956697,,-0.3497352600097656,1.0,0.0008920606601248885,,1762422061.5459344
v0-baseline,gpt-4.1-mini,tw-treasure-1,7,"Hey, thanks for coming over to TextWorld! Please lift the worm from the floor of the sauna.",True,1.0,1,20,1,1097,21,1118,0.0008776000000000001,6.72e-05,0.0009448000000000001,1762422062.8072867,,-0.4678311347961426,1.0,0.0008944543828264759,,1762422063.3394556
v0-baseline,gpt-4.1-mini,tw-treasure-1,8,Welcome to another profound episode of TextWorld! Lift the soap dispenser from the floor of the launderette.,True,1.0,1,20,1,1078,20,1098,0.0008624,6.400000000000001e-05,0.0009264000000000001,1762422064.544543,,-0.4154698848724365,1.0,0.0009107468123861566,,1762422065.1290731
v0-baseline,gpt-4.1-mini,tw-treasure-1,9,Who's got a virtual machine and is about to play through an exciting round of TextWorld? You do! Pick-up the latchkey from the floor of the kitchenette.,True,1.0,1,20,1,1083,24,1107,0.0008664,7.680000000000001e-05,0.0009432,1762422066.3297591,,-0.3914780616760254,1.0,0.0009033423667570009,,1762422066.938281
v0-baseline,gpt-4.1-mini,tw-treasure-1,10,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,True,1.0,1,20,1,1077,25,1102,0.0008616000000000001,8e-05,0.0009416000000000001,1762422068.232316,,-0.3192300796508789,1.0,0.0009074410163339383,,1762422068.913086
