agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
v99-oracle,oracle,tw-cooking-1,1,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619496.1984975,,0.03740882873535156,0.16666666666666666,0.0,,1762619496.2359064
v99-oracle,oracle,tw-cooking-1,2,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619496.3535419,,0.038084983825683594,0.16666666666666666,0.0,,1762619496.3916268
v99-oracle,oracle,tw-cooking-1,3,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619496.5650687,,0.023018360137939453,0.25,0.0,,1762619496.588087
v99-oracle,oracle,tw-cooking-1,4,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619496.746558,,0.02292609214782715,0.25,0.0,,1762619496.769484
v99-oracle,oracle,tw-cooking-1,5,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619496.9054003,,0.034522294998168945,0.25,0.0,,1762619496.9399226
v99-oracle,oracle,tw-cooking-1,6,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619497.0987103,,0.03982949256896973,0.25,0.0,,1762619497.1385398
v99-oracle,oracle,tw-cooking-1,7,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619497.2689042,,0.029160261154174805,0.25,0.0,,1762619497.2980645
v99-oracle,oracle,tw-cooking-1,8,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619497.421015,,0.02296161651611328,0.25,0.0,,1762619497.4439766
v99-oracle,oracle,tw-cooking-1,9,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619497.5952368,,0.048090219497680664,0.16666666666666666,0.0,,1762619497.643327
v99-oracle,oracle,tw-cooking-1,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619497.7676156,,0.022139310836791992,0.25,0.0,,1762619497.7897549
v99-oracle,oracle,tw-cooking-1,11,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619497.9167776,,0.03717923164367676,0.16666666666666666,0.0,,1762619497.9539568
v99-oracle,oracle,tw-cooking-1,12,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,4,20,4,0,0,0,0.0,0.0,0.0,1762619498.1030612,,0.02972865104675293,0.25,0.0,,1762619498.1327899
v99-oracle,oracle,tw-cooking-1,13,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619498.2412422,,0.039075613021850586,0.16666666666666666,0.0,,1762619498.2803178
v99-oracle,oracle,tw-cooking-1,14,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619498.3935325,,0.029567718505859375,0.2,0.0,,1762619498.4231002
v99-oracle,oracle,tw-cooking-1,15,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619498.5748513,,0.02854633331298828,0.2,0.0,,1762619498.6033976
v99-oracle,oracle,tw-cooking-1,16,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619498.722981,,0.03638005256652832,0.2,0.0,,1762619498.759361
v99-oracle,oracle,tw-cooking-1,17,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619498.8684194,,0.030069589614868164,0.2,0.0,,1762619498.898489
v99-oracle,oracle,tw-cooking-1,18,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619499.033584,,0.052919864654541016,0.2,0.0,,1762619499.086504
v99-oracle,oracle,tw-cooking-1,19,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619499.2272558,,0.030356407165527344,0.2,0.0,,1762619499.2576122
v99-oracle,oracle,tw-cooking-1,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619499.3975475,,0.04114556312561035,0.2,0.0,,1762619499.438693
v99-oracle,oracle,tw-cooking-1,21,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619499.5833988,,0.028108835220336914,0.2,0.0,,1762619499.6115077
v99-oracle,oracle,tw-cooking-1,22,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619499.7363465,,0.03768634796142578,0.2,0.0,,1762619499.7740328
v99-oracle,oracle,tw-cooking-1,23,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619499.9339912,,0.034569501876831055,0.2,0.0,,1762619499.9685607
v99-oracle,oracle,tw-cooking-1,24,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619500.1180334,,0.03330683708190918,0.2,0.0,,1762619500.1513402
v99-oracle,oracle,tw-cooking-1,25,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619500.2659576,,0.03486990928649902,0.2,0.0,,1762619500.3008275
v99-oracle,oracle,tw-cooking-1,26,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619500.4360228,,0.03146719932556152,0.16666666666666666,0.0,,1762619500.46749
v99-oracle,oracle,tw-cooking-1,27,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619500.5902865,,0.03945279121398926,0.16666666666666666,0.0,,1762619500.6297393
v99-oracle,oracle,tw-cooking-1,28,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619500.8193944,,0.036386966705322266,0.16666666666666666,0.0,,1762619500.8557813
v99-oracle,oracle,tw-cooking-1,29,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619500.963869,,0.03591012954711914,0.16666666666666666,0.0,,1762619500.9997792
v99-oracle,oracle,tw-cooking-1,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619501.1996,,0.05184626579284668,0.16666666666666666,0.0,,1762619501.2514462
v99-oracle,oracle,tw-cooking-1,31,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619501.3552744,,0.03929257392883301,0.2,0.0,,1762619501.394567
v99-oracle,oracle,tw-cooking-1,32,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619501.5440152,,0.03691983222961426,0.16666666666666666,0.0,,1762619501.580935
v99-oracle,oracle,tw-cooking-1,33,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619501.7103019,,0.030235767364501953,0.2,0.0,,1762619501.7405376
v99-oracle,oracle,tw-cooking-1,34,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619501.8942575,,0.03382563591003418,0.16666666666666666,0.0,,1762619501.9280832
v99-oracle,oracle,tw-cooking-1,35,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,0,0,0,0.0,0.0,0.0,1762619502.0779574,,0.036745309829711914,0.2,0.0,,1762619502.1147027
v99-oracle,oracle,tw-cooking-1,36,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619502.245753,,0.034218788146972656,0.16666666666666666,0.0,,1762619502.2799718
v99-oracle,oracle,tw-cooking-1,37,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,0,0,0,0.0,0.0,0.0,1762619502.38933,,0.03176069259643555,0.16666666666666666,0.0,,1762619502.4210906
