step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

A closed fridge is nearby. You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a raw yellow potato, a yellow bell pepper, a raw red potato, a cookbook and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying nothing.,0 of 5,0.0,False,
1,,I should first take the cookbook to check the recipe for a delicious meal.,take cookbook from counter,,You take the cookbook from the counter.,Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

A closed fridge is nearby. You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a raw yellow potato, a yellow bell pepper, a raw red potato and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a cookbook.,0 of 5,0.0,False,
2,,I should examine the cookbook to find a recipe for a delicious meal.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
pork chop

Directions:
chop the pork chop
  fry the pork chop
  prepare meal",Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

A closed fridge is nearby. You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a raw yellow potato, a yellow bell pepper, a raw red potato and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a cookbook.,0 of 5,0.0,False,
3,,"I need to find a pork chop to follow the recipe, so I should check the fridge for it.",open fridge,,"You open the fridge, revealing a raw pork chop.",Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. The fridge contains a raw pork chop. You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a raw yellow potato, a yellow bell pepper, a raw red potato and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a cookbook.,0 of 5,0.0,False,
4,,I should take the raw pork chop from the fridge to prepare the meal.,take pork chop from fridge,,"You take the pork chop from the fridge.



Your score has just gone up by one point.",Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. What a letdown! The fridge is empty! You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a raw yellow potato, a yellow bell pepper, a raw red potato and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a raw pork chop and a cookbook.,1 of 5,0.2,False,
5,,I need to take the knife from the counter to chop the pork chop.,take knife from counter,,You're carrying too many things already.,Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. What a letdown! The fridge is empty! You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a raw yellow potato, a yellow bell pepper, a raw red potato and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a raw pork chop and a cookbook.,1 of 5,0.2,False,
6,,I should put the cookbook down on the counter to free up my hands and then take the knife.,put cookbook on counter,,You put the cookbook on the counter.,Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. What a letdown! The fridge is empty! You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a cookbook, a raw yellow potato, a yellow bell pepper, a raw red potato and a knife. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a raw pork chop.,1 of 5,0.2,False,
7,,"Now that my hands are free, I should take the knife from the counter to chop the pork chop.",take knife from counter,,You take the knife from the counter.,Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. What a letdown! The fridge is empty! You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a cookbook, a raw yellow potato, a yellow bell pepper and a raw red potato. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a knife and a raw pork chop.,1 of 5,0.2,False,
8,,I should chop the raw pork chop with the knife as per the recipe.,chop pork chop with knife,,"You chop the pork chop.



Your score has just gone up by one point.",Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. What a letdown! The fridge is empty! You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a cookbook, a raw yellow potato, a yellow bell pepper and a raw red potato. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a knife and a chopped raw pork chop.,2 of 5,0.4,False,
9,,I should fry the chopped pork chop on the stove as the next step in the recipe.,cook chopped raw pork chop with stove,,"You fried the pork chop.



Your score has just gone up by one point.",Kitchen,"This might come as a shock to you, but you've just stumbled into a kitchen.

An open fridge is nearby. What a letdown! The fridge is empty! You can see a closed oven close by. You make out a table. But oh no! there's nothing on this piece of garbage. This always happens! Look out! It's a- oh, never mind, it's just a counter. The counter is vast. On the counter you can see a cookbook, a raw yellow potato, a yellow bell pepper and a raw red potato. You make out a stove. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the stove! oh well.",You are carrying: a knife and a chopped fried pork chop.,3 of 5,0.6,False,
