agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline,gemini-3-pro-preview,tw-cooking-3,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,29,67,45,154802,1675,156477,0.309604,0.0201,0.329704,1763706682.5135412,,65.33648920059204,0.034482758620689655,6.390715568422196e-06,,1763706776.8500304
baseline,gemini-3-pro-preview,tw-cooking-3,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,31,67,45,168732,1856,170588,0.337464,0.022272,0.359736,1763706778.0171149,,81.24786257743835,0.03225806451612903,5.86207705114076e-06,,1763706890.2649775
baseline,gemini-3-pro-preview,tw-cooking-3,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,26,61,41,124539,1400,125939,0.249078,0.0168,0.265878,1763706891.4347727,,57.435879945755005,0.038461538461538464,7.940352075211015e-06,,1763706974.8706527
baseline,gemini-3-pro-preview,tw-cooking-3,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,47,84,56,411259,5718,416977,0.822518,0.068616,0.891134,1763706976.030012,,5093.682610988617,0.02127659574468085,2.3982138103540484e-06,,1763712116.712623
baseline,gemini-3-pro-preview,tw-cooking-3,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,52,91,61,458779,2751,461530,0.917558,0.033012,0.95057,1763712117.9211903,,183.14989471435547,0.019230769230769232,2.166706389617143e-06,,1763712353.071085
baseline,gemini-3-pro-preview,tw-cooking-3,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,34,75,50,200077,2184,202261,0.400154,0.026208000000000002,0.426362,1763712354.2825012,,92.70367527008057,0.029411764705882353,4.944106871814141e-06,,1763712480.9861765
baseline,gemini-3-pro-preview,tw-cooking-3,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,56,96,64,493862,3210,497072,0.987724,0.03852,1.0262440000000002,1763712482.2726812,,341.6073088645935,0.017857142857142856,2.0117809894743617e-06,,1763712879.87999
baseline,gemini-3-pro-preview,tw-cooking-3,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,81,100,69,1029194,4886,1034080,2.058388,0.058632,2.1170199999999997,1763712881.2117038,,561.8531153202057,0.012345679012345678,9.670431688070557e-07,,1763713524.064819
baseline,gemini-3-pro-preview,tw-cooking-3,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,79,100,75,1007127,4605,1011732,2.014254,0.05526,2.0695140000000003,1763713525.2502348,,483.9123454093933,0.012658227848101266,9.884040437586238e-07,,1763714088.1625803
baseline,gemini-3-pro-preview,tw-cooking-3,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,77,100,68,887500,3635,891135,1.775,0.043620000000000006,1.81862,1763714089.4086187,,184.43333339691162,0.012987012987012988,1.1221644307540384e-06,,1763714350.841952
