step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,Bedroom,"You are in a bedroom. A typical one.

Look over there! a chest drawer. You make out an antique trunk. You can see a king-size bed. The king-size bed is normal. But the thing is empty. Silly king-size bed, silly, empty, good for nothing king-size bed.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Location is Bedroom.
- There is a closed wooden door leading east.
- There is an antique trunk and a chest drawer in the bedroom.
- The king-size bed is empty.",I should open the antique trunk to see if there is anything useful inside.,open trunk,,"You open the antique trunk, revealing an old key.",Bedroom,"You are in a bedroom. A typical one.

Look over there! a chest drawer. You make out an antique trunk. The antique trunk contains an old key. You can see a king-size bed. The king-size bed is normal. But the thing is empty. Silly king-size bed, silly, empty, good for nothing king-size bed.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
2,"- Location is Bedroom.
- The antique trunk contains an old key.
- There is a closed wooden door leading east.",I should take the old key from the antique trunk.,take old key from trunk,,You take the old key from the antique trunk.,Bedroom,"You are in a bedroom. A typical one.

Look over there! a chest drawer. You make out an antique trunk. The antique trunk is empty, what a horrible day! You can see a king-size bed. The king-size bed is normal. But the thing is empty. Silly king-size bed, silly, empty, good for nothing king-size bed.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
3,"- Location is Bedroom.
- I am carrying an old key.
- There is a closed wooden door leading east.",I should try to unlock the closed wooden door to the east with the old key.,unlock door with old key,,You unlock wooden door.,Bedroom,"You are in a bedroom. A typical one.

Look over there! a chest drawer. You make out an antique trunk. The antique trunk is empty, what a horrible day! You can see a king-size bed. The king-size bed is normal. But the thing is empty. Silly king-size bed, silly, empty, good for nothing king-size bed.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
4,"- Location is Bedroom.
- The wooden door leading east is now unlocked.
- I am carrying an old key.",I should go east through the unlocked door.,go east,,You have to open the wooden door first.,Bedroom,"You are in a bedroom. A typical one.

Look over there! a chest drawer. You make out an antique trunk. The antique trunk is empty, what a horrible day! You can see a king-size bed. The king-size bed is normal. But the thing is empty. Silly king-size bed, silly, empty, good for nothing king-size bed.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
5,"- Location is Bedroom.
- The wooden door leading east is unlocked but still closed.
- I am carrying an old key.",I need to open the unlocked wooden door before going east.,open door,,You open wooden door.,Bedroom,"You are in a bedroom. A typical one.

Look over there! a chest drawer. You make out an antique trunk. The antique trunk is empty, what a horrible day! You can see a king-size bed. The king-size bed is normal. But the thing is empty. Silly king-size bed, silly, empty, good for nothing king-size bed.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
6,"- Location is Bedroom.
- The wooden door leading east is now open.
- I am carrying an old key.",I should go east through the open door.,go east,,"You've entered a kitchen.

You make out a closed refrigerator nearby. Look out! It's a- oh, never mind, it's just a counter. The counter is standard. However, the counter, like an empty counter, has nothing on it. It would have been so cool if there was stuff on the counter! oh well. You see a gleam over in a corner, where you can see a stove. The stove is standard. However, the stove, like an empty stove, has nothing on it. Aw, here you were, all excited for there to be things on it! You can make out a kitchen island. The kitchen island is normal. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",Kitchen,"You've entered a kitchen.

You make out a closed refrigerator nearby. Look out! It's a- oh, never mind, it's just a counter. The counter is standard. However, the counter, like an empty counter, has nothing on it. It would have been so cool if there was stuff on the counter! oh well. You see a gleam over in a corner, where you can see a stove. The stove is standard. However, the stove, like an empty stove, has nothing on it. Aw, here you were, all excited for there to be things on it! You can make out a kitchen island. The kitchen island is normal. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
7,"- Location is Kitchen.
- There is a closed refrigerator nearby.
- There is a stove and a kitchen island with a note on it.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked exit to the south.
- I am carrying an old key.",I should examine the note on the kitchen island to see if it provides useful information.,examine note,,The dinner is almost ready! It's only missing a grilled bell pepper.,Kitchen,"You've entered a kitchen.

You make out a closed refrigerator nearby. Look out! It's a- oh, never mind, it's just a counter. The counter is standard. However, the counter, like an empty counter, has nothing on it. It would have been so cool if there was stuff on the counter! oh well. You see a gleam over in a corner, where you can see a stove. The stove is standard. However, the stove, like an empty stove, has nothing on it. Aw, here you were, all excited for there to be things on it! You can make out a kitchen island. The kitchen island is normal. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
8,"- Location is Kitchen.
- The note says dinner is almost ready but missing a grilled bell pepper.
- There is a closed refrigerator nearby.
- There is a stove and a kitchen island.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked exit to the south.
- I am carrying an old key.",I should open the refrigerator to check if there is a bell pepper inside.,open refrigerator,,"You open the refrigerator, revealing a milk and a half of a bag of chips.",Kitchen,"You've entered a kitchen.

You make out an opened refrigerator nearby. The refrigerator contains a milk and a half of a bag of chips. Look out! It's a- oh, never mind, it's just a counter. The counter is standard. However, the counter, like an empty counter, has nothing on it. It would have been so cool if there was stuff on the counter! oh well. You see a gleam over in a corner, where you can see a stove. The stove is standard. However, the stove, like an empty stove, has nothing on it. Aw, here you were, all excited for there to be things on it! You can make out a kitchen island. The kitchen island is normal. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
9,"- Location is Kitchen.
- The refrigerator is open and contains milk and half a bag of chips.
- The note said dinner is missing a grilled bell pepper.
- There is a stove and a kitchen island.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked exit to the south.
- I am carrying an old key.","Since there is no bell pepper in the refrigerator, I should check the screen door to the east for more items.",go east,,You have to open the screen door first.,Kitchen,"You've entered a kitchen.

You make out an opened refrigerator nearby. The refrigerator contains a milk and a half of a bag of chips. Look out! It's a- oh, never mind, it's just a counter. The counter is standard. However, the counter, like an empty counter, has nothing on it. It would have been so cool if there was stuff on the counter! oh well. You see a gleam over in a corner, where you can see a stove. The stove is standard. However, the stove, like an empty stove, has nothing on it. Aw, here you were, all excited for there to be things on it! You can make out a kitchen island. The kitchen island is normal. On the kitchen island you see a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You need an unguarded exit? You should try going south.",You are carrying: an old key.,0 of 1,0.0,False,
