step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,,Bedroom,"You are in a bedroom. A normal kind of place.

A closed chest drawer is in the room. You see an antique trunk. You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 8,0.0,False,
1,"- I am in the bedroom.
- There is a closed chest drawer and an antique trunk in the bedroom.
- There is a closed wooden door leading east.
- The goal is to get a grilled half of a bag of chips for dinner.",I should open the chest drawer to see if it contains anything useful for preparing the grilled half of a bag of chips.,open chest drawer,,You open the chest drawer.,Bedroom,"You are in a bedroom. A normal kind of place.

An open chest drawer is in the room. What a letdown! The chest drawer is empty! You see an antique trunk. You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 8,0.0,False,
2,"- I am in the bedroom.
- The chest drawer is open and empty.
- There is an antique trunk in the bedroom.
- There is a closed wooden door leading east.
- The goal is to get a grilled half of a bag of chips for dinner.",I should open the antique trunk to check if it contains anything useful.,open antique trunk,,"You open the antique trunk, revealing an old key.


Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A normal kind of place.

An open chest drawer is in the room. What a letdown! The chest drawer is empty! You see an antique trunk. The antique trunk contains an old key. You check the price tag that the antique trunk's owner still hasn't taken off. Ninety big ones?! That's ridiculous! You know, I got a friend who could get you one of those for 50 bucks! You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,1 of 8,0.125,False,
3,"- I am in the bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and contains an old key.
- There is a closed wooden door leading east.
- The goal is to get a grilled half of a bag of chips for dinner.",I should take the old key from the antique trunk.,take old key from antique trunk,,"You take the old key from the antique trunk.



Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A normal kind of place.

An open chest drawer is in the room. What a letdown! The chest drawer is empty! You see an antique trunk. The antique trunk is empty! What a waste of a day! You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,2 of 8,0.25,False,
4,"- I am in the bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- I am carrying an old key.
- There is a closed wooden door leading east.
- The goal is to get a grilled half of a bag of chips for dinner.",I should try to unlock the closed wooden door leading east with the old key.,unlock door with old key,,"You unlock wooden door.


Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A normal kind of place.

An open chest drawer is in the room. What a letdown! The chest drawer is empty! You see an antique trunk. The antique trunk is empty! What a waste of a day! You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 8,0.375,False,
5,"- I am in the bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- I am carrying an old key.
- The wooden door leading east is now unlocked.
- The goal is to get a grilled half of a bag of chips for dinner.",I should go east through the unlocked door to explore the next room.,go east,,You have to open the wooden door first.,Bedroom,"You are in a bedroom. A normal kind of place.

An open chest drawer is in the room. What a letdown! The chest drawer is empty! You see an antique trunk. The antique trunk is empty! What a waste of a day! You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,3 of 8,0.375,False,
6,"- I am in the bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- I am carrying an old key.
- The wooden door leading east is unlocked but still closed.
- The goal is to get a grilled half of a bag of chips for dinner.",I need to open the unlocked wooden door before going east.,open wooden door,,"You open wooden door.


Your score has just gone up by one point.",Bedroom,"You are in a bedroom. A normal kind of place.

An open chest drawer is in the room. What a letdown! The chest drawer is empty! You see an antique trunk. The antique trunk is empty! What a waste of a day! You can see a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is an open wooden door leading east.",You are carrying: an old key.,4 of 8,0.5,False,
7,"- I am in the bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- I am carrying an old key.
- The wooden door leading east is now open.
- The goal is to get a grilled half of a bag of chips for dinner.",I should go east through the open door to explore the next room.,go east,,"You are in a kitchen. A standard one.

You can make out a refrigerator. You can make out a counter. The counter is typical. But the thing is empty, unfortunately. You can see a stove. The stove is ordinary. But the thing hasn't got anything on it. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a kitchen island. The kitchen island is standard. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. A standard one.

You can make out a refrigerator. You can make out a counter. The counter is typical. But the thing is empty, unfortunately. You can see a stove. The stove is ordinary. But the thing hasn't got anything on it. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a kitchen island. The kitchen island is standard. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: an old key.,5 of 8,0.625,False,
8,"- I am in the kitchen.
- The kitchen has a refrigerator, counter (empty), stove (empty), and a kitchen island with a note on it.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an unguarded exit to the north.
- The goal is to get a grilled half of a bag of chips for dinner.",I should examine the note on the kitchen island to gather more information.,examine note,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,Kitchen,"You are in a kitchen. A standard one.

You can make out a refrigerator. You can make out a counter. The counter is typical. But the thing is empty, unfortunately. You can see a stove. The stove is ordinary. But the thing hasn't got anything on it. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a kitchen island. The kitchen island is standard. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: an old key.,5 of 8,0.625,False,
9,"- I am in the kitchen.
- The kitchen has a refrigerator, counter (empty), stove (empty), and a kitchen island with a note on it.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an unguarded exit to the north.
- The dinner is almost ready, only missing a grilled half of a bag of chips.
- I am carrying an old key.",I should check the refrigerator for a bag of chips to grill.,open refrigerator,,"You open the refrigerator, revealing a lettuce and a milk.",Kitchen,"You are in a kitchen. A standard one.

You can make out a refrigerator. The refrigerator contains a lettuce and a milk. You can make out a counter. The counter is typical. But the thing is empty, unfortunately. You can see a stove. The stove is ordinary. But the thing hasn't got anything on it. You lean against the wall, inadvertently pressing a secret button. The wall opens up to reveal a kitchen island. The kitchen island is standard. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. There is an unguarded exit to the north. You need an unguarded exit? You should try going south.",You are carrying: an old key.,5 of 8,0.625,False,
