step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,,,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out a closed chest drawer here. You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
1,"- Location is Bedroom.
- There is a closed chest drawer and a closed antique trunk in the bedroom.
- There is a king-size bed with nothing on it.
- There is a closed wooden door leading east.
- Inventory is empty.",I should first look around the bedroom to get a better description of the objects and see if I can open or examine the chest drawer or antique trunk.,look,,"You arrive in a bedroom. An usual kind of place.

You make out a closed chest drawer here. You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out a closed chest drawer here. You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
2,"- Location is Bedroom.
- There is a closed chest drawer and a closed antique trunk in the bedroom.
- There is a king-size bed with nothing on it.
- There is a closed wooden door leading east.
- Inventory is empty.",I should try to open the chest drawer to see if there is anything inside.,open chest drawer,,"You open the chest drawer, revealing an old key.",Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. The chest drawer contains an old key. You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
3,"- Location is Bedroom.
- The chest drawer is now open and contains an old key.
- The antique trunk is still closed.
- The king-size bed is normal and empty.
- There is a closed wooden door leading east.
- Inventory is empty.",I should take the old key from the chest drawer to use it later.,take old key from chest drawer,,You take the old key from the chest drawer.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
4,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is closed.
- The king-size bed is normal and empty.
- There is a closed wooden door leading east.
- Inventory contains an old key.",I should try to use the old key to unlock the antique trunk.,unlock antique trunk with old key,,That's unlocked at the moment.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out a closed antique trunk. You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
5,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is closed but already unlocked.
- The king-size bed is normal and empty.
- There is a closed wooden door leading east.
- Inventory contains an old key.","Since the antique trunk is unlocked, I should open it to see what is inside.",open antique trunk,,You open the antique trunk.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out an opened antique trunk. The antique trunk is empty! What a waste of a day! You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
6,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is normal and empty.
- There is a closed wooden door leading east.
- Inventory contains an old key.",I should try to go east through the closed wooden door to explore further.,go east,,You have to open the wooden door first.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out an opened antique trunk. The antique trunk is empty! What a waste of a day! You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
7,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is normal and empty.
- There is a closed wooden door leading east.
- Inventory contains an old key.",I need to open the closed wooden door before going east.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out an opened antique trunk. The antique trunk is empty! What a waste of a day! You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
8,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is normal and empty.
- There is a closed wooden door leading east.
- Inventory contains an old key.
- The wooden door must be unlocked with the old key before opening.",I should unlock the wooden door with the old key.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out an opened antique trunk. The antique trunk is empty! What a waste of a day! You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
9,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is normal and empty.
- The wooden door leading east is now unlocked.
- Inventory contains an old key.",I should open the now unlocked wooden door to proceed east.,open wooden door,,You open wooden door.,Bedroom,"You arrive in a bedroom. An usual kind of place.

You make out an opened chest drawer here. What a letdown! The chest drawer is empty! You make out an opened antique trunk. The antique trunk is empty! What a waste of a day! You see a king-size bed. The king-size bed is normal. But the thing hasn't got anything on it.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
10,"- Location is Bedroom.
- The chest drawer is open and empty.
- The antique trunk is open and empty.
- The king-size bed is normal and empty.
- The wooden door leading east is open.
- Inventory contains an old key.",I should go east through the open wooden door to explore the next room.,go east,,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.



Your score has just gone up by one point.",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
11,"- Location is Kitchen.
- The kitchen has a refrigerator, counter (empty), stove (empty), and a kitchen island.
- There is a note on the kitchen island.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked entranceway to the south.
- Inventory contains an old key.",I should examine the note on the kitchen island to gather more information.,examine note,,The dinner is almost ready! It's only missing a grilled half of a bag of chips.,Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
12,"- Location is Kitchen.
- The kitchen has a refrigerator, counter (empty), stove (empty), and a kitchen island.
- There is a note on the kitchen island mentioning dinner is almost ready, missing a grilled half of a bag of chips.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked entranceway to the south.
- Inventory contains an old key.",I should check the refrigerator to see if there is a bag of chips to grill.,open refrigerator,,"You open the refrigerator, revealing an apple and a milk.",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
13,"- Location is Kitchen.
- The refrigerator contains an apple and a milk.
- The counter is empty.
- The stove is empty.
- The kitchen island is normal with a note.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked entranceway to the south.
- Inventory contains an old key.","Since there is no bag of chips in the refrigerator, I should check other places in the kitchen for the bag of chips.",look,,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
14,"- Location is Kitchen.
- The refrigerator contains an apple and a milk.
- The counter is empty.
- The stove is empty.
- The kitchen island is normal with a note.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked entranceway to the south.
- Inventory contains an old key.","Since the bag of chips is not in the kitchen, I should try going south to explore the next area.",go south,,"Well I'll be, you are in the place we're calling the living room.

You rest your hand against a wall, but you miss the wall and fall onto a couch. Does this look like anything mentioned in the instructions? The couch is usual. On the couch you make out a lettuce. You can make out a low table. The low table is usual. On the low table you make out a remote. Oh wow! Is that what I think it is? It is! It's a tv. The tv is standard. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the tv.

You need an unguarded exit? You should try going north.",Living Room,"Well I'll be, you are in the place we're calling the living room.

You rest your hand against a wall, but you miss the wall and fall onto a couch. Does this look like anything mentioned in the instructions? The couch is usual. On the couch you make out a lettuce. You can make out a low table. The low table is usual. On the low table you make out a remote. Oh wow! Is that what I think it is? It is! It's a tv. The tv is standard. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the tv.

You need an unguarded exit? You should try going north.",You are carrying: an old key.,1 of 4,0.25,False,
15,"- Location is Living Room.
- There is a couch with a lettuce on it.
- There is a low table with a remote on it.
- There is a standard TV, but it is empty.
- The exit to the north is unguarded.
- Inventory contains an old key.",I should take the lettuce from the couch as it might be useful.,take lettuce from couch,,You take the lettuce from the couch.,Living Room,"Well I'll be, you are in the place we're calling the living room.

You rest your hand against a wall, but you miss the wall and fall onto a couch. Does this look like anything mentioned in the instructions? The couch is usual. But oh no! there's nothing on this piece of trash. You can make out a low table. The low table is usual. On the low table you make out a remote. Oh wow! Is that what I think it is? It is! It's a tv. The tv is standard. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the tv.

You need an unguarded exit? You should try going north.",You are carrying: a lettuce and an old key.,1 of 4,0.25,False,
16,"- Location is Living Room.
- The couch is now empty.
- The low table has a remote.
- The TV is empty.
- The exit to the north is unguarded.
- Inventory contains a lettuce and an old key.",I should go north back to the kitchen to continue searching for the bag of chips.,go north,,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a lettuce and an old key.,1 of 4,0.25,False,
17,"- Location is Kitchen.
- The refrigerator contains an apple and a milk.
- The counter is empty.
- The stove is empty.
- The kitchen island is normal with a note.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked entranceway to the south.
- Inventory contains a lettuce and an old key.",I should check the kitchen island and read the note to see if it gives any clue about the bag of chips.,examine note on kitchen island,,I only understood you as far as wanting to examine the note.,Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. On the kitchen island you can make out a note. You idly wonder how they came up with the name TextWorld for this place. It's pretty fitting.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.",You are carrying: a lettuce and an old key.,1 of 4,0.25,False,
18,"- Location is Kitchen.
- The refrigerator contains an apple and a milk.
- The counter is empty.
- The stove is empty.
- The kitchen island is normal with a note.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There is an exit to the north and an unblocked entranceway to the south.
- Inventory contains a lettuce and an old key.
- Attempted to examine note but command was not understood.",I should try to take the note from the kitchen island to read it.,take note from kitchen island,,You take the note from the kitchen island.,Kitchen,"You have moved into the most standard of all possible kitchens. You can barely contain your excitement.

You see a refrigerator. You shudder, but continue examining the room. The refrigerator contains an apple and a milk. Oh, great. Here's a counter. What a coincidence, weren't you just thinking about a counter? But there isn't a thing on it. Oh! Why couldn't there just be stuff on it? You rest your hand against a wall, but you miss the wall and fall onto a stove. But the thing is empty, unfortunately. Silly stove, silly, empty, good for nothing stove. You can see a kitchen island. You shudder, but continue examining the kitchen island. The kitchen island is normal. But the thing is empty, unfortunately. It would have been so cool if there was stuff on the kitchen island! oh well.

There is a closed screen door leading east. There is an open wooden door leading west. There is an exit to the north. Don't worry, it is unblocked. You don't like doors? Why not try going south, that entranceway is unblocked.","You are carrying: a note, a lettuce and an old key.",1 of 4,0.25,False,
