step_id,memory,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, ensure that the chest drawer in the bedroom is open. And then, retrieve the old key from the chest drawer within the bedroom. And then, make it so that the wooden door inside the bedroom is unlocked. Then, open the wooden door. After that, take a trip east. Then, look and see that the screen door is ajar. Then, head east. After that, travel south. And then, pick up the apple from the floor of the garden. Then, go to the north. After that, make an effort to head west. And then, sit the apple on the stove inside the kitchen. And once you've done that, you win!",,Bedroom,"Of every bedroom you could have sauntered into, you had to walk into a normal one. The room is well lit.

You see a chest drawer. As if things weren't amazing enough already, you can even see an antique trunk. Oh, great. Here's a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
1,"- Starting in the bedroom.
- There is a chest drawer and a closed wooden door leading east in the bedroom.",I need to open the chest drawer in the bedroom first.,open chest drawer,,"You open the chest drawer, revealing an old key.",Bedroom,"Of every bedroom you could have sauntered into, you had to walk into a normal one. The room is well lit.

You see a chest drawer. The chest drawer contains an old key. As if things weren't amazing enough already, you can even see an antique trunk. Oh, great. Here's a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 1,0.0,False,
2,"- The chest drawer in the bedroom is open and contains an old key.
- There is a closed wooden door leading east in the bedroom.",I should take the old key from the chest drawer.,take old key from chest drawer,,You take the old key from the chest drawer.,Bedroom,"Of every bedroom you could have sauntered into, you had to walk into a normal one. The room is well lit.

You see a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! As if things weren't amazing enough already, you can even see an antique trunk. Oh, great. Here's a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
3,"- The chest drawer in the bedroom is open and now empty.
- I am carrying an old key.
- There is a closed wooden door leading east in the bedroom.",I should unlock the wooden door with the old key.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"Of every bedroom you could have sauntered into, you had to walk into a normal one. The room is well lit.

You see a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! As if things weren't amazing enough already, you can even see an antique trunk. Oh, great. Here's a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
4,"- The wooden door in the bedroom is unlocked but still closed.
- I am carrying an old key.
- The chest drawer is open and empty.",I should open the unlocked wooden door.,open wooden door,,You open wooden door.,Bedroom,"Of every bedroom you could have sauntered into, you had to walk into a normal one. The room is well lit.

You see a chest drawer. The chest drawer is empty! This is the worst thing that could possibly happen, ever! As if things weren't amazing enough already, you can even see an antique trunk. Oh, great. Here's a king-size bed. However, the king-size bed, like an empty king-size bed, has nothing on it.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 1,0.0,False,
5,"- The wooden door in the bedroom is open.
- I am carrying an old key.
- The chest drawer is open and empty.",I should go east through the open wooden door.,go east,,"You arrive in a kitchen. An usual kind of place. You can barely contain your excitement.

You see a closed refrigerator. Hey, want to see a counter? Look over there, a counter. But oh no! there's nothing on this piece of junk. You can see a stove. The stove is standard. But the thing is empty. It would have been so cool if there was stuff on the stove. You smell a terrible smell, and follow it to a kitchen island. Why don't you take a picture of it, it'll last longer! The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",Kitchen,"You arrive in a kitchen. An usual kind of place. You can barely contain your excitement.

You see a closed refrigerator. Hey, want to see a counter? Look over there, a counter. But oh no! there's nothing on this piece of junk. You can see a stove. The stove is standard. But the thing is empty. It would have been so cool if there was stuff on the stove. You smell a terrible smell, and follow it to a kitchen island. Why don't you take a picture of it, it'll last longer! The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
6,"- I am in the kitchen.
- There is a closed screen door leading east.
- There is an open wooden door leading west.
- There are exits north and south.
- The stove is empty.
- I am carrying an old key.",I should look to see if the screen door is ajar.,look,,"You arrive in a kitchen. An usual kind of place. You can barely contain your excitement.

You see a closed refrigerator. Hey, want to see a counter? Look over there, a counter. But oh no! there's nothing on this piece of junk. You can see a stove. The stove is standard. But the thing is empty. It would have been so cool if there was stuff on the stove. You smell a terrible smell, and follow it to a kitchen island. Why don't you take a picture of it, it'll last longer! The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",Kitchen,"You arrive in a kitchen. An usual kind of place. You can barely contain your excitement.

You see a closed refrigerator. Hey, want to see a counter? Look over there, a counter. But oh no! there's nothing on this piece of junk. You can see a stove. The stove is standard. But the thing is empty. It would have been so cool if there was stuff on the stove. You smell a terrible smell, and follow it to a kitchen island. Why don't you take a picture of it, it'll last longer! The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
7,"- I am in the kitchen.
- The screen door leading east is closed.
- The wooden door leading west is open.
- There are exits north and south.
- The stove is empty.
- I am carrying an old key.",I should go east through the screen door.,go east,,You have to open the screen door first.,Kitchen,"You arrive in a kitchen. An usual kind of place. You can barely contain your excitement.

You see a closed refrigerator. Hey, want to see a counter? Look over there, a counter. But oh no! there's nothing on this piece of junk. You can see a stove. The stove is standard. But the thing is empty. It would have been so cool if there was stuff on the stove. You smell a terrible smell, and follow it to a kitchen island. Why don't you take a picture of it, it'll last longer! The kitchen island is typical. On the kitchen island you can make out a note.

There is a closed screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
8,"- The screen door leading east is closed and must be opened before going through.
- I am in the kitchen.
- The wooden door leading west is open.
- There are exits north and south.
- I am carrying an old key.",I should open the screen door before going east.,open screen door,,You open screen door.,Kitchen,"You arrive in a kitchen. An usual kind of place. You can barely contain your excitement.

You see a closed refrigerator. Hey, want to see a counter? Look over there, a counter. But oh no! there's nothing on this piece of junk. You can see a stove. The stove is standard. But the thing is empty. It would have been so cool if there was stuff on the stove. You smell a terrible smell, and follow it to a kitchen island. Why don't you take a picture of it, it'll last longer! The kitchen island is typical. On the kitchen island you can make out a note.

There is an open screen door leading east. There is an open wooden door leading west. You need an unblocked exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
9,"- The screen door leading east is now open.
- The wooden door leading west is open.
- I am in the kitchen.
- There are exits north and south.
- I am carrying an old key.",I should go east through the open screen door.,go east,,"You're now in the backyard.

Oh, great. Here's a set of chairs. The set of chairs is ordinary. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it! You scan the room for a bbq, and you find a bbq. You wonder idly who left that here. The bbq is normal. But oh no! there's nothing on this piece of junk. You move on, clearly upset by your TextWorld experience. You see a patio table. Looks like someone's already been here and taken everything off it, though.

There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",Backyard,"You're now in the backyard.

Oh, great. Here's a set of chairs. The set of chairs is ordinary. But the thing is empty, unfortunately. Aw, here you were, all excited for there to be things on it! You scan the room for a bbq, and you find a bbq. You wonder idly who left that here. The bbq is normal. But oh no! there's nothing on this piece of junk. You move on, clearly upset by your TextWorld experience. You see a patio table. Looks like someone's already been here and taken everything off it, though.

There is an open screen door leading west. There is an exit to the south. Don't worry, it is unguarded.",You are carrying: an old key.,0 of 1,0.0,False,
