step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First step, unlock the hatch. Then, doublecheck that the hatch in the dish-pit is wide open. And then, make an effort to travel east. Then, try to move east. With that accomplished, make an effort to take a trip north. With that done, move north. Then, go west. And then, make an attempt to go south. With that over with, attempt to venture west. Once you get through with that, make an effort to go north. If you can manage that, take a trip west. Next, lift the keycard from the floor of the spare room. That's it!",,Dish-Pit,"You arrive in a dish-pit. An ordinary one.

You see a locked chest right there by you.

There is a closed hatch leading east. There is an unblocked exit to the south. There is an unguarded exit to the west.",You are carrying: a key.,0 of 1,0.0,False,
1,,,unlock hatch with key,,You unlock hatch.,Dish-Pit,"You arrive in a dish-pit. An ordinary one.

You see a locked chest right there by you.

There is a closed hatch leading east. There is an unblocked exit to the south. There is an unguarded exit to the west.",You are carrying: a key.,0 of 1,0.0,False,
2,,,open hatch,,You open hatch.,Dish-Pit,"You arrive in a dish-pit. An ordinary one.

You see a locked chest right there by you.

There is an open hatch leading east. There is an unblocked exit to the south. There is an unguarded exit to the west.",You are carrying: a key.,0 of 1,0.0,False,
3,,,go east,,"Ah, the chamber. This is some kind of chamber, really great typical vibes in this place, a wonderful typical atmosphere. You try to gain information on your surroundings by using a technique you call ""looking.""

You see a coffer. The coffer is empty! This is the worst thing that could possibly happen, ever!

There is an open hatch leading west. There is an open gateway leading east. There is an exit to the north. Don't worry, it is unblocked.",Chamber,"Ah, the chamber. This is some kind of chamber, really great typical vibes in this place, a wonderful typical atmosphere. You try to gain information on your surroundings by using a technique you call ""looking.""

You see a coffer. The coffer is empty! This is the worst thing that could possibly happen, ever!

There is an open hatch leading west. There is an open gateway leading east. There is an exit to the north. Don't worry, it is unblocked.",You are carrying: a key.,0 of 1,0.0,False,
4,,,go east,,"Of every cookery you could have shown up in, you had to show up in a standard one.



There is an open gateway leading west. There is an unblocked exit to the north. There is an unguarded exit to the south.",Cookery,"Of every cookery you could have shown up in, you had to show up in a standard one.



There is an open gateway leading west. There is an unblocked exit to the north. There is an unguarded exit to the south.",You are carrying: a key.,0 of 1,0.0,False,
5,,,go north,,"You arrive in a laundromat. An usual kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a cabinet. You can make out an opened safe. The safe is empty! What a waste of a day!

There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Laundromat,"You arrive in a laundromat. An usual kind of place.

If you haven't noticed it already, there seems to be something there by the wall, it's a cabinet. You can make out an opened safe. The safe is empty! What a waste of a day!

There is an unguarded exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0 of 1,0.0,False,
6,,,go north,,"You're now in a vault.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",Vault,"You're now in a vault.



There is an unblocked exit to the north. You don't like doors? Why not try going south, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying: a key.,0 of 1,0.0,False,
7,,,go west,,"You've entered a washroom.

You bend down to tie your shoe. When you stand up, you notice a basket. The basket is empty, what a horrible day! You can see a rack. Unfortunately, there isn't a thing on it. Hopefully, this discovery doesn't ruin your TextWorld experience!

You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north. There is an unguarded exit to the south. You need an unblocked exit? You should try going west.",Washroom,"You've entered a washroom.

You bend down to tie your shoe. When you stand up, you notice a basket. The basket is empty, what a horrible day! You can see a rack. Unfortunately, there isn't a thing on it. Hopefully, this discovery doesn't ruin your TextWorld experience!

You don't like doors? Why not try going east, that entranceway is unguarded. There is an unblocked exit to the north. There is an unguarded exit to the south. You need an unblocked exit? You should try going west.",You are carrying: a key.,0 of 1,0.0,False,
8,,,go south,,"You arrive in a shower.

Oh, great. Here's a shelf. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is an unguarded exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",Shower,"You arrive in a shower.

Oh, great. Here's a shelf. But oh no! there's nothing on this piece of garbage. What, you think everything in TextWorld should have stuff on it?

There is an unguarded exit to the east. You need an unguarded exit? You should try going north. There is an exit to the south. Don't worry, it is unguarded. There is an unblocked exit to the west.",You are carrying: a key.,0 of 1,0.0,False,
9,,,go west,,"You are in a kitchenette. An usual kind of place.

Oh, great. Here's a freezer. The freezer is empty! What a waste of a day! What's that over there? It looks like it's a counter. Unfortunately, there isn't a thing on it. Aw, here you were, all excited for there to be things on it!

There is an open gate leading north. You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Kitchenette,"You are in a kitchenette. An usual kind of place.

Oh, great. Here's a freezer. The freezer is empty! What a waste of a day! What's that over there? It looks like it's a counter. Unfortunately, there isn't a thing on it. Aw, here you were, all excited for there to be things on it!

There is an open gate leading north. You don't like doors? Why not try going east, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0 of 1,0.0,False,
10,,,go north,,"You've entered a workshop. The room is well lit.

You can make out a stand. The stand is normal. But there isn't a thing on it. You move on, clearly infuriated by your TextWorld experience.

There is an open gate leading south. You need an unguarded exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",Workshop,"You've entered a workshop. The room is well lit.

You can make out a stand. The stand is normal. But there isn't a thing on it. You move on, clearly infuriated by your TextWorld experience.

There is an open gate leading south. You need an unguarded exit? You should try going east. You don't like doors? Why not try going north, that entranceway is unguarded. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying: a key.,0 of 1,0.0,False,
11,,,go west,,"Fancy seeing you here. Here, by the way, being the spare room.



You don't like doors? Why not try going east, that entranceway is unblocked.

There is a keycard on the floor.",Spare Room,"Fancy seeing you here. Here, by the way, being the spare room.



You don't like doors? Why not try going east, that entranceway is unblocked.

There is a keycard on the floor.",You are carrying: a key.,0 of 1,0.0,False,
12,,,take keycard,,"You pick up the keycard from the ground.



Your score has just gone up by one point.


                               *** The End ***

You scored 1 out of a possible 1, in 13 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Spare Room,"Fancy seeing you here. Here, by the way, being the spare room.



You don't like doors? Why not try going east, that entranceway is unblocked.",You are carrying: a keycard and a key.,1 of 1,1.0,True,
