step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to another fast paced round of TextWorld! Here is your task for today. First step, retrieve the fudge scented latchkey from the floor of the canteen. And then, unlock the fudge scented portal inside the canteen. And then, open the fudge scented portal. After that, try to head north. Following that, take a trip west. That done, retrieve the fresh laundry scented latchkey from the floor of the cookery. And then, go east. With that accomplished, venture south. Then, unlock the fresh laundry scented gateway. After that, open the fresh laundry scented gateway in the canteen. After that, head south. Then, make sure that the spherical door is unlocked with the spherical latchkey. If you have unlocked the spherical door, ensure that the spherical door is open. And then, make an attempt to venture south. Then, make an attempt to go south. Okay, and then, make an effort to move west. After that, make an attempt to take a trip west. With that done, recover the spork from the floor of the scullery. Once that's all handled, you can stop!",,Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is a closed fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.

There is a fudge scented latchkey on the floor.",You are carrying: a spherical latchkey.,0 of 1,0.0,False,
1,,,take fudge scented latchkey,,You pick up the fudge scented latchkey from the ground.,Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is a closed fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.",You are carrying: a fudge scented latchkey and a spherical latchkey.,0 of 1,0.0,False,
2,,,unlock fudge scented portal with fudge scented latchkey,,You unlock fudge scented portal.,Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is a closed fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.",You are carrying: a fudge scented latchkey and a spherical latchkey.,0 of 1,0.0,False,
3,,,open fudge scented portal,,You open fudge scented portal.,Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is an open fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.",You are carrying: a fudge scented latchkey and a spherical latchkey.,0 of 1,0.0,False,
4,,,go north,,"You arrive in a workshop. A standard one.



There is an open fudge scented portal leading south. There is an unguarded exit to the west.",Workshop,"You arrive in a workshop. A standard one.



There is an open fudge scented portal leading south. There is an unguarded exit to the west.",You are carrying: a fudge scented latchkey and a spherical latchkey.,0 of 1,0.0,False,
5,,,go west,,"Of every cookery you could have shown up in, you had to show up in a standard one.



You don't like doors? Why not try going east, that entranceway is unblocked.

There is a fresh laundry scented latchkey and a ladle on the floor.",Cookery,"Of every cookery you could have shown up in, you had to show up in a standard one.



You don't like doors? Why not try going east, that entranceway is unblocked.

There is a fresh laundry scented latchkey and a ladle on the floor.",You are carrying: a fudge scented latchkey and a spherical latchkey.,0 of 1,0.0,False,
6,,,take fresh laundry scented latchkey,,You pick up the fresh laundry scented latchkey from the ground.,Cookery,"Of every cookery you could have shown up in, you had to show up in a standard one.



You don't like doors? Why not try going east, that entranceway is unblocked.

There is a ladle on the floor.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
7,,,go east,,"You arrive in a workshop. A standard one.



There is an open fudge scented portal leading south. There is an unguarded exit to the west.",Workshop,"You arrive in a workshop. A standard one.



There is an open fudge scented portal leading south. There is an unguarded exit to the west.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
8,,,go south,,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is an open fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.",Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is an open fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
9,,,unlock fresh laundry scented gateway with fresh laundry scented latchkey,,You unlock fresh laundry scented gateway.,Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is an open fudge scented portal leading north. There is a closed fresh laundry scented gateway leading south.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
10,,,open fresh laundry scented gateway,,You open fresh laundry scented gateway.,Canteen,"Well, here we are in the canteen.

You see a freezer. The light flickers for a second, but nothing else happens.

There is an open fudge scented portal leading north. There is an open fresh laundry scented gateway leading south.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
11,,,go south,,"You are in a study. A normal one.



There is an open fresh laundry scented gateway leading north. There is a closed spherical door leading south.",Study,"You are in a study. A normal one.



There is an open fresh laundry scented gateway leading north. There is a closed spherical door leading south.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
12,,,unlock spherical door with spherical latchkey,,You unlock spherical door.,Study,"You are in a study. A normal one.



There is an open fresh laundry scented gateway leading north. There is a closed spherical door leading south.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
13,,,open spherical door,,You open spherical door.,Study,"You are in a study. A normal one.



There is an open fresh laundry scented gateway leading north. There is an open spherical door leading south.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
14,,,go south,,"I just think it's great that you've just entered a lounge.

You can make out a trunk. Wow, isn't TextWorld just the best? You can see a recliner. The recliner is standard. Looks like someone's already been here and taken everything off it, though. You think about smashing the recliner to bits, throwing the bits in a fire, etc, until you get bored.

There is an open spherical door leading north. You need an unguarded exit? You should try going south. There is an unguarded exit to the west.",Lounge,"I just think it's great that you've just entered a lounge.

You can make out a trunk. Wow, isn't TextWorld just the best? You can see a recliner. The recliner is standard. Looks like someone's already been here and taken everything off it, though. You think about smashing the recliner to bits, throwing the bits in a fire, etc, until you get bored.

There is an open spherical door leading north. You need an unguarded exit? You should try going south. There is an unguarded exit to the west.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
15,,,go south,,"You've entered an office.



You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Office,"You've entered an office.



You need an unguarded exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
16,,,go west,,"You find yourself in a cookhouse.

You rest your hand against a wall, but you miss the wall and fall onto a chest. You make out a plate. The plate is ordinary. The plate appears to be empty.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unblocked exit to the west.",Cookhouse,"You find yourself in a cookhouse.

You rest your hand against a wall, but you miss the wall and fall onto a chest. You make out a plate. The plate is ordinary. The plate appears to be empty.

There is an exit to the east. Don't worry, it is unblocked. You don't like doors? Why not try going north, that entranceway is unblocked. There is an unblocked exit to the west.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
17,,,go west,,"Well, here we are in the scullery.

What's that over there? It looks like it's a refrigerator.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unblocked exit to the west.

There is a spork on the floor.",Scullery,"Well, here we are in the scullery.

What's that over there? It looks like it's a refrigerator.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unblocked exit to the west.

There is a spork on the floor.","You are carrying: a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",0 of 1,0.0,False,
18,,,take spork,,"You pick up the spork from the ground.



Your score has just gone up by one point.


                               *** The End ***

You scored 1 out of a possible 1, in 19 turns.


Would you like to RESTART, RESTORE a saved game, QUIT or UNDO the last command?
>",Scullery,"Well, here we are in the scullery.

What's that over there? It looks like it's a refrigerator.

There is an exit to the east. Don't worry, it is unblocked. You need an unguarded exit? You should try going north. There is an unblocked exit to the west.","You are carrying: a spork, a fresh laundry scented latchkey, a fudge scented latchkey and a spherical latchkey.",1 of 1,1.0,True,
