step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"Welcome to TextWorld! Here is your task for today. First, it would be good if you could take a trip north. Then, head west. Then, take a trip west. Next, make an attempt to take a trip north. With that over with, move north. That done, attempt to move east. And then, make an attempt to head south. After that, venture west. After that, try to move west. Then, make an attempt to take a trip south. Okay, and then, make an effort to take a trip west. Then, venture south. With that over with, go to the west. And then, make an attempt to go to the west. If you can finish that, travel south. If you can get through with that, go south. That done, go to the south. And then, make an attempt to go west. That done, make an effort to go to the south. Following that, attempt to go to the east. And then, make an attempt to go to the east. Following that, venture north. Next, go to the east. Following that, attempt to go to the south. After that, go east. Okay, and then, make an attempt to move east. With that done, go north. And then, go west. Then, make an attempt to head north. Then, take a trip north. After that, try to head east. With that done, go south. After that, attempt to take a trip south. Okay, and then, try to go to the south. After that, make an attempt to move east. With that done, make an attempt to take a trip north. Okay, and then, travel east. Okay, and then, head south. Once you do that, try to head west. Following that, try to go west. Then, travel west. That done, make an attempt to go north. After that, make an effort to head north. And then, try to go east. Then, try to head east. Then, make an effort to go south. And then, move west. And then, move north. And then, move west. With that accomplished, go to the south. Once you accomplish that, try to head west. Then, attempt to go west. Then, go to the south. If you can get around to doing that, go to the south. With that over with, attempt to venture east. If you can accomplish that, move east. And then, make an effort to move south. Then, go south. And then, try to travel west. And then, make an effort to go west. Next, attempt to travel south. After that, try to go west. With that done, go to the north. After that, make an effort to venture north. After that, go east. With that over with, go south. Once you get through with that, attempt to go east. Then, travel north. Then, make an effort to venture west. And then, travel south. With that over with, go to the west. After that, make an attempt to travel south. After that, attempt to head east. Okay, and then, try to take a trip south. That done, try to take a trip south. With that accomplished, venture east. Okay, and then, head north. And then, attempt to move east. After that, make an attempt to take a trip east. And then, attempt to go south. Following that, make an effort to head south. Following that, go to the west. With that done, travel south. Then, attempt to travel east. That done, make an effort to go south. And then, go south. And then, take a trip west. Then, try to head west. With that over with, head west. Okay, and then, go to the south. Following that, make an attempt to go west. After that, make an effort to take a trip west. With that done, go to the south. Then, try to go to the east. Following that, take a trip north. Following that, lift the coin from the floor of the sweaty canteen. That's it!",,Unreasonably Hot Scullery,"You find yourself in a scullery. An unreasonably hot kind of place.



There is an exit to the north. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
1,,I'll follow the first instruction and go north from the scullery.,go north,,"You have walked into the most usual of all possible garages. I guess you better just go and list everything you see here.



There is an exit to the south. Don't worry, it is unblocked. You need an unblocked exit? You should try going west.",Garage,"You have walked into the most usual of all possible garages. I guess you better just go and list everything you see here.



There is an exit to the south. Don't worry, it is unblocked. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
2,,I will go west from the garage as the next step.,go west,,"Well, here we are in the basement. You begin to take stock of what's in the room.



You need an unguarded exit? You should try going east. There is an unguarded exit to the west.",Basement,"Well, here we are in the basement. You begin to take stock of what's in the room.



You need an unguarded exit? You should try going east. There is an unguarded exit to the west.",You are carrying nothing.,0 of 1,0.0,False,
3,,I'll follow the next instruction and go west from the basement.,go west,,"Ah, the pantry. This is some kind of pantry, really great ordinary vibes in this place, a wonderful ordinary atmosphere. And now, well, you're in it.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked.",Pantry,"Ah, the pantry. This is some kind of pantry, really great ordinary vibes in this place, a wonderful ordinary atmosphere. And now, well, you're in it.



You don't like doors? Why not try going east, that entranceway is unguarded. There is an exit to the north. Don't worry, it is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
4,,I'll attempt to go north from the pantry as the next step.,go north,,"You find yourself in a kitchenette. A steamy one.



There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",Steamy Kitchenette,"You find yourself in a kitchenette. A steamy one.



There is an exit to the north. Don't worry, it is unguarded. There is an unguarded exit to the south.",You are carrying nothing.,0 of 1,0.0,False,
5,,I'll go north from the Steamy Kitchenette as the next move.,go north,,"You find yourself in a bedchamber. A relaxing one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",Relaxing Bedchamber,"You find yourself in a bedchamber. A relaxing one.



There is an exit to the east. Don't worry, it is unguarded. You need an unblocked exit? You should try going south.",You are carrying nothing.,0 of 1,0.0,False,
6,,I'll move east from the bedchamber as instructed.,go east,,"You're now in the fun lounge.



There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unguarded.",Fun Lounge,"You're now in the fun lounge.



There is an exit to the south. Don't worry, it is unblocked. There is an exit to the west. Don't worry, it is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
7,,I'll go south from the Fun Lounge as the next step.,go south,,"I just think it's awesome that you're in an alarmingly hot cookhouse now.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",Alarmingly Hot Cookhouse,"I just think it's awesome that you're in an alarmingly hot cookhouse now.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
8,,I'll go west from the Alarmingly Hot Cookhouse as the next step.,go west,,"You're now in a serious workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going west.",Serious Workshop,"You're now in a serious workshop.



You don't like doors? Why not try going east, that entranceway is unblocked. You need an unblocked exit? You should try going west.",You are carrying nothing.,0 of 1,0.0,False,
9,,I'll follow the next instruction and go west from the Serious Workshop.,go west,,"I am sorry to announce that you are now in the spacious closet.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",Spacious Closet,"I am sorry to announce that you are now in the spacious closet.



There is an exit to the east. Don't worry, it is unguarded. You don't like doors? Why not try going south, that entranceway is unguarded.",You are carrying nothing.,0 of 1,0.0,False,
10,,I'll follow the sequence and go south from the Spacious Closet.,go south,,"You arrive in a studio. A normal kind of place.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",Studio,"You arrive in a studio. A normal kind of place.



You need an unblocked exit? You should try going north. You don't like doors? Why not try going west, that entranceway is unblocked.",You are carrying nothing.,0 of 1,0.0,False,
