step_id,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,The dinner is almost ready! It's only missing a grilled apple.,,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
1,I need to reach the kitchen or wherever the apple and grill are; first go through the east door.,go east,,You have to open the wooden door first.,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
2,Open the wooden door so I can go east.,open wooden door,,You have to unlock the wooden door with the old key first.,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. You can make out an antique trunk. You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
3,"I need to find the old key in the bedroom furniture, starting with the antique trunk.",open antique trunk,,You open the antique trunk.,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. You can make out an antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
4,"The trunk is empty, so check the chest drawer for the old key.",open chest drawer,,"You open the chest drawer, revealing an old key.",Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. The chest drawer contains an old key. You can make out an antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying nothing.,0 of 4,0.0,False,
5,Take the old key so I can unlock the wooden door.,take old key from chest drawer,,You take the old key from the chest drawer.,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
6,Use the old key to unlock the wooden door.,unlock wooden door with old key,,You unlock wooden door.,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is a closed wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
7,Now open the unlocked wooden door to go east toward the kitchen and grill the apple.,open wooden door,,You open wooden door.,Bedroom,"You arrive in a bedroom. A standard one.

You see a chest drawer. What a letdown! The chest drawer is empty! You can make out an antique trunk. The antique trunk is empty! This is the worst thing that could possibly happen, ever! You hear a noise behind you and spin around, but you can't see anything other than a king-size bed. The king-size bed is usual. But the thing is empty, unfortunately.

There is an open wooden door leading east.",You are carrying: an old key.,0 of 4,0.0,False,
8,Go east through the open wooden door to find the kitchen and an apple to grill.,go east,,"You are in a kitchen. An ordinary one. The room is well lit.

You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.



Your score has just gone up by one point.",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit.

You make out a refrigerator. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
9,Check the refrigerator for an apple to grill.,open refrigerator,,"You open the refrigerator, revealing a bell pepper and a half of a bag of chips.",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit.

You make out a refrigerator. The refrigerator contains a bell pepper and a half of a bag of chips. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
10,"Look for the apple elsewhere, maybe through the unguarded north exit.",go north,,"You've entered a bathroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You see a gleam over in a corner, where you can see a toilet. Wow, check out the price tag glued to the toilet! Thirty big ones! You can see a bath. You see a sink. On the sink you see a toothbrush.

You need an unblocked exit? You should try going south.",Bathroom,"You've entered a bathroom. The room seems oddly familiar, as though it were only superficially different from the other rooms in the building.

You see a gleam over in a corner, where you can see a toilet. Wow, check out the price tag glued to the toilet! Thirty big ones! You can see a bath. You see a sink. On the sink you see a toothbrush.

You need an unblocked exit? You should try going south.",You are carrying: an old key.,1 of 4,0.25,False,
11,The bathroom doesn't help; return south and try another exit to find an apple.,go south,,"You are in a kitchen. An ordinary one. The room is well lit.

You make out a refrigerator. The refrigerator contains a bell pepper and a half of a bag of chips. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",Kitchen,"You are in a kitchen. An ordinary one. The room is well lit.

You make out a refrigerator. The refrigerator contains a bell pepper and a half of a bag of chips. You make out a counter. The counter is normal. But the thing hasn't got anything on it. Oh! Why couldn't there just be stuff on it? You scan the room, seeing a stove. The stove is usual. The stove appears to be empty. You can make out a kitchen island. On the kitchen island you see a note. Huh, weird.

There is a closed screen door leading east. There is an open wooden door leading west. You don't like doors? Why not try going north, that entranceway is unguarded. There is an exit to the south. Don't worry, it is unblocked.",You are carrying: an old key.,1 of 4,0.25,False,
12,Go south from the kitchen to search for an apple.,go south,,"You've entered a living room.

Were you looking for a couch? Because look over there, it's a couch. You see a milk on the couch. You make out a low table. On the low table you can make out a remote. There's something strange about this thing being here, but you don't have time to worry about that now. You see a tv. The tv is usual. But the thing is empty, unfortunately.

You don't like doors? Why not try going north, that entranceway is unguarded.",Living Room,"You've entered a living room.

Were you looking for a couch? Because look over there, it's a couch. You see a milk on the couch. You make out a low table. On the low table you can make out a remote. There's something strange about this thing being here, but you don't have time to worry about that now. You see a tv. The tv is usual. But the thing is empty, unfortunately.

You don't like doors? Why not try going north, that entranceway is unguarded.",You are carrying: an old key.,1 of 4,0.25,False,
