step_id,plan,thought,action,task,feedback,location,description,inventory,score,reward,is_done,error
0,,,,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. On the table you make out a cookbook and a knife. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!",You are carrying: a red hot pepper and a yellow bell pepper.,0 of 6,0.0,False,
1,"1. [ ] Take the cookbook from the table
2. [ ] Examine the cookbook for the recipe
3. [ ] Take the knife from the table
4. [ ] Gather required ingredients (apple, potato, peppers)
5. [ ] Prepare ingredients according to recipe
6. [ ] Cook the meal (stove or oven as needed)
7. [ ] Enjoy the meal (eat)",The quickest way to find the recipe is to take the cookbook from the table and examine it.,take cookbook from table,,You're carrying too many things already.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. On the table you make out a cookbook and a knife. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!",You are carrying: a red hot pepper and a yellow bell pepper.,0 of 6,0.0,False,
2,"1. [ ] Drop the red hot pepper to free capacity
2. [ ] Take the cookbook from the table
3. [ ] Examine the cookbook for the recipe
4. [ ] Take the knife from the table
5. [ ] Gather required ingredients (apple, potato, peppers as needed)
6. [ ] Prepare ingredients according to recipe
7. [ ] Cook the meal (stove or oven as needed)
8. [ ] Enjoy the meal (eat)","I'm carrying too many items, so I'll drop the red hot pepper to free space and then pick up the cookbook.",drop red hot pepper,,You drop the red hot pepper on the ground.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. On the table you make out a cookbook and a knife. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a red hot pepper on the floor.",You are carrying: a yellow bell pepper.,0 of 6,0.0,False,
3,"1. [x] Drop the red hot pepper
2. [ ] Take the cookbook from the table
3. [ ] Examine the cookbook for the recipe
4. [ ] Take the knife from the table
5. [ ] Gather ingredients (apple, potato, yellow bell pepper)
6. [ ] Prepare ingredients per recipe
7. [ ] Cook the meal (stove or oven)
8. [ ] Eat the meal",I should take the cookbook from the table now that I have space in my inventory.,take cookbook from table,,You take the cookbook from the table.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. On the table you make out a knife. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a red hot pepper on the floor.",You are carrying: a cookbook and a yellow bell pepper.,0 of 6,0.0,False,
4,"1. [ ] Examine the cookbook for the recipe
2. [ ] Take the knife from the table
3. [ ] Take required ingredients (apple, potato, maybe peppers)
4. [ ] Prepare ingredients per recipe
5. [ ] Cook the meal (stove or oven as needed)
6. [ ] Eat the meal",I should examine the cookbook now to find a recipe before gathering ingredients.,examine cookbook,,"You open the copy of ""Cooking: A Modern Approach (3rd Ed.)"" and start reading:

Recipe #1
---------
Gather all following ingredients and follow the directions to prepare this tasty meal.

Ingredients:
red hot pepper
  yellow bell pepper

Directions:
slice the red hot pepper
  fry the red hot pepper
  chop the yellow bell pepper
  roast the yellow bell pepper
  prepare meal",Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. On the table you make out a knife. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a red hot pepper on the floor.",You are carrying: a cookbook and a yellow bell pepper.,0 of 6,0.0,False,
5,"1. [x] Drop the red hot pepper
2. [x] Take the cookbook from the table
3. [x] Examine the cookbook for the recipe
4. [ ] Drop the cookbook to free inventory space
5. [ ] Take the knife from the table
6. [ ] Put the yellow bell pepper on the counter to free a slot
7. [ ] Take the red hot pepper from the floor
8. [ ] Slice the red hot pepper with the knife
9. [ ] Fry (cook) the red hot pepper with the stove
10. [ ] Take the yellow bell pepper from the counter
11. [ ] Chop the yellow bell pepper with the knife
12. [ ] Roast (cook) the yellow bell pepper with the oven
13. [ ] Prepare meal
14. [ ] Eat the meal",I should drop the cookbook now to free inventory space so I can pick up and use the knife and peppers.,drop cookbook,,You drop the cookbook on the ground.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. On the table you make out a knife. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a cookbook and a red hot pepper on the floor.",You are carrying: a yellow bell pepper.,0 of 6,0.0,False,
6,"1. [x] Drop the red hot pepper
2. [x] Take the cookbook from the table
3. [x] Examine the cookbook for the recipe
4. [x] Drop the cookbook to free inventory space
5. [ ] Take the knife from the table
6. [ ] Take the red hot pepper from the floor
7. [ ] Slice the red hot pepper with the knife
8. [ ] Fry the red hot pepper with the stove
9. [ ] Chop the yellow bell pepper with the knife
10. [ ] Roast the yellow bell pepper with the oven
11. [ ] Prepare meal
12. [ ] Eat the meal",I'll take the knife from the table so I can slice and chop the peppers.,take knife from table,,You take the knife from the table.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. However, the table, like an empty table, has nothing on it. It would have been so cool if there was stuff on the table. You can make out a counter. You see a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a cookbook and a red hot pepper on the floor.",You are carrying: a knife and a yellow bell pepper.,0 of 6,0.0,False,
7,"1. [x] Drop the red hot pepper
2. [x] Take the cookbook from the table
3. [x] Examine the cookbook for the recipe
4. [x] Drop the cookbook to free inventory space
5. [x] Take the knife from the table
6. [ ] Put the yellow bell pepper on the counter
7. [ ] Take the red hot pepper from the floor
8. [ ] Slice the red hot pepper with the knife
9. [ ] Fry the red hot pepper with the stove
10. [ ] Take the yellow bell pepper from the counter
11. [ ] Chop the yellow bell pepper with the knife
12. [ ] Roast the yellow bell pepper with the oven
13. [ ] Prepare meal
14. [ ] Eat the meal",I should put the yellow bell pepper on the counter to free an inventory slot so I can pick up the red hot pepper.,put yellow bell pepper on counter,,You put the yellow bell pepper on the counter.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. However, the table, like an empty table, has nothing on it. It would have been so cool if there was stuff on the table. You can make out a counter. You see a yellow bell pepper, a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a cookbook and a red hot pepper on the floor.",You are carrying: a knife.,0 of 6,0.0,False,
8,"1. [x] Drop the red hot pepper
2. [x] Take the cookbook from the table
3. [x] Examine the cookbook for the recipe
4. [x] Drop the cookbook to free inventory space
5. [x] Take the knife from the table
6. [x] Put the yellow bell pepper on the counter
7. [ ] Take the red hot pepper from the floor
8. [ ] Slice the red hot pepper with the knife
9. [ ] Fry the red hot pepper with the stove
10. [ ] Take the yellow bell pepper from the counter
11. [ ] Chop the yellow bell pepper with the knife
12. [ ] Roast the yellow bell pepper with the oven
13. [ ] Prepare meal
14. [ ] Eat the meal",I'll pick up the red hot pepper from the floor so I can slice and fry it per the recipe.,take red hot pepper from floor,,You pick up the red hot pepper from the ground.,Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. However, the table, like an empty table, has nothing on it. It would have been so cool if there was stuff on the table. You can make out a counter. You see a yellow bell pepper, a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a cookbook on the floor.",You are carrying: a red hot pepper and a knife.,0 of 6,0.0,False,
9,"1. [x] Drop the red hot pepper
2. [x] Take the cookbook from the table
3. [x] Examine the cookbook for the recipe
4. [x] Drop the cookbook to free inventory space
5. [x] Take the knife from the table
6. [x] Put the yellow bell pepper on the counter
7. [x] Take the red hot pepper from the floor
8. [ ] Slice the red hot pepper with the knife
9. [ ] Fry (cook) the red hot pepper with the stove
10. [ ] Chop the yellow bell pepper with the knife
11. [ ] Roast (cook) the yellow bell pepper with the oven
12. [ ] Prepare meal
13. [ ] Eat the meal",I'll slice the red hot pepper with the knife as the next recipe step.,slice red hot pepper with knife,,"You slice the red hot pepper.



Your score has just gone up by one point.",Kitchen,"You've just shown up in a kitchen. You decide to start listing off everything you see in the room, as if you were in a text adventure.

You can make out a closed fridge. You can see a closed oven. Look over there! a table. However, the table, like an empty table, has nothing on it. It would have been so cool if there was stuff on the table. You can make out a counter. You see a yellow bell pepper, a red apple and a raw yellow potato on the counter. You make out a stove. There's something about an object in a room that's just so... TextWorld. But the thing hasn't got anything on it. This always happens, here in TextWorld!



There is a cookbook on the floor.",You are carrying: a sliced red hot pepper and a knife.,1 of 6,0.16666666666666666,False,
