agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
baseline-10,gpt-4.1-mini,tw-cooking-1,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,3,20,4,5689,74,5763,0.0045512,0.0002368,0.004788,1765335243.2708488,,1.3260979652404785,0.3333333333333333,0.00017352073572791948,,1765335247.5969467
baseline-10,gpt-4.1-mini,tw-cooking-1,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,5,20,5,10662,121,10783,0.0085296,0.00038720000000000003,0.0089168,1765335248.8977594,,3.2635881900787354,0.2,9.273856997125104e-05,,1765335257.1613476
baseline-10,gpt-4.1-mini,tw-cooking-1,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,7,20,6,15159,188,15347,0.012127200000000001,0.0006016,0.012728800000000002,1765335258.5828114,,15.629283428192139,0.14285714285714285,6.515931452401121e-05,,1765335281.2120948
baseline-10,gpt-4.1-mini,tw-cooking-1,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,9,20,6,22105,251,22356,0.017684000000000002,0.0008032,0.018487200000000002,1765335282.6297238,,5.321500062942505,0.1111111111111111,4.473072105922347e-05,,1765335296.9512239
baseline-10,gpt-4.1-mini,tw-cooking-1,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,13660,142,13802,0.010928,0.00045440000000000004,0.0113824,1765335298.2816248,,8.44343113899231,0.16666666666666666,7.245326764237067e-05,,1765335312.725056
baseline-10,gpt-4.1-mini,tw-cooking-1,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,7,20,8,15543,156,15699,0.0124344,0.0004992,0.0129336,1765335313.9675407,,5.876621723175049,0.14285714285714285,6.369832473405949e-05,,1765335326.8441625
baseline-10,gpt-4.1-mini,tw-cooking-1,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,6,20,6,13000,205,13205,0.0104,0.000656,0.011056,1765335328.1793528,,6.193780183792114,0.16666666666666666,7.572889057175312e-05,,1765335340.373133
baseline-10,gpt-4.1-mini,tw-cooking-1,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,6,20,9,13094,141,13235,0.0104752,0.00045120000000000007,0.010926400000000001,1765335341.5845308,,3.653928279876709,0.06666666666666667,3.0222893842085383e-05,,1765335351.238459
baseline-10,gpt-4.1-mini,tw-cooking-1,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,12,20,10,29711,295,30006,0.023768800000000003,0.0009440000000000001,0.024712800000000004,1765335352.7377045,,9.951518058776855,0.08333333333333333,3.332666799973339e-05,,1765335374.6892226
baseline-10,gpt-4.1-mini,tw-cooking-1,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4,9,20,10,21580,274,21854,0.017263999999999998,0.0008768000000000001,0.0181408,1765335375.9416988,,16.256651639938354,0.044444444444444446,1.8303285439736433e-05,,1765335401.1983504
