agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
reflection-v1,gpt-4.1-mini,tw-cooking-3,10,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",True,1.0,49,67,45,161531,1922,163453,0.1292248,0.0061504,0.1353752,1765381366.183316,,65.80476546287537,0.02040816326530612,6.1179666326099855e-06,,1765381480.9880815
reflection-v1,gpt-4.1-mini,tw-cooking-3,20,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.375,27,67,45,80797,1085,81882,0.0646376,0.0034720000000000003,0.0681096,1765381482.3545861,,34.662814140319824,0.013888888888888888,4.579761119659999e-06,,1765381544.0174003
reflection-v1,gpt-4.1-mini,tw-cooking-3,30,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4117647058823529,15,61,41,45640,825,46465,0.036512,0.00264,0.039152000000000006,1765381542.884241,,19.743478298187256,0.027450980392156862,8.861825156189667e-06,,1765381577.6277194
reflection-v1,gpt-4.1-mini,tw-cooking-3,40,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.14285714285714285,29,84,56,89226,1356,90582,0.07138080000000001,0.0043392000000000005,0.07572000000000001,1765381579.109787,,42.309221029281616,0.0049261083743842365,1.577102987979321e-06,,1765381650.419008
reflection-v1,gpt-4.1-mini,tw-cooking-3,50,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.17647058823529413,72,91,61,248817,3927,252744,0.19905360000000002,0.0125664,0.21162000000000003,1765381651.7726233,,101.39714574813843,0.0024509803921568627,6.982187044412295e-07,,1765381825.169769
reflection-v1,gpt-4.1-mini,tw-cooking-3,60,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4117647058823529,26,75,50,80053,1273,81326,0.0640424,0.0040736,0.068116,1765381826.6220398,,35.84294033050537,0.01583710407239819,5.063137322410458e-06,,1765381888.4649801
reflection-v1,gpt-4.1-mini,tw-cooking-3,70,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.4375,96,96,64,322859,4370,327229,0.2582872,0.013984,0.2722712,1765381889.9898314,,136.83613872528076,0.004557291666666667,1.3369841914989198e-06,,1765382122.8259702
reflection-v1,gpt-4.1-mini,tw-cooking-3,80,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.3125,43,100,69,147803,2147,149950,0.1182424,0.0068704000000000005,0.1251128,1765382124.2590294,,68.51939535140991,0.007267441860465116,2.0840280093364454e-06,,1765382235.7784247
reflection-v1,gpt-4.1-mini,tw-cooking-3,90,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.29411764705882354,79,100,75,280359,4171,284530,0.22428720000000002,0.013347200000000002,0.23763440000000002,1765382237.1313188,,128.55681943893433,0.0037230081906180195,1.033696436434905e-06,,1765382444.6881382
reflection-v1,gpt-4.1-mini,tw-cooking-3,100,"You are hungry! Let's cook a delicious meal. Check the cookbook in the kitchen for the recipe. Once done, enjoy your meal!",False,0.17647058823529413,100,100,68,323650,4346,327996,0.25892,0.013907200000000002,0.2728272,1765382446.0962088,,150.4500207901001,0.0017647058823529412,5.380266473837917e-07,,1765382696.5462296
