agent_name,model_name,eval_name,episode,task,success,reward,steps,max_steps,solution_steps,input_tokens,output_tokens,total_tokens,input_cost,output_cost,total_cost,start_time,end_time,total_time,reward_per_step,reward_per_token,error,stop_time
reflection-v2,gpt-4.1-mini,tw-treasure-1,10,You are now playing a life changing round of TextWorld! Recover the loaf of bread from the floor of the shower.,True,1.0,1,20,1,1784,78,1862,0.0014272,0.0002496,0.0016768,1765330083.9011137,,0.36208200454711914,1.0,0.0005370569280343716,,1765330085.2631958
reflection-v2,gpt-4.1-mini,tw-treasure-1,20,"Get ready to pick stuff up and put it in places, because you've just entered TextWorld! Your task for today is to retrieve the keycard from the floor of the parlor.",True,1.0,1,20,1,1800,39,1839,0.00144,0.0001248,0.0015648,1765330086.500052,,0.12391543388366699,1.0,0.000543773790103317,,1765330087.6239674
reflection-v2,gpt-4.1-mini,tw-treasure-1,30,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is your task for today. First of all, you could, like, make an attempt to travel west. Then, recover the cookie from the floor of the cellar. And if you do that, you're the winner!",True,1.0,2,20,2,3823,93,3916,0.0030584,0.0002976,0.003356,1765330088.922432,,0.9955861568450928,0.5,0.0002553626149131767,,1765330091.918018
reflection-v2,gpt-4.1-mini,tw-treasure-1,40,"It's time to explore the amazing world of TextWorld! First of all, you could, like, travel east. That done, lift the passkey from the floor of the office. And if you do that, you're the winner!",True,1.0,2,20,2,3864,152,4016,0.0030912,0.00048640000000000006,0.0035776000000000002,1765330093.242107,,1.6638243198394775,0.5,0.000249003984063745,,1765330096.9059312
reflection-v2,gpt-4.1-mini,tw-treasure-1,50,"You are now playing a life changing round of TextWorld! First off, if it's not too much trouble, I need you to attempt to go north. Okay, and then, travel east. If you can succeed at that, pick-up the paper towel from the floor of the bathroom. That's it!",True,1.0,3,20,3,5953,107,6060,0.0047624,0.00034240000000000003,0.0051048,1765330098.1170733,,2.2832868099212646,0.3333333333333333,0.00016501650165016502,,1765330103.40036
reflection-v2,gpt-4.1-mini,tw-treasure-1,60,"Welcome to TextWorld! First thing I need you to do is to attempt to move north. Following that, take a trip east. Okay, and then, recover the loaf of bread from the floor of the cookery. That's it!",True,1.0,3,20,3,5814,104,5918,0.0046512,0.0003328,0.004984000000000001,1765330104.7110658,,1.5174648761749268,0.3333333333333333,0.00016897600540723216,,1765330109.2285306
reflection-v2,gpt-4.1-mini,tw-treasure-1,70,"Welcome to TextWorld! First of all, make an attempt to venture south. And then, try to travel west. And then, head west. With that over with, pick-up the latchkey from the floor of the vault. That's it!",True,1.0,4,20,4,8262,280,8542,0.0066096,0.000896,0.0075056,1765330110.5169654,,1.6667530536651611,0.25,0.00011706860220088972,,1765330116.1837184
reflection-v2,gpt-4.1-mini,tw-treasure-1,80,"Welcome to TextWorld! Here is your task for today. First of all, take a trip north. Then, travel east. After that, move south. After that, retrieve the top hat from the floor of the garage. That's it!",True,1.0,4,20,4,8165,164,8329,0.0065320000000000005,0.0005248000000000001,0.0070568,1765330117.4328969,,2.576063394546509,0.25,0.00012006243246488174,,1765330124.0089602
reflection-v2,gpt-4.1-mini,tw-treasure-1,90,"I hope you're ready to go into rooms and interact with objects, because you've just entered TextWorld! Here is how to play! First step, travel south. If you can finish that, make an attempt to head south. With that over with, attempt to go to the west. And then, try to take a trip north. After that, pick up the key from the floor of the basement. Got that? Good!",True,1.0,5,20,5,11276,306,11582,0.0090208,0.0009792000000000002,0.01,1765330125.280055,,4.504732608795166,0.2,8.634087376964255e-05,,1765330134.7847877
reflection-v2,gpt-4.1-mini,tw-treasure-1,100,"Hey, thanks for coming over to the TextWorld today, there is something I need you to do for me. First off, if it's not too much trouble, I need you to move south. Next, go to the east. Then, make an effort to go north. After that, make an effort to venture east. After that, recover the latchkey from the floor of the studio. And once you've done that, you win!",True,1.0,5,20,5,10906,189,11095,0.008724800000000001,0.0006048000000000001,0.009329600000000002,1765330135.9921894,,12.023803234100342,0.2,9.013068949977468e-05,,1765330153.0159926
